UNITID,XF1A01,F1A01,XF1A02,F1A02,XF1A03,F1A03,XF1A04,F1A04,XF1A05,F1A05,XF1A06,F1A06,XF1A07,F1A07,XF1A08,F1A08,XF1A09,F1A09,XF1A10,F1A10,XF1A11,F1A11,XF1A12,F1A12,XF1A13,F1A13,XF1A14,F1A14,XF1A15,F1A15,XF1A16,F1A16,XF1A17,F1A17,XF1A18,F1A18,XF1A211,F1A211,XF1A212,F1A212,XF1A213,F1A213,XF1A214,F1A214,XF1A221,F1A221,XF1A222,F1A222,XF1A223,F1A223,XF1A224,F1A224,XF1A231,F1A231,XF1A232,F1A232,XF1A233,F1A233,XF1A234,F1A234,XF1A241,F1A241,XF1A242,F1A242,XF1A243,F1A243,XF1A244,F1A244,XF1A251,F1A251,XF1A252,F1A252,XF1A253,F1A253,XF1A254,F1A254,XF1A261,F1A261,XF1A262,F1A262,XF1A263,F1A263,XF1A264,F1A264,XF1A271,F1A271,XF1A272,F1A272,XF1A273,F1A273,XF1A274,F1A274,XF1A281,F1A281,XF1A282,F1A282,XF1A283,F1A283,XF1A284,F1A284,XF1B01,F1B01,XF1B02,F1B02,XF1B03,F1B03,XF1B04,F1B04,XF1B05,F1B05,XF1B06,F1B06,XF1B07,F1B07,XF1B08,F1B08,XF1B09,F1B09,XF1B10,F1B10,XF1B11,F1B11,XF1B12,F1B12,XF1B13,F1B13,XF1B14,F1B14,XF1B15,F1B15,XF1B16,F1B16,XF1B17,F1B17,XF1B18,F1B18,XF1B19,F1B19,XF1B20,F1B20,XF1B21,F1B21,XF1B22,F1B22,XF1B23,F1B23,XF1B24,F1B24,XF1B25,F1B25,XF1C011,F1C011,XF1C012,F1C012,XF1C013,F1C013,XF1C014,F1C014,XF1C015,F1C015,XF1C021,F1C021,XF1C022,F1C022,XF1C023,F1C023,XF1C024,F1C024,XF1C025,F1C025,XF1C031,F1C031,XF1C032,F1C032,XF1C033,F1C033,XF1C034,F1C034,XF1C035,F1C035,XF1C051,F1C051,XF1C052,F1C052,XF1C053,F1C053,XF1C054,F1C054,XF1C055,F1C055,XF1C061,F1C061,XF1C062,F1C062,XF1C063,F1C063,XF1C064,F1C064,XF1C065,F1C065,XF1C071,F1C071,XF1C072,F1C072,XF1C073,F1C073,XF1C074,F1C074,XF1C075,F1C075,XF1C081,F1C081,XF1C082,F1C082,XF1C083,F1C083,XF1C084,F1C084,XF1C085,F1C085,XF1C091,F1C091,XF1C094,F1C094,XF1C101,F1C101,XF1C102,F1C102,XF1C103,F1C103,XF1C104,F1C104,XF1C105,F1C105,XF1C111,F1C111,XF1C112,F1C112,XF1C113,F1C113,XF1C114,F1C114,XF1C115,F1C115,XF1C121,F1C121,XF1C122,F1C122,XF1C123,F1C123,XF1C124,F1C124,XF1C125,F1C125,XF1C131,F1C131,XF1C132,F1C132,XF1C133,F1C133,XF1C134,F1C134,XF1C135,F1C135,XF1C141,F1C141,XF1C142,F1C142,XF1C143,F1C143,XF1C144,F1C144,XF1C145,F1C145,XF1C151,F1C151,XF1C152,F1C152,XF1C153,F1C153,XF1C154,F1C154,XF1C155,F1C155,XF1C161,F1C161,XF1C165,F1C165,XF1C171,F1C171,XF1C172,F1C172,XF1C173,F1C173,XF1C174,F1C174,XF1C175,F1C175,XF1C181,F1C181,XF1C182,F1C182,XF1C183,F1C183,XF1C184,F1C184,XF1C185,F1C185,XF1C191,F1C191,XF1C192,F1C192,XF1C193,F1C193,XF1C194,F1C194,XF1C195,F1C195,XF1D01,F1D01,XF1D02,F1D02,XF1D03,F1D03,XF1D04,F1D04,XF1D05,F1D05,XF1D06,F1D06,XF1E01,F1E01,XF1E02,F1E02,XF1E03,F1E03,XF1E04,F1E04,XF1E05,F1E05,XF1E06,F1E06,XF1E07,F1E07,XF1E08,F1E08,XF1E09,F1E09,XF1E10,F1E10,XF1E11,F1E11,F1FHA,XF1H01,F1H01,XF1H02,F1H02   
241766,"R",14556229,"R",35306866,"R",2161200,"R",1451685,"R",34597351,"R",49153580,"R",0,"R",3191744,"R",3191744,"R",752927,"R",1065439,"R",1818366,"R",5010110,"R",6916946,"R",902553,"R",37383000,"R",-1059029,"R",44143470,"R",5156500,"Z",0,"R",0,"R",5156500,"R",0,"Z",0,"R",0,"R",0,"R",1330579,"Z",0,"R",0,"R",1330579,"R",2153606,"R",61790,"R",0,"R",2215396,"R",375145,"R",525,"R",0,"R",375670,"R",0,"Z",0,"R",0,"Z",0,"R",14714755,"R",11513965,"R",0,"R",26228720,"R",1936792,"R",224406,"R",0,"R",2161198,"R",886984,"R",150000,"R",54127,"R",195553,"Z",0,"Z",0,"Z",0,"R",166486,"R",1453150,"R",0,"R",4571485,"R",0,"R",730194,"R",54127,"R",0,"R",69418,"R",11366,"R",0,"R",5436590,"R",0,"R",0,"R",70003,"R",0,"R",70003,"R",6959743,"R",2851302,"R",1840878,"R",599425,"R",0,"R",410999,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",602212,"R",424347,"R",159239,"R",0,"R",18626,"R",572935,"R",375654,"R",130541,"Z",0,"R",66740,"R",1434534,"R",644213,"R",270847,"R",0,"R",519474,"R",773681,"R",136198,"R",45425,"R",0,"R",592058,"R",224406,"R",224406,"R",817387,"A",,"A",,"A",,"R",817387,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",69418,"R",0,"R",0,"R",0,"R",69418,"R",7345875,"R",3421290,"R",1205477,"R",224406,"R",2494702,"Z",0,"Z",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",7345875,"R",3421290,"R",1205477,"R",224406,"R",2494702,"R",6959743,"R",7345875,"R",-386132,"R",44480428,"R",49174,"R",44143470,"R",659104,"R",71090,"R",54127,"Z",0,"R",15290,"R",17776,"R",817387,"R",0,"R",0,"R",0,"R",817387,1 ,"R",832550,"R",902553
241951,"R",1998770,"R",10779304,"R",2184238,"R",0,"R",8595066,"R",10593836,"R",0,"R",608204,"R",608204,"R",0,"R",289586,"R",289586,"R",897790,"R",8595066,"R",865089,"R",0,"R",235891,"R",9696046,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",8445003,"R",228867,"R",0,"R",8673870,"R",2010587,"R",94847,"R",0,"R",2105434,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1753424,"R",430814,"R",0,"R",2184238,"R",910559,"R",1220791,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",2131350,"R",0,"R",0,"R",3056527,"R",0,"R",0,"R",0,"R",0,"R",100158,"R",0,"R",3156685,"R",0,"R",446798,"R",0,"R",0,"R",446798,"R",5734833,"R",1700683,"R",505103,"R",173755,"R",0,"R",1021825,"R",0,"R",0,"R",0,"R",0,"R",0,"R",364157,"R",0,"R",0,"R",0,"R",364157,"R",329058,"R",163871,"R",44409,"R",0,"R",120778,"R",284009,"R",172961,"R",42894,"R",0,"R",68154,"R",1868323,"R",881848,"R",220462,"R",0,"R",766013,"R",371170,"R",0,"R",0,"R",0,"R",371170,"R",430814,"R",430814,"R",428369,"A",,"A",,"A",,"R",428369,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",182389,"R",0,"R",0,"R",0,"R",182389,"R",5958972,"R",1723783,"R",481520,"R",430814,"R",3322855,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",5958972,"R",1723783,"R",481520,"R",430814,"R",3322855,"R",5734833,"R",5958972,"R",-224139,"R",9920185,"R",0,"R",9696046,"R",1087225,"R",117495,"R",0,"R",40955,"R",3682,"R",0,"R",1249357,"R",820988,"R",0,"R",820988,"R",428369,1 ,"R",770930,"R",865089
242042,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",422089,"R",0,"R",4332,"R",0,"Z",0,"A",,"A",,"R",0,"R",426421,"R",0,"R",0,"R",577081,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",577081,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1003502,"R",1640378,"R",1247304,"R",0,"R",0,"R",393074,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"Z",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",128680,"R",0,"R",0,"R",0,"R",128680,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"A",,"A",,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1769058,"R",1247304,"R",0,"R",0,"R",521754,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1769058,"R",1247304,"R",0,"R",0,"R",521754,"R",1003502,"R",1769058,"R",-765556,"A",,"A",,"A",,"R",729152,"R",0,"R",52822,"R",0,"R",0,"R",0,"R",781974,"R",0,"R",781974,"R",781974,"R",0,2 ,"A",,"A",
242556,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",1024798,"R",0,"R",410667,"R",0,"R",0,"A",,"A",,"R",0,"R",1435465,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1435465,"R",1205452,"R",1064255,"R",141197,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",111393,"R",97645,"R",13748,"R",0,"R",0,"R",330969,"R",289169,"R",41796,"R",0,"R",4,"R",92898,"R",81829,"R",11069,"R",0,"R",0,"R",151225,"R",130772,"R",20453,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"A",,"A",,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",130126,"R",0,"R",0,"R",0,"R",130126,"R",2022063,"R",1663670,"R",228263,"R",0,"R",130130,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",2022063,"R",1663670,"R",228263,"R",0,"R",130130,"R",1435465,"R",2022063,"R",-586598,"A",,"A",,"A",,"R",1985627,"R",33494,"R",78768,"R",0,"R",0,"R",0,"R",2097889,"R",94445,"R",2003444,"R",2097889,"R",0,2 ,"A",,"A",
242565,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",726737,"R",0,"R",464007,"Z",0,"Z",0,"A",,"A",,"R",0,"R",1190744,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1190744,"R",1780669,"R",1300240,"R",252921,"Z",0,"R",227508,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",114540,"R",84125,"R",16907,"Z",0,"R",13508,"R",301095,"R",230107,"R",46522,"Z",0,"R",24466,"R",824872,"R",595016,"R",125897,"Z",0,"R",103959,"R",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",1529517,"A",,"A",,"A",,"R",1529517,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"R",0,"R",0,"Z",0,"R",0,"R",4550693,"R",2209488,"R",442247,"Z",0,"R",1898958,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",4550693,"R",2209488,"R",442247,"R",0,"R",1898958,"R",1190744,"R",4550693,"R",-3359949,"A",,"A",,"A",,"R",1971810,"R",31300,"R",105564,"Z",0,"Z",0,"R",0,"R",2108674,"R",579157,"R",0,"R",579157,"R",1529517,2 ,"A",,"A",
242583,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",435990,"R",0,"R",91205,"R",0,"R",0,"A",,"A",,"R",0,"R",527195,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",527195,"R",1739716,"R",1529688,"R",210028,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",119647,"R",103956,"R",15691,"R",0,"R",0,"R",301187,"R",258828,"R",42359,"R",0,"R",0,"R",121857,"R",104400,"R",17457,"R",0,"R",0,"R",241095,"R",204276,"R",36819,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"A",,"A",,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"R",0,"R",0,"R",0,"R",0,"R",2523502,"R",2201148,"R",322354,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",2523502,"R",2201148,"R",322354,"R",0,"R",0,"R",527195,"R",2523502,"R",-1996307,"A",,"A",,"A",,"R",1541632,"R",34012,"R",91205,"R",0,"R",23280,"R",0,"R",1690129,"R",15000,"R",1675129,"R",1690129,"R",0,2 ,"A",,"A",
243106,"R",5217215,"R",14353959,"R",6271150,"R",79314,"R",8162123,"R",13379338,"R",0,"R",2586120,"R",2586120,"R",0,"R",2579094,"R",2579094,"R",5165214,"R",8082808,"R",131316,"R",0,"R",0,"R",8214124,"R",1317860,"R",0,"R",0,"R",1317860,"R",91897,"R",0,"R",0,"R",91897,"R",2843074,"R",0,"R",0,"R",2843074,"R",5528999,"R",353812,"R",78151,"R",5804660,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",4222811,"R",73658,"R",0,"R",4296469,"R",5737402,"R",579798,"R",46050,"R",6271150,"R",1590989,"R",221858,"R",579492,"R",13979,"R",0,"R",0,"R",0,"R",136890,"R",2543208,"R",0,"R",19601097,"R",0,"R",7605033,"R",0,"R",0,"R",3648,"R",0,"R",75000,"R",27284778,"R",0,"R",0,"R",0,"R",0,"R",0,"R",29827986,"R",11309685,"R",8371863,"R",2463499,"R",0,"R",474323,"R",207719,"R",149361,"R",56075,"R",0,"R",2283,"R",107415,"R",12610,"R",2041,"R",0,"R",92764,"R",2719609,"R",1444802,"R",476150,"R",0,"R",798657,"R",2128368,"R",1331365,"R",503831,"R",0,"R",293172,"R",3746122,"R",2402215,"R",1053866,"R",0,"R",290041,"R",3291644,"R",1420656,"R",562378,"R",0,"R",1308610,"R",579798,"R",579798,"R",6123645,"A",,"A",,"A",,"R",6123645,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",253179,"R",0,"R",0,"R",0,"R",253179,"R",30467184,"R",15132872,"R",5117840,"R",579798,"R",9636674,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",30467184,"R",15132872,"R",5117840,"R",579798,"R",9636674,"R",29827986,"R",30467184,"R",-639198,"R",8459864,"R",393458,"R",8214124,"R",7605033,"R",349937,"R",592040,"R",0,"R",15458,"R",39026,"R",8601494,"R",2477849,"R",0,"R",2477849,"R",6123645,2 ,"A",,"A",
243115,"R",6139402,"R",22740222,"R",10637018,"R",5102801,"R",17206005,"R",23345407,"R",395200,"R",2014558,"R",2409758,"R",12815031,"R",3571297,"R",16386328,"R",18796086,"R",2514857,"R",2034464,"R",0,"R",0,"R",4549321,"R",1570410,"R",0,"R",0,"R",1570410,"R",577092,"R",6661,"R",0,"R",583753,"R",16382449,"R",185079,"R",0,"R",16567528,"R",3904216,"R",371698,"R",324079,"R",3951835,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",146471,"R",61502,"R",141280,"R",66693,"R",10056775,"R",852288,"R",272045,"R",10637018,"R",2054047,"R",2206224,"R",25217,"R",98150,"R",0,"R",0,"R",0,"R",120493,"R",4504131,"R",0,"R",28239842,"R",0,"R",9820934,"R",0,"R",0,"R",98541,"R",0,"R",2140,"R",38161457,"R",0,"R",0,"R",0,"R",0,"R",0,"R",42665588,"R",18597914,"R",13334955,"R",3866544,"R",0,"R",1396415,"R",331712,"R",227979,"R",53782,"R",0,"R",49951,"R",0,"R",0,"R",0,"R",0,"R",0,"R",2025615,"R",1086116,"R",372725,"R",0,"R",566774,"R",1729895,"R",1061573,"R",348289,"R",0,"R",320033,"R",9656701,"R",6361472,"R",2539411,"R",0,"R",755818,"R",2207370,"R",117719,"R",44622,"R",0,"R",2045029,"R",852288,"R",852288,"R",8298085,"A",,"A",,"A",,"R",8298085,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",11772,"R",0,"R",0,"R",0,"R",11772,"R",43711352,"R",22189814,"R",7225373,"R",852288,"R",13443877,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",43711352,"R",22189814,"R",7225373,"R",852288,"R",13443877,"R",42665588,"R",43711352,"R",-1045764,"R",5302631,"R",292454,"R",4549321,"R",9820934,"R",682618,"R",883108,"R",0,"R",98150,"R",0,"R",11484810,"R",3186725,"R",0,"R",3186725,"R",8298085,2 ,"A",,"A",
243133,"R",7058158,"R",70741218,"R",18841867,"R",24347318,"R",76246669,"R",83304827,"R",1976000,"R",2435327,"R",4411327,"R",64075154,"R",4623177,"R",68698331,"R",73109658,"R",3957616,"R",6237553,"R",0,"R",0,"R",10195169,"R",995508,"R",0,"R",0,"R",995508,"R",895447,"R",792248,"R",0,"R",1687695,"R",41647164,"R",18052410,"R",0,"R",59699574,"R",7521215,"R",1112263,"R",365318,"R",8268160,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",488983,"R",469235,"R",867936,"R",90282,"R",17767619,"R",1800324,"R",726076,"R",18841867,"R",3762937,"R",757880,"R",11750,"R",205947,"R",0,"R",0,"R",0,"R",307224,"R",5045738,"R",0,"R",35886196,"R",0,"R",7903191,"R",0,"R",0,"R",53026,"R",355,"R",2492,"R",43845260,"R",0,"R",0,"R",0,"R",0,"R",0,"R",48890998,"R",20338644,"R",15250441,"R",4570871,"R",0,"R",517332,"R",194025,"R",125547,"R",41312,"R",0,"R",27166,"R",449852,"R",221832,"R",25734,"R",0,"R",202286,"R",2970532,"R",1926493,"R",519872,"R",0,"R",524167,"R",4992440,"R",3123966,"R",1140628,"R",0,"R",727846,"R",5928756,"R",3830278,"R",1354099,"R",0,"R",744379,"R",6095291,"R",2251832,"R",894142,"R",0,"R",2949317,"R",1800324,"R",1800324,"R",7552075,"A",,"A",,"A",,"R",7552075,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",50321939,"R",26730389,"R",8546658,"R",1800324,"R",13244568,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",50321939,"R",26730389,"R",8546658,"R",1800324,"R",13244568,"R",48890998,"R",50321939,"R",-1430941,"R",5928709,"R",5697401,"R",10195169,"R",7903191,"R",802761,"R",718902,"R",0,"R",23722,"R",72268,"R",9520844,"R",1968769,"R",0,"R",1968769,"R",7552075,2 ,"A",,"A",
243142,"R",4704083,"R",36012250,"R",12827454,"R",10381319,"R",33566115,"R",38270198,"R",790400,"R",2442658,"R",3233058,"R",25630062,"R",3381611,"R",29011673,"R",32244731,"R",4008102,"R",2017365,"R",0,"R",0,"R",6025467,"R",2587040,"R",5702,"R",0,"R",2592742,"R",1719309,"R",0,"R",0,"R",1719309,"R",27170961,"R",47360,"R",0,"R",27218321,"R",4287775,"R",301123,"R",190801,"R",4398097,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",78131,"R",5650,"R",0,"R",83781,"R",12110360,"R",923373,"R",206279,"R",12827454,"R",2915805,"R",1228316,"R",462111,"R",2061,"R",0,"R",0,"R",0,"R",514516,"R",5122809,"R",0,"R",23321535,"R",0,"R",6202684,"R",0,"R",0,"R",34238,"R",0,"R",5650,"R",29564107,"R",0,"R",0,"R",0,"R",0,"R",0,"R",34686916,"R",14003506,"R",10521350,"R",2890046,"R",0,"R",592110,"R",279698,"R",207593,"R",66409,"R",0,"R",5696,"R",302029,"R",59284,"R",2726,"R",0,"R",240019,"R",2194141,"R",1298692,"R",459443,"R",0,"R",436006,"R",3336900,"R",2009408,"R",695480,"R",0,"R",632012,"R",4514384,"R",3041930,"R",1076941,"R",0,"R",395513,"R",5183680,"R",1907769,"R",850829,"R",0,"R",2425082,"R",923373,"R",923373,"R",4262705,"A",,"A",,"A",,"R",4262705,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",268337,"R",0,"R",0,"R",0,"R",268337,"R",35268753,"R",19046026,"R",6041874,"R",923373,"R",9257480,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",35268753,"R",19046026,"R",6041874,"R",923373,"R",9257480,"R",34686916,"R",35268753,"R",-581837,"R",4422373,"R",2184931,"R",6025467,"R",6202683,"R",295168,"R",641665,"R",3763,"R",61828,"R",0,"R",7205107,"R",2942402,"R",0,"R",2942402,"R",4262705,2 ,"A",,"A",
243151,"R",11448431,"R",58496252,"R",17011652,"R",19006015,"R",60490615,"R",71939046,"R",1580800,"R",2855571,"R",4436371,"R",51260123,"R",5331859,"R",56591982,"R",61028353,"R",3131211,"R",7779482,"R",0,"R",0,"R",10910693,"R",2125985,"R",1764,"R",0,"R",2127749,"R",1607191,"R",89509,"R",0,"R",1696700,"R",21060635,"R",25236598,"R",0,"R",46297233,"R",6917027,"R",1436450,"R",154909,"R",8198568,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",22906775,"R",1481879,"R",24212653,"R",176001,"R",15775823,"R",1372378,"R",136549,"R",17011652,"R",1748580,"R",3663114,"R",162788,"R",273466,"R",0,"R",0,"R",0,"R",1599328,"R",7447276,"R",0,"R",37716260,"R",0,"R",8453941,"R",0,"R",0,"R",159349,"R",6008,"R",9577,"R",46345135,"R",3655,"R",0,"R",0,"R",0,"R",3655,"R",53796066,"R",20803399,"R",14387670,"R",4176806,"R",0,"R",2238923,"R",1667222,"R",876643,"R",160828,"R",0,"R",629751,"R",557942,"R",102702,"R",38410,"R",0,"R",416830,"R",5650405,"R",2836904,"R",1012939,"R",0,"R",1800562,"R",2716762,"R",1728503,"R",626421,"R",0,"R",361838,"R",7961341,"R",4605470,"R",1700578,"R",0,"R",1655293,"R",7678194,"R",3963666,"R",1661382,"R",0,"R",2053146,"R",1372378,"R",1372378,"R",7713551,"A",,"A",,"A",,"R",7713551,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",310988,"R",0,"R",0,"R",0,"R",310988,"R",56432182,"R",28501558,"R",9377364,"R",1372378,"R",17180882,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",56432182,"R",28501558,"R",9377364,"R",1372378,"R",17180882,"R",53796066,"R",56432182,"R",-2636116,"R",30539656,"R",-16992847,"R",10910693,"R",8453941,"R",1013762,"R",828825,"R",0,"R",44632,"R",0,"R",10341160,"R",2627609,"R",0,"R",2627609,"R",7713551,2 ,"A",,"A",
243160,"R",72137854,"R",241314602,"R",31269548,"R",90335586,"R",300380640,"R",372518494,"R",790401,"R",108335587,"R",109125988,"R",40897593,"R",26981824,"R",67879417,"R",177005405,"R",124801254,"R",18221262,"R",45978846,"R",6511727,"R",195513089,"R",3453520,"R",8643494,"R",5703,"R",12091311,"R",2805282,"R",1401350,"R",10360,"R",4196272,"R",21716306,"R",126955856,"R",29365287,"R",119306875,"R",29491616,"R",3210776,"R",946142,"R",31756250,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",70679160,"R",42819055,"R",39534322,"R",73963893,"R",27228617,"R",4891752,"R",850821,"R",31269548,"R",0,"R",26104300,"R",117620,"R",729660,"R",1558384,"A",,"A",,"R",6915766,"R",35425730,"R",0,"R",125094513,"R",0,"R",0,"R",0,"R",0,"R",511500,"R",8049184,"R",262566,"R",133917763,"R",12613814,"R",0,"R",6838313,"R",0,"R",19452127,"R",188795620,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",3656181,"R",1592816,"R",515301,"R",0,"R",1548064,"R",1789421,"R",1141282,"R",374021,"R",0,"R",274118,"R",0,"R",0,"R",0,"R",0,"R",0,"R",52458422,"R",11692257,"R",4185522,"R",0,"R",36580643,"R",12875713,"R",4291709,"R",1612553,"R",0,"R",6971451,"R",4891752,"R",4891752,"R",619645,"A",,"A",,"A",,"R",619645,"R",2896356,"R",461041,"R",159042,"R",0,"R",2276273,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",8735842,"R",0,"R",0,"R",0,"R",8735842,"R",87923332,"R",19179105,"R",6846439,"R",4891752,"R",57006036,"R",21994696,"R",21994696,"R",0,"R",0,"R",0,"R",0,"R",0,"R",21994696,"R",0,"R",0,"R",0,"R",21994696,"R",109918028,"R",19179105,"R",6846439,"R",4891752,"R",79000732,"R",188795620,"R",109918028,"R",78877592,"R",133634606,"R",-16999109,"R",195513089,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,1 ,"R",52309867,"R",62468530
