unitid,b011,b012,b013,b014,b021,b022,b023,b024,b031,b032,b033,b034,b041,b042,b043,b044,b061,b062,b063,b064,b071,b072,b073,b074,b081,b082,b083,b084,b091,b092,b093,b101,b102,b103,b111,b112,b113,b121,b122,b123,b131,b132,b133,b161,b162,b163,b191,b192,b193,b221,b222,b223,b234,b244,b254,b264,b274,bline05,bline14,bline15,bline17,bline18,bline20,bline21,part,"xb011","xb012","xb013","xb014","xb021","xb022","xb023","xb024","xb031","xb032","xb033","xb034","xb041","xb042","xb043","xb044","xb061","xb062","xb063","xb064","xb071","xb072","xb073","xb074","xb081","xb082","xb083","xb084","xb091","xb092","xb093","xb101","xb102","xb103","xb111","xb112","xb113","xb121","xb122","xb123","xb131","xb132","xb133","xb161","xb162","xb163","xb191","xb192","xb193","xb221","xb222","xb223","xb234","xb244","xb254","xb264","xb274","xbline05","xbline14","xbline15","xbline17","xbline18","xbline20","xbline21"
"157401","24059931","1808213","25868144","17815563","625255","344275","969530","514180","2678837","349703","3028540","1783495","4927974","181745","5109719","2420435","5023449","199162","5222611","2609959","6041476","51623","6093099","3839825","6734558","2565","6737123","2680401","3724554","4879458","8604012","3687746","77800","3765546","729624","62528","792152","58233404","7957072","66190476","10534811","52908","10587719","0","0","0","0","0","0","68768215","8009980","76778195","31663858","9048796","0","0","40712654","2131032","637062","-11740","0","0","0","0","B",10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,31,31,31,31,31,31,10,10,10,10,10,31,31,10,10,10,10,31,31,31,31
"157410","824749","0","824749","560830","0","0","0","0","0","0","0","0","0","0","0","0","466994","0","466994","230227","278402","0","278402","181880","356351","0","356351","5480","114373","749247","863620","33947","0","33947","40763","0","40763","2115579","749247","2864826","0","0","0","0","0","0","0","0","0","2115579","749247","2864826","978417","230960","0","0","1209377","0","0","0","0","0","0","0","B",10,31,10,11,31,31,31,31,31,31,31,31,10,31,10,31,10,31,10,10,10,31,10,10,10,31,10,10,10,10,10,10,31,10,10,31,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,31,10,10,31,31,31,31,31,31
"157447","23176606","772367","23948973","18702297","177600","227345","404945","236601","713039","1310785","2023824","1187713","6532660","364370","6897030","4068351","4550923","278140","4829063","2823186","8387778","106124","8493902","5429719","6075177","2792","6077969","2766939","2210906","3918310","6129216","4960547","0","4960547","466410","4705","471115","57251646","6984938","64236584","5547651","0","5547651","0","0","0","0","0","0","62799297","6984938","69784235","35214806","7287304","0","0","42502110","2938554","1439241","18355","0","0","0","0","B",10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,31,31,31,31,31,31,10,10,10,10,10,10,10,10,10,10,10,31,31,31,31
"157465","186710","0","186710","181214","0","0","0","0","0","0","0","0","122000","0","122000","43000","135000","0","135000","87000","269000","0","269000","199000","165000","0","165000","7200","0","584655","584655","0","0","0","0","0","0","877710","584655","1462365","74274","0","74274","0","0","0","0","0","0","951984","584655","1536639","517414","17000","0","0","534414","3500","0","0","0","0","0","0","B",10,31,10,10,31,31,31,31,31,31,31,31,10,31,10,10,10,31,10,10,10,31,10,10,10,31,10,10,31,10,10,31,31,31,31,31,31,10,10,10,10,31,10,31,31,31,31,31,31,10,10,10,10,10,31,31,10,10,31,31,31,31,31,31
"157535","2116756","59665","2176421","1788654","0","0","0","0","11283","0","11283","4359","460251","0","460251","288207","682121","403395","1085516","574167","1211229","0","1211229","487518","1045116","0","1045116","326466","0","2612756","2612756","364252","0","364252","548661","-470129","78532","6439669","2605687","9045356","930053","0","930053","0","0","0","0","0","0","7369722","2605687","9975409","3469371","667464","0","0","4136835","207282","0","0","0","0","0","0","B",10,10,10,10,31,31,31,31,10,31,10,10,10,31,10,10,10,10,10,10,10,31,10,10,10,31,10,10,31,10,10,10,31,10,10,10,10,10,10,18,10,31,10,31,31,31,31,31,31,10,10,10,10,10,31,31,10,10,31,31,31,31,31,31
"157599","376189","0","376189","235971","0","0","0","0","0","0","0","0","0","0","0","0","381203","0","381203","268466","468824","0","468824","77266","82264","0","82264","8073","0","0","0","0","0","0","0","0","0","1308480","0","1308480","0","0","0","0","0","0","0","0","0","1308480","0","1308480","589776","40445","0","0","630221","0","0","0","0","0","0","0","B",10,31,10,10,31,31,10,10,10,31,10,10,10,31,10,10,10,31,10,10,10,31,10,10,10,31,10,10,10,31,10,10,31,10,10,31,10,10,31,10,10,31,10,10,31,10,31,31,31,10,31,10,10,10,31,31,10,10,31,31,31,31,31,31
"157632","553980","2080","556060","435639","","","","","","","","","38576","0","38576","28990","125022","0","125022","58074","597678","58658","656336","297205","106554","0","106554","36106","115426","518378","633804","1448","0","1448","","","","1538684","579116","2117800","309373","0","309373","","","","","","","1848057","579116","2427173","856014","91240","","","947254","13116","","","","","","","B",20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
"157696","152058","0","152058","129107","0","0","0","0","0","0","0","0","5359","0","5359","0","137971","0","137971","77345","220411","0","220411","56550","142077","0","142077","7642","3500","0","3500","0","0","0","0","0","0","661376","0","661376","0","0","0","0","0","0","0","0","0","661376","0","661376","270644","17996","0","0","288640","5359","0","0","0","0","0","0","B",10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,31,31,31,31,31,31,10,10,10,31,31,31,10,10,10,31,31,31,10,10,10,10,10,31,31,10,10,31,31,31,31,31,31
"157748","4755314","1129157","5884471","4236811","0","0","0","0","0","0","0","0","1672947","224131","1897078","945606","533147","55822","588969","308840","2966369","98380","3064749","1842260","1319870","224968","1544838","1323264","0","836346","836346","0","0","0","-831911","-74325","-906236","10415736","2494479","12910215","2312509","201603","2514112","0","0","0","0","0","0","12728245","2696082","15424327","8656781","1818402","0","0","10475183","1140587","160333","16586","0","0","0","0","B",10,10,10,10,31,31,31,31,31,31,31,31,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,31,10,10,31,31,31,10,10,10,11,11,11,10,10,10,31,31,31,31,31,31,11,11,11,10,10,31,31,10,10,10,10,31,31,31,31
"157757","3104799","146224","3251023","2548412","0","1300","1300","0","0","20222","20222","0","454518","19413","473931","245748","569351","20661","590012","370322","1366633","107267","1473900","644405","578988","5541","584529","113727","1083566","791720","1875286","32965","0","32965","131901","25000","156901","7322721","1137348","8460069","1331488","14180","1345668","0","0","0","0","0","0","8654209","1151528","9805737","3922614","642444","0","0","4565058","426102","3306","0","0","0","0","0","B",10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,11,31,10,10,10,10,11,11,10,10,10,10,10,10,10,10,10,10,11,11,10,10,10,10,10,10,10,10,10,10,10,10,10
"157784","870256","89058","959314","683092","0","0","0","0","0","0","0","0","97588","0","97588","42583","441797","0","441797","231748","564572","0","564572","308341","228848","0","228848","99990","374664","776869","1151533","61370","4862","66232","0","0","0","2639095","870789","3509884","426198","0","426198","0","0","0","0","0","0","3065293","870789","3936082","1365754","200564","0","0","1566318","86413","0","0","0","0","0","0","B",10,10,10,10,31,31,31,31,31,31,31,31,10,31,10,10,10,31,10,10,10,31,10,10,10,31,10,10,10,10,10,10,10,10,31,31,31,10,10,10,10,31,10,31,31,31,31,31,31,10,10,10,10,10,31,31,10,10,31,31,31,31,31,31
"157793","2916794","0","2916794","2033464","0","0","0","0","0","0","0","0","800639","0","800639","605170","266984","0","266984","127288","3580985","0","3580985","717830","1433330","0","1433330","16364","0","0","0","0","0","0","0","0","0","8998732","0","8998732","224838","0","224838","0","0","0","0","0","0","9223570","0","9223570","3500116","390601","0","0","3890717","131145","0","0","0","0","0","0","B",10,31,10,10,31,31,31,31,31,31,31,31,10,31,10,10,10,31,10,10,10,31,10,10,10,31,10,10,31,31,31,31,31,31,31,31,31,10,31,10,10,31,10,31,31,31,31,31,31,10,31,10,10,10,31,31,10,10,31,31,31,31,31,31
"157809","2860777","98846","2959623","2280016","0","0","0","0","0","0","0","0","451020","319951","770971","368676","1177228","181101","1358329","549431","2523530","22785","2546315","985711","552751","0","552751","249015","1651666","795833","2447499","328953","21217","350170","0","0","0","9545925","1439733","10985658","789456","11309","800765","0","0","0","0","0","0","10335381","1451042","11786423","4432849","1033497","0","0","5466346","276168","0","0","0","0","0","0","B",10,10,10,10,31,31,31,31,31,31,31,31,10,10,10,10,10,10,10,10,10,10,10,10,11,31,10,10,11,11,10,10,10,10,31,31,31,11,11,10,10,10,10,31,31,31,31,31,31,11,11,10,10,10,31,31,10,10,10,10,31,31,31,31
"157818","3438832","0","3438832","2744181","0","0","0","0","0","0","0","0","1396082","392842","1788924","740737","1693786","0","1693786","739874","2082904","683104","2766008","1100517","1841651","0","1841651","510236","2812406","2049811","4862217","240435","0","240435","207626","-311658","-104032","13713722","2814099","16527821","3076730","0","3076730","0","0","0","0","0","0","16790452","2814099","19604551","5835545","1269533","0","0","7105078","363809","721306","0","0","0","0","0","B",10,31,10,10,31,31,31,31,31,31,31,31,10,10,10,10,10,31,10,10,10,10,10,10,10,31,10,10,10,10,10,10,31,10,10,10,10,10,10,10,10,31,10,31,31,31,31,31,31,10,10,10,10,10,31,31,10,10,10,31,31,31,31,31
"157854","56468962","4008005","60476967","45099828","0","0","0","0","3195137","5088772","8283909","4556006","8048012","421270","8469282","5370552","6747567","9565","6757132","4889384","10767562","129626","10897188","5878384","9360013","103636","9463649","2740660","962915","30054869","31017784","10920766","0","10920766","1585084","199500","1784584","108056018","40015243","148071261","7966442","0","7966442","0","0","0","0","0","0","116022460","40015243","156037703","68534814","16135984","0","0","84670798","4038371","0","36500","0","0","0","0","B",10,10,10,10,31,31,31,31,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,31,10,10,10,10,10,10,10,10,31,10,31,31,31,31,31,31,10,10,10,10,10,31,31,10,10,31,10,31,31,31,31
"157863","2185936","582094","2768030","1860165","0","0","0","0","31838","0","31838","28958","407286","73260","480546","239673","1237619","66202","1303821","529557","1109148","27139","1136287","535876","874623","3520","878143","293543","677198","1195623","1872821","147117","0","147117","37381","-3678","33703","6708146","1944160","8652306","926058","23207","949265","0","0","0","0","0","0","7634204","1967367","9601571","3487772","938229","0","0","4426001","293699","13130","0","0","0","0","0","B",10,10,10,10,31,31,10,31,10,31,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,31,10,10,10,10,10,10,10,10,10,10,31,31,31,31,31,31,10,10,10,10,10,10,10,10,10,10,10,31,31,31,31
"157951","38192366","1488703","39681069","29572459","277449","722421","999870","434163","1846717","5642982","7489699","4395843","7328247","207303","7535550","3845100","8810438","765967","9576405","4666093","9575821","64961","9640782","5492333","7405785","19155","7424940","3626365","4154079","7142691","11296770","4113306","102146","4215452","982912","0","982912","82687120","16156329","98843449","11761399","223866","11985265","0","0","0","0","0","0","94448519","16380195","110828714","52032356","12094993","0","0","64127349","3953459","2262069","0","0","0","0","0","B",10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,31,10,10,10,10,10,10,10,31,31,31,31,31,31,10,10,10,10,10,31,31,10,10,10,31,31,31,31,31
"158431","6633335","301608","6934943","5038679","0","0","0","0","0","0","0","0","1371552","0","1371552","0","1183288","0","1183288","0","3331276","0","3331276","1761315","2311451","0","2311451","846989","0","1234440","1234440","321576","0","321576","0","0","0","15152478","1536048","16688526","580881","0","580881","0","0","0","0","0","0","15733359","1536048","17269407","7646983","2482130","0","0","10129113","725089","0","0","0","0","0","0","B",10,10,10,10,31,31,31,31,31,31,31,31,10,31,10,31,10,31,10,31,10,31,10,10,10,31,18,10,31,10,10,10,31,10,31,31,31,18,10,18,10,31,10,31,31,31,31,31,31,18,10,18,10,10,31,31,10,10,31,31,31,31,31,31
"158477","2971291","1362814","4334105","2862779","0","64495","64495","0","0","194940","194940","23660","743341","175371","918712","522951","959057","3076","962133","599638","2204524","15087","2219611","951049","1306232","55039","1361271","702835","2163420","1487924","3651344","1333","0","1333","-1322548","0","-1322548","9026650","3358746","12385396","2077387","126880","2204267","0","0","0","0","0","0","11104037","3485626","14589663","5662912","599610","0","0","6262522","544568","45036","0","0","0","0","0","B",10,10,10,10,31,10,10,31,31,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,31,18,10,31,10,10,10,10,10,10,10,31,31,31,31,31,31,10,10,10,11,10,31,31,11,10,10,31,31,31,31,31
"158662","20528000","2200968","22728968","15615132","103281","0","103281","87219","215317","0","215317","115202","3045580","97347","3142927","1788710","1699588","0","1699588","996652","3805862","20655","3826517","2241237","4063999","0","4063999","1644134","504015","8139593","8643608","0","0","0","0","0","0","33965642","10458563","44424205","3281802","13020","3294822","0","0","0","0","0","0","37247444","10471583","47719027","22488286","4115105","0","0","26603391","1389070","0","0","0","0","0","0","B",10,10,10,10,10,31,10,10,10,31,10,10,10,10,10,10,10,31,10,10,10,10,10,10,10,31,10,10,10,10,10,31,31,31,31,31,31,10,10,10,10,10,10,31,31,31,31,31,31,10,10,10,10,10,31,31,10,10,31,31,31,31,31,31
"158802","4808988","2640531","7449519","4172628","0","0","0","0","0","0","0","0","706398","137030","843428","490267","1246623","232632","1479255","766515","2164621","418443","2583064","1142621","2645931","13465","2659396","504388","1632599","2231970","3864569","704964","0","704964","472301","0","472301","14382425","5674071","20056496","1892883","0","1892883","0","0","0","0","0","0","16275308","5674071","21949379","7076419","1118522","0","0","8194941","345893","60406","0","0","0","0","0","B",10,10,10,10,31,31,31,31,31,31,31,31,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,31,10,10,31,10,10,10,10,10,31,10,31,31,31,31,31,31,18,18,18,10,10,31,31,10,10,10,31,31,31,31,31
"159009","18320512","2568485","20888997","14179149","429917","43747","473664","294544","0","0","0","0","4338359","988645","5327004","2985577","2006971","0","2006971","1210760","4812064","1016603","5828667","3017391","4700467","0","4700467","1897919","1675035","11132813","12807848","0","0","0","0","0","0","36283325","15750293","52033618","15664725","0","15664725","0","0","0","0","0","0","51948050","15750293","67698343","23585340","5265734","0","0","28851074","1294062","610974","0","0","0","0","0","B",10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,31,31,10,10,10,31,10,10,10,10
"159373","73168928","35625990","108794918","84459529","5594246","37879798","43474044","22385767","292168","80364262","80656430","59813739","6843062","15755096","22598158","13382474","1461198","897662","2358860","1626065","10596508","15535325","26131833","8884139","7722440","6024598","13747038","5711997","998920","1660030","2658950","7464","11238","18702","27638","5594098","5621736","106712572","199348097","306060669","0","17635897","17635897","985792","273397617","274383409","0","0","0","107698364","490381611","598079975","196263710","24648671","0","0","220912381","2861634","326925","33500","0","0","0","0","B",10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,31,10,10,10,10,10,31,31,31,10,10,10,10,10,31,31,10,10,10,10,31,31,31,31
"159382","3844224","343709","4187933","3086365","0","0","0","0","0","73864","73864","36596","410839","9187","420026","246813","568242","37534","605776","404143","1017945","223155","1241100","796719","1046350","9906","1056256","471880","107201","1510354","1617555","0","0","0","0","0","0","6994801","2207709","9202510","1157604","0","1157604","0","0","0","0","0","0","8152405","2207709","10360114","5042516","1037490","0","0","6080006","289733","113600","86040","0","0","0","0","B",10,10,10,10,31,31,31,31,31,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,11,11,11,31,31,31,31,31,31,18,18,18,10,31,10,31,31,31,31,31,31,18,18,18,10,10,31,31,10,10,10,10,31,31,31,31
"159391","100093813","9187989","109281802","77622414","58857609","40742657","99600266","57312419","29349705","7333061","36682766","23232295","27396484","764466","28160950","16794834","5409916","1775655","7185571","4794247","22056033","1822050","23878083","15504399","24743720","441223","25184943","9511879","14045600","9072707","23118307","40815","940339","981154","54781","270585","325366","282048476","72350732","354399208","0","70578827","70578827","0","0","0","0","0","0","282048476","142929559","424978035","204772487","41525945","0","0","246298432","10402178","2578789","1594788","0","0","0","0","B",10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,31,31,31,31
"159407","3229221","613139","3842360","2774635","0","0","0","0","0","0","0","0","556245","504807","1061052","631592","582416","182211","764627","487264","625814","8219","634033","399998","682597","0","682597","269726","78464","1854810","1933274","0","0","0","101700","0","101700","5856457","3163186","9019643","0","847300","847300","0","0","0","0","0","0","5856457","4010486","9866943","4563215","935487","21005","0","5519707","238565","0","12708","0","0","0","0","B",10,10,10,10,31,31,31,31,31,31,31,31,10,10,10,10,10,10,10,10,10,10,10,10,10,31,10,10,10,10,10,31,31,31,10,31,10,10,10,10,31,10,10,31,31,31,31,31,31,10,10,10,10,10,10,31,10,10,31,10,31,31,31,31
"159416","9664963","1111765","10776728","7813054","68710","173329","242039","54303","0","585722","585722","277716","1666104","102636","1768740","1136451","688953","108413","797366","532481","2275655","31770","2307425","1458042","1438240","59654","1497894","618974","464367","1697319","2161686","6462","0","6462","0","200000","200000","16273454","4070608","20344062","0","2070085","2070085","0","0","0","0","0","0","16273454","6140693","22414147","11891021","0","0","2070419","13961440","858016","68304","0","0","0","0","0","B",10,10,10,10,10,10,10,10,31,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,11,11,10,31,10,31,10,10,10,18,18,31,10,10,31,31,31,31,31,31,10,18,18,10,31,31,10,10,10,10,31,31,31,31,31
"159568","3509421","249421","3758842","2471749","0","0","0","0","0","85884","85884","30045","331366","15332","346698","163259","1038043","68464","1106507","596314","1586063","63484","1649547","884489","1333666","143284","1476950","0","629761","1857350","2487111","356000","0","356000","214926","37","214963","8999246","2483256","11482502","1189737","11723","1201460","0","0","0","0","0","0","10188983","2494979","12683962","4145856","1047238","0","0","5193094","346698","0","0","0","0","0","0","B",10,10,10,10,31,31,31,31,31,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,31,10,10,10,10,10,10,10,10,10,10,31,31,31,31,31,31,10,10,10,10,10,31,31,10,10,31,31,31,31,31,31
"159638","0","0","0","0","1493484","3572807","5066291","3039536","0","63501","63501","22200","765590","199172","964762","473705","0","0","0","0","2417516","176251","2593767","1655972","1706874","13595","1720469","307029","81975","20000","101975","0","0","0","0","0","0","6465439","4045326","10510765","0","0","0","0","0","0","0","0","0","6465439","4045326","10510765","5498442","897419","0","0","6395861","48196","0","0","0","0","0","0","B",31,31,31,31,10,10,10,10,31,10,10,10,10,10,10,10,31,31,31,31,10,10,10,10,10,10,10,10,10,10,10,31,31,31,31,31,31,10,10,10,31,31,31,31,31,31,31,31,31,10,10,10,10,10,10,10,10,16,31,31,31,31,31,31
"159647","22303780","3896143","26199923","17422598","5221530","2177666","7399196","4893294","0","184468","184468","58563","5072971","1295057","6368028","3575618","2141634","784572","2926206","1408774","4759899","325066","5084965","3077830","5575267","780","5576047","2098520","3240656","5188480","8429136","0","0","0","0","-37686","-37686","48315737","13814546","62130283","20778081","154750","20932831","0","0","0","0","0","0","69093818","13969296","83063114","32535197","6627233","0","0","39162430","1951361","2378891","17360","0","0","0","0","B",10,10,10,10,10,10,10,10,31,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,31,11,11,11,11,10,10,10,10,31,31,31,31,31,31,11,11,10,10,10,31,31,10,10,10,10,31,31,31,31
"159656","20731479","1117292","21848771","15485171","151845","145391","297236","120455","618945","1454241","2073186","1170272","5708505","134207","5842712","2743181","3908729","28054","3936783","2065825","9182705","32501","9215206","4192121","3937357","0","3937357","1394366","10590798","2678057","13268855","2302093","40000","2342093","0","0","0","57132456","5629743","62762199","6512577","187100","6699677","0","0","0","0","0","0","63645033","5816843","69461876","27171391","6922587","0","0","34093978","3075299","1642512","0","0","0","0","0","B",10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"159717","16067799","2282109","18349908","13672591","625707","87615","713322","570678","0","769282","769282","244079","3457571","170142","3627713","2156422","1733973","202474","1936447","1389571","3760898","53208","3814106","2148730","2982522","66219","3048741","1281297","1522038","5395061","6917099","109456","0","109456","0","1165","1165","30259964","9027275","39287239","8958762","0","8958762","0","0","0","0","0","0","39218726","9027275","48246001","21463368","3994035","0","0","25457403","1239257","371312","0","0","0","0","0","B",10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"159939","36172214","5174643","41346857","30702992","1462108","6530127","7992235","4792087","2249498","815237","3064735","1224051","9593206","356978","9950184","6107130","2585509","2402921","4988430","3339676","6784777","273701","7058478","3973207","7374795","276545","7651340","2662142","3408370","6523360","9931730","260906","90768","351674","0","50000","50000","69891383","22494280","92385663","0","10177500","10177500","0","0","0","0","0","0","69891383","32671780","102563163","52801285","8587341","0","0","61388626","2902001","443154","31748","0","0","0","0","B",10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,31,10,10,10,10,10,31,10,10,31,31,31,31,31,31,18,18,18,10,10,31,31,10,10,10,10,31,31,31,31
"159948","3351721","71983","3423704","2133572","0","0","0","0","0","0","0","0","654793","14954","669747","418658","157045","0","157045","87988","938504","3024","941528","485694","748644","17976","766620","288561","26952","709619","736571","151168","0","151168","0","0","0","6028827","817556","6846383","2102510","79123","2181633","0","0","0","0","0","0","8131337","896679","9028016","3414473","850928","0","0","4265401","389685","0","0","0","0","0","0","B",10,10,10,10,31,31,31,31,31,31,31,31,10,10,10,10,10,31,10,10,10,10,10,10,10,10,10,10,10,10,10,10,31,10,31,31,31,10,10,10,10,10,10,31,31,31,31,31,31,10,10,10,10,10,31,10,10,10,31,31,31,31,31,31
"159966","15556186","1091548","16647734","12558033","47086","493159","540245","342899","0","460488","460488","188059","2496515","76135","2572650","1658141","1534507","745924","2280431","1283659","4195547","893673","5089220","2444760","2977201","0","2977201","1243115","646606","4064136","4710742","0","0","0","2028419","-318160","1710259","29482067","7506903","36988970","6666942","0","6666942","0","0","0","0","0","0","36149009","7506903","43655912","19718666","3835832","0","0","23554498","1326594","488844","-1710259","0","0","0","0","B",10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,31,31,31,10,10,10,10,10,10,10,10,10,31,31,31,31,31,31,10,10,10,10,10,31,31,10,10,10,10,31,31,31,31
"159993","25154610","5606158","30760768","21585452","3154495","0","3154495","2289866","698526","0","698526","437108","4057952","0","4057952","1236757","2978124","0","2978124","1889295","5219158","0","5219158","2782457","5236723","0","5236723","2653188","1942908","8016984","9959892","0","0","0","1900257","0","1900257","50342753","13623142","63965895","17638425","0","17638425","0","0","0","0","0","0","67981178","13623142","81604320","32874123","6892542","0","0","39766665","1350735","654726","0","0","0","0","0","B",10,10,10,10,10,31,10,10,10,31,10,10,10,31,10,10,10,31,10,10,10,31,10,10,10,31,10,10,10,10,10,31,31,31,10,31,10,10,10,10,10,31,10,31,31,31,31,31,31,10,10,10,10,10,31,31,10,10,10,31,31,31,31,31
"160029","600400","0","600400","290000","0","0","0","0","0","0","0","0","100800","0","100800","45000","48842","27274","76116","25000","249413","3300","252713","67360","586310","10000","596310","108400","64375","0","64375","0","7792","7792","0","0","0","1650140","48366","1698506","250167","0","250167","0","0","0","0","0","0","1900307","48366","1948673","535760","144716","0","0","680476","99675","0","0","0","0","0","0","B",10,31,10,10,31,31,31,31,31,31,31,31,10,31,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,31,10,31,10,10,31,31,31,10,10,10,10,31,10,31,31,31,31,31,31,10,10,10,18,10,31,31,18,10,31,31,31,31,31,31
