unitid,part,b011,b012,b013,b014,b021,b022,b023,b024,b031,b032,b033,b034,b041,b042,b043,b044,b061,b062,b063,b064,b071,b072,b073,b074,b081,b082,b083,b084,b091,b092,b093,filler1,b101,b102,b103,filler2,b111,b112,b113,filler3,b121,b122,b123,b124,b131,b132,b133,b134,b161,b162,b163,b164,b191,b192,b193,b194,b221,b222,b223,b224,b234,b244,b254,b264,b274,bline05,bline14,bline15,bline17,bline18,bline20,bline21,filler4,"xb011","xb012","xb013","xb014","xb021","xb022","xb023","xb024","xb031","xb032","xb033","xb034","xb041","xb042","xb043","xb044","xb061","xb062","xb063","xb064","xb071","xb072","xb073","xb074","xb081","xb082","xb083","xb084","xb091","xb092","xb093",filler5,"xb101","xb102","xb103",filler6,"xb111","xb112","xb113",filler7,"xb121","xb122","xb123","xb124","xb131","xb132","xb133","xb134","xb161","xb162","xb163","xb164","xb191","xb192","xb193","xb194","xb221","xb222","xb223","xb224","xb234","xb244","xb254","xb264","xb274","xbline05","xbline14","xbline15","xbline17","xbline18","xbline20","xbline21"
"156222","B","2635164","14056","2649220","2114497","0","0","0","0","127556","1837","129393","0","914379","89239","1003618","488156","679425","28634","708059","362167","2493193","813958","3307151","1374993","823906","39223","863129","419972","948782","1107859","2056641","","42172","0","42172","","-390536","1559513","1168977","","8274041","3654319","11928360","4759785","794920","2706","797626","78612","0","0","0","0","0","0","0","0","9068961","3657025","12725986","4838397","4759785","728208","0","0","5487993","181700","0","0","0","0","0","0","",10,10,10,10,31,31,31,31,10,10,10,31,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,"",11,31,10,"",10,10,10,"",11,11,10,18,10,10,10,10,31,31,31,31,31,31,31,31,11,11,10,18,18,10,31,31,18,16,31,31,31,31,31,31
"156286","B","6773915","271360","7045275","4849950","0","0","0","0","10933","174358","185291","93034","815226","256","815482","573673","1664615","28590","1693205","834542","2524472","99335","2623807","1421702","1504339","1000","1505339","642153","2136844","1251177","3388021","","207776","0","207776","","962059","-195270","766789","","16600179","1630806","18230985","8415054","2806402","164420","2970822","569933","0","0","0","0","0","0","0","0","19406581","1795226","21201807","8984987","8415054","2022720","0","0","10437774","416614","57137","0","0","0","0","0","",10,10,10,10,31,31,31,31,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,"",10,31,10,"",10,10,10,"",10,10,10,10,10,10,10,10,31,31,31,31,31,31,31,31,10,10,10,10,10,10,10,10,10,10,10,31,31,31,31,31
"156295","B","7626234","272578","7898812","5615830","0","0","0","0","452115","1399674","1851789","628681","1946470","501155","2447625","1102141","2868159","178114","3046273","1650871","5360402","69676","5430078","3047441","3753159","11056","3764215","1575837","0","4569933","4569933","","0","0","0","","5804103","55143","5859246","","27810642","7057329","34867971","13620801","5111575","0","5111575","614374","0","0","0","0","10574737","0","10574737","1282455","43496954","7057329","50554283","15517630","13620801","2508912","0","0","16129713","1001146","0","0","0","0","0","0","",10,10,10,10,31,31,31,31,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,31,10,10,"",31,31,31,"",10,10,10,"",10,10,10,10,10,31,10,10,31,31,31,31,10,31,10,10,10,10,10,11,10,10,31,31,10,10,31,31,31,31,31,31
"156356","B","2016654","457739","2474393","1356216","0","0","0","0","0","0","0","0","274030","12484","286514","125003","665878","45964","711842","370037","841068","19728","860796","314307","692903","57505","750408","257094","752944","953870","1706814","","89927","0","89927","","-96972","-35735","-132707","","5236432","1511555","6747987","2422657","501251","9989","511240","27216","0","0","0","0","0","0","0","0","5737683","1521544","7259227","2449873","2422657","449675","0","0","2872332","195205","0","0","0","0","0","0","",10,10,10,10,31,31,31,31,31,31,31,31,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,"",10,31,10,"",10,10,10,"",10,10,10,10,10,10,10,10,31,31,31,31,31,31,31,31,10,10,10,10,10,10,31,31,10,10,31,31,31,31,31,31
"156365","B","2431256","56600","2487856","1784143","0","0","0","0","0","0","0","0","652044","50006","702050","363731","1162129","107085","1269214","543730","1162204","267592","1429796","572021","449790","12215","462005","114789","2477969","2142766","4620735","","704379","0","704379","","-6436","-131226","-137662","","9033335","2505038","11538373","3378414","1378217","45817","1424034","189942","0","0","0","0","0","0","0","0","10411552","2550855","12962407","3568356","3378414","1048934","0","0","4427348","262446","0","0","0","0","0","0","",10,10,10,10,31,31,31,31,31,31,31,31,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,"",11,31,10,"",10,10,10,"",11,11,10,10,10,10,10,10,31,31,31,31,31,31,31,31,11,11,10,10,10,10,31,31,10,10,31,31,31,31,31,31
"156408","B","5662231","1196666","6858897","4188150","0","0","0","0","0","0","0","0","996582","85822","1082404","435422","2524055","144242","2668297","1128502","3100637","305173","3405810","1519585","1205720","5152","1210872","680945","2313346","2701772","5015118","","133903","0","133903","","0","0","0","","15936474","4438827","20375301","7952604","4020654","676737","4697391","633648","0","0","0","0","0","0","0","0","19957128","5115564","25072692","8586252","7952604","1586261","0","0","9538865","684686","473271","0","0","0","0","0","",10,10,10,10,31,31,31,31,31,31,31,31,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,"",10,31,10,"",31,31,31,"",10,10,10,10,10,10,10,10,31,31,31,31,31,31,31,31,10,10,10,10,10,10,31,31,10,10,10,31,31,31,31,31
"156417","B","203672","60673","264345","188358","0","0","0","0","0","0","0","0","220286","27907","248193","172751","109766","0","109766","62360","348627","0","348627","165210","367109","0","367109","157326","0","391394","391394","","0","0","0","","51470","3175","54645","","1300930","483149","1784079","746005","364071","0","364071","121174","0","0","0","0","0","0","0","0","1665001","483149","2148150","867179","746005","228318","0","0","974323","71260","0","0","0","0","0","0","",10,10,10,10,31,31,31,31,31,31,31,31,10,10,10,10,10,31,10,10,10,31,10,10,10,31,10,10,31,10,10,"",31,31,31,"",10,10,10,"",10,10,10,10,10,31,10,10,31,31,31,31,31,31,31,31,10,10,10,10,11,10,10,10,11,10,10,10,31,31,31,31
"156541","B","3995576","398347","4393923","2958890","0","0","0","0","0","0","0","0","641381","246497","887878","279356","2966535","682341","3648876","1362128","2291443","185804","2477247","847757","1528291","50771","1579062","0","2617919","2895061","5512980","","35741","0","35741","","-852295","163450","-688845","","13224591","4622271","17846862","5448131","3250814","277460","3528274","689928","0","0","0","0","0","0","0","0","16475405","4899731","21375136","6138059","5448131","1314612","0","0","6762743","483141","0","0","0","0","0","0","",10,10,10,10,31,31,31,31,31,31,31,31,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,31,10,10,10,"",10,31,10,"",10,10,10,"",10,10,10,10,10,10,10,10,31,31,31,31,31,31,31,31,10,10,10,10,10,10,31,31,10,10,31,31,31,31,31,31
"156620","B","43569528","510526","44080054","30644254","271516","341521","613037","310261","1570672","6750082","8320754","3753638","12233144","5423089","17656233","8360008","6369945","462921","6832866","3184869","9293204","67486","9360690","5052691","9183761","5014","9188775","3564608","2007670","12004170","14011840","","5124772","0","5124772","","730258","0","730258","","90354470","25564809","115919279","54870329","15444475","228933","15673408","4302711","0","0","0","0","0","0","0","0","105798945","25793742","131592687","59173040","54870329","18928403","0","0","73798732","3504031","1514328","0","0","0","0","0","",10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,"",10,10,10,"",10,10,10,"",10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"156727","B","1716979","0","1716979","860250","49763","0","49763","35774","0","0","0","0","72040","0","72040","36916","43367","0","43367","17910","711497","0","711497","253879","0","0","0","0","343255","0","343255","","75537","0","75537","","0","0","0","","3012438","0","3012438","1204729","0","0","0","0","0","0","0","0","0","0","0","0","3012438","0","3012438","1204729","1204729","141122","0","0","1345851","8869","0","0","0","0","0","0","",10,31,10,10,10,31,10,10,31,31,31,31,10,31,10,10,10,31,10,10,10,31,10,10,31,31,31,31,10,31,10,"",10,31,10,"",31,31,31,"",18,31,18,10,31,31,31,31,31,31,31,31,31,31,31,31,10,31,10,10,10,10,31,31,10,16,31,31,31,31,31,31
"156745","B","4000941","147480","4148421","2977876","0","0","0","0","5603","0","5603","0","820644","42083","862727","506586","1829587","124664","1954251","915742","2330240","251369","2581609","1096444","956142","14170","970312","381969","2532608","2050567","4583175","","618768","0","618768","","390970","-134381","256589","","13485503","2495952","15981455","5878617","3980619","203726","4184345","1134871","0","0","0","0","0","0","0","0","17466122","2699678","20165800","7013488","5878617","1119743","0","0","6998360","231777","229738","0","0","0","0","0","",10,10,10,10,31,31,31,31,10,31,10,31,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,"",11,31,10,"",10,10,10,"",11,11,10,10,10,10,10,10,31,31,31,31,31,31,31,31,11,11,10,10,10,10,31,31,10,10,10,31,31,31,31,31
"156903","B","141404","0","141404","124763","0","0","0","0","0","0","0","0","4307","0","4307","0","96449","0","96449","50000","187204","0","187204","75000","7908","0","7908","0","0","0","0","","0","0","0","","0","0","0","","437272","0","437272","249763","0","0","0","0","0","0","0","0","0","0","0","0","437272","0","437272","249763","249763","16641","0","0","266404","4307","0","0","0","0","0","0","",10,31,10,10,31,31,31,31,31,31,31,31,16,31,16,31,10,31,10,10,10,31,10,10,10,31,10,10,31,31,31,"",31,31,31,"",31,31,31,"",11,31,11,18,31,31,31,31,10,31,31,31,31,31,31,31,18,31,18,18,18,16,31,31,18,10,31,31,31,31,31,31
"157021","B","732732","0","732732","646505","0","0","0","0","0","0","0","0","386930","0","386930","163695","672651","0","672651","440768","1309036","0","1309036","573676","496123","0","496123","24806","353720","1395448","1749168","","0","0","0","","0","0","0","","3951192","1395448","5346640","1849450","349551","0","349551","0","0","0","0","0","0","0","0","0","4300743","1395448","5696191","1849450","1849450","178600","0","0","2028050","132685","0","0","0","0","0","0","",10,31,10,10,10,31,10,10,10,31,10,10,10,31,10,10,10,31,10,10,10,31,10,10,10,31,10,10,10,10,10,"",31,31,31,"",31,31,31,"",10,10,10,10,10,31,18,31,31,31,31,31,31,31,31,31,18,18,18,18,18,10,10,10,18,10,31,31,31,31,31,31
"157030","B","16782","0","16782","16782","0","0","0","0","0","0","0","0","7638","0","7638","0","6911","0","6911","0","60047","0","60047","23000","156141","0","156141","45000","0","73159","73159","","0","0","0","","0","0","0","","247519","73159","320678","84782","80367","0","80367","0","0","0","0","0","0","0","0","0","327886","73159","401045","84782","84782","8016","0","0","92798","6800","0","0","0","0","0","0","",10,31,10,10,31,31,31,31,31,31,31,31,10,31,10,31,10,31,10,31,10,31,10,10,10,31,10,10,10,10,10,"",31,31,31,"",31,31,31,"",10,10,10,10,10,31,10,10,31,31,31,31,31,31,31,31,10,10,10,10,10,10,10,10,10,10,10,10,31,31,31,31
"157058","B","7728651","1490806","9219457","6149488","7242","2875091","2882333","1514353","92246","2815991","2908237","1813927","1595562","600822","2196384","1276214","2411018","328202","2739220","1289105","4649820","316837","4966657","2519663","3157174","0","3157174","1457898","1276044","2682739","3958783","","2666215","0","2666215","","1100000","-291407","808593","","24683972","10819081","35503053","16020648","3676251","0","3676251","553182","0","0","0","0","0","0","0","0","28360223","10819081","39179304","16573830","16020648","5222729","0","0","21243377","745882","504010","0","0","0","0","0","",10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,31,10,10,10,10,10,"",10,31,10,"",10,10,10,"",10,10,10,10,10,31,10,10,31,31,31,31,31,31,31,31,10,10,10,10,10,10,31,31,10,10,10,31,31,31,31,31
"157076","B","2231354","135533","2366887","1707727","0","0","0","0","9193","0","9193","3494","340500","307620","648120","145585","835056","23547","858603","397437","1021106","47277","1068383","548062","588188","23596","611784","224252","1832581","1599783","3432364","","336685","13963","350648","","0","550000","550000","","7194663","2701319","9895982","3026557","1446491","124920","1571411","327224","0","0","0","0","0","0","0","0","8641154","2826239","11467393","3353781","3026557","830082","0","0","3856639","247633","0","0","0","0","0","0","",10,10,10,10,31,31,31,31,10,31,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,"",10,10,10,"",31,10,10,"",10,10,10,10,10,10,10,10,31,31,31,31,31,31,31,31,10,10,10,10,10,10,31,31,10,10,31,31,31,31,31,31
"157085","B","150838941","2199790","153038731","125555699","45188848","61526961","106715809","63590421","62273495","22291159","84564654","61174847","41308697","2552218","43860915","23786557","15282132","187540","15469672","12023468","29857351","535395","30392746","26358784","28137170","60614","28197784","15714172","13422331","11961508","25383839","","17094097","1457031","18551128","","10381980","-7237259","3144721","","413785042","95534957","509319999","328203948","48467524","2300235","50767759","12818224","203379973","307065","203687038","83200299","0","0","0","0","665632539","98142257","763774796","424222471","328203948","53929328","0","0","382133276","17041490","4005575","4176410","1970667","13274469","0","0","",10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,"",10,10,10,"",10,10,10,"",10,10,10,10,10,10,10,10,10,10,10,10,31,31,31,31,10,10,10,10,10,10,31,31,10,10,10,10,10,10,31,31
"157100","B","1002830","24914","1027744","906259","0","0","0","0","0","0","0","0","218579","26090","244669","178756","235311","39840","275151","179049","1502674","46592","1549266","749100","342894","80927","423821","279259","278672","517579","796251","","13137","0","13137","","-1057728","27044","-1030684","","2536369","762986","3299355","2292423","997969","79369","1077338","135888","0","0","0","0","0","0","0","0","3534338","842355","4376693","2428311","2292423","0","0","0","2292423","104709","0","0","0","0","0","0","",10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,"",11,31,10,"",10,10,10,"",11,11,10,10,10,10,10,10,10,10,10,10,10,10,10,10,11,11,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"157128","B","822821","72226","895047","644381","0","0","0","0","0","0","0","0","301424","0","301424","219964","429288","0","429288","245841","907652","0","907652","371116","257500","0","257500","106679","390663","1476439","1867102","","69483","0","69483","","1772011","-286552","1485459","","4950842","1262113","6212955","1587981","441538","0","441538","101643","0","0","0","0","0","0","0","0","5392380","1262113","6654493","1689624","1587981","227018","0","0","1814999","107776","0","0","0","0","0","0","",10,10,10,10,31,31,31,31,31,31,31,31,10,31,10,10,10,31,10,10,10,31,10,10,10,31,10,10,10,10,10,"",10,31,10,"",10,10,18,"",10,10,10,10,10,31,10,10,31,31,31,31,31,31,31,31,10,11,18,18,10,10,31,31,10,10,31,31,31,31,31,31
"157207","B","779319","63029","842348","662795","0","0","0","0","0","0","0","0","294430","35858","330288","175971","160430","0","160430","95838","962751","0","962751","358325","209411","19481","228892","55319","156759","328948","485707","","100000","0","100000","","0","0","0","","2663100","447316","3110416","1348248","282394","0","282394","36846","0","0","0","0","0","0","0","0","2945494","447316","3392810","1385094","1348248","370917","15512","0","1734677","276530","0","0","0","0","0","0","",10,10,10,10,31,31,31,31,31,31,31,31,10,10,10,10,10,31,10,10,10,31,10,10,10,10,10,10,10,10,10,"",10,31,10,"",31,31,31,"",18,18,10,10,10,31,10,10,31,31,31,31,31,31,31,31,10,10,10,10,10,10,10,31,10,20,31,31,31,31,31,31
"157216","B","2004026","103542","2107568","1660795","0","0","0","0","0","0","0","0","465479","634","466113","255436","1252323","84399","1336722","690280","1587283","163213","1750496","752604","722663","1583","724246","362017","3017060","2511975","5529035","","567100","0","567100","","0","5108","5108","","9615934","2870454","12486388","3721132","1765484","0","1765484","85376","0","0","0","0","0","0","0","0","11381418","2870454","14251872","3806508","3721132","641167","0","0","4362299","318684","0","0","0","0","0","0","",10,10,10,10,31,31,31,31,31,31,31,31,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,11,11,"",10,31,10,"",31,10,10,"",10,11,11,10,10,31,10,10,31,31,31,31,31,31,31,31,10,11,11,10,10,10,31,31,10,10,31,31,31,31,31,31
"157270","B","982737","0","982737","748088","0","0","0","0","0","0","0","0","287190","0","287190","247919","24735","0","24735","19426","1425468","0","1425468","196442","491655","0","491655","7886","0","0","0","","0","0","0","","0","0","0","","3211785","0","3211785","1219761","193518","0","193518","0","0","0","0","0","0","0","0","0","3405303","0","3405303","1219761","1219761","132218","0","0","1351979","7773","0","0","0","0","0","0","",10,31,10,10,31,31,31,31,31,31,31,31,10,31,10,10,10,31,10,10,10,31,10,10,10,31,10,10,31,31,31,"",31,31,31,"",31,31,31,"",10,31,10,10,10,31,10,10,31,31,31,31,31,31,31,31,10,31,10,10,10,10,31,31,10,10,31,31,31,31,31,31
"157289","B","94968000","7100000","102068000","79148000","4336000","13663000","17999000","8467000","31952000","8838000","40790000","33607000","29627000","1569000","31196000","15280000","8779000","169000","8948000","4729000","21147000","290000","21437000","15274000","17069000","85000","17154000","6725000","8810000","8164000","16974000","","14237600","0","14237600","","13315000","-868000","12447000","","244240600","39010000","283250600","163230000","5202400","16823000","22025400","4301000","19198000","0","19198000","0","0","0","0","0","268641000","55833000","324474000","167531000","163230000","33344000","0","0","196574000","9301000","1401400","1498000","0","0","0","0","",10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,"",10,31,10,"",10,10,10,"",10,10,10,10,10,10,10,10,10,31,10,31,31,31,31,31,10,10,10,10,10,10,31,31,10,10,10,10,31,31,31,31
"157298","B","546184","500447","1046631","810371","0","92658","92658","74126","30472","24715","55187","24884","628461","63858","692319","382577","231672","12174","243846","147742","1104219","2384","1106603","598186","262060","54496","316556","94123","188997","877462","1066459","","0","0","0","","0","0","0","","2992065","1628194","4620259","2132009","595342","81362","676704","79460","0","0","0","0","0","0","0","0","3587407","1709556","5296963","2211469","2132009","633413","0","0","2765422","359317","0","0","0","0","0","0","",10,10,10,10,31,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,"",31,31,31,"",31,31,31,"",10,10,10,10,10,10,10,10,31,31,31,31,31,31,31,31,10,10,10,10,10,10,31,31,10,10,31,31,31,31,31,31
"157359","B","146182","0","146182","137004","0","0","0","0","0","0","0","0","105022","0","105022","46894","66672","0","66672","51806","220962","0","220962","92159","78176","0","78176","11936","0","74338","74338","","0","0","0","","13974","5547","19521","","630988","79885","710873","339799","61750","0","61750","24973","0","0","0","0","0","0","0","0","692738","79885","772623","364772","339799","64969","0","0","404768","49474","0","0","0","0","0","0","",10,31,10,10,31,31,31,31,31,31,31,31,10,31,10,10,10,31,10,10,10,31,10,10,10,31,10,10,31,10,10,"",31,31,31,"",10,10,10,"",10,10,10,10,10,31,10,10,31,31,31,31,31,31,31,31,10,10,10,10,10,10,31,31,10,10,31,31,31,31,31,31
"157377","B","2280790","125520","2406310","1777465","0","0","0","0","0","0","0","0","376962","0","376962","240442","904652","250107","1154759","498727","994760","0","994760","615342","727543","0","727543","287587","1177737","915699","2093436","","102010","0","102010","","-154846","0","-154846","","6409608","1291326","7700934","3419563","785377","0","785377","276627","0","0","0","0","0","0","0","0","7194985","1291326","8486311","3696190","3419563","592183","0","0","4011746","134494","0","0","0","0","0","0","",10,10,10,10,31,31,31,31,31,31,31,31,10,31,10,10,10,10,10,10,10,31,10,10,10,31,10,10,10,10,10,"",10,31,10,"",10,31,10,"",10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,31,31,10,10,31,31,31,31,31,31
"157386","B","23244841","2130905","25375746","18327404","80836","180211","261047","80858","862417","2487827","3350244","1820113","5587636","252191","5839827","2316840","5080949","739669","5820618","2602497","6006904","204907","6211811","3612891","4505969","3153","4509122","2344048","2680152","8046358","10726510","","4604823","0","4604823","","1891933","0","1891933","","54546460","14045221","68591681","31104651","9164585","239605","9404190","1111068","0","0","0","0","0","0","0","0","63711045","14284826","77995871","32215719","31104651","7732707","0","0","38837358","2253923","2065220","253538","0","0","0","0","",10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,"",11,31,10,"",10,31,10,"",11,11,10,10,10,10,10,10,31,31,31,31,31,31,31,31,11,11,10,10,10,10,31,31,10,10,10,10,31,31,31,31
