UNITID,XF2A01,F2A01,XF2A19,F2A19,XF2A20,F2A20,XF2A02,F2A02,XF2A03,F2A03,XF2A03A,F2A03A,XF2A04,F2A04,XF2A05,F2A05,XF2A05A,F2A05A,XF2A05B,F2A05B,XF2A06,F2A06,XF2A11,F2A11,XF2A12,F2A12,XF2A13,F2A13,XF2A15,F2A15,XF2A16,F2A16,XF2A17,F2A17,XF2A18,F2A18,XF2B01,F2B01,XF2B02,F2B02,XF2B03,F2B03,XF2B04,F2B04,XF2B05,F2B05,XF2B06,F2B06,XF2B07,F2B07,XF2C01,F2C01,XF2C02,F2C02,XF2C03,F2C03,XF2C04,F2C04,XF2C05,F2C05,XF2C06,F2C06,XF2C07,F2C07,XF2C08,F2C08,XF2C09,F2C09,XF2C10,F2C10,XF2D01,F2D01,XF2D012,F2D012,XF2D013,F2D013,XF2D014,F2D014,XF2D02,F2D02,XF2D022,F2D022,XF2D023,F2D023,XF2D024,F2D024,XF2D03,F2D03,XF2D032,F2D032,XF2D033,F2D033,XF2D034,F2D034,XF2D04,F2D04,XF2D042,F2D042,XF2D043,F2D043,XF2D044,F2D044,XF2D05,F2D05,XF2D052,F2D052,XF2D053,F2D053,XF2D054,F2D054,XF2D06,F2D06,XF2D062,F2D062,XF2D063,F2D063,XF2D064,F2D064,XF2D07,F2D07,XF2D072,F2D072,XF2D073,F2D073,XF2D074,F2D074,XF2D08,F2D08,XF2D082,F2D082,XF2D083,F2D083,XF2D084,F2D084,XF2D08A,F2D08A,XF2D082A,F2D082A,XF2D083A,F2D083A,XF2D084A,F2D084A,XF2D08B,F2D08B,XF2D082B,F2D082B,XF2D083B,F2D083B,XF2D084B,F2D084B,XF2D09,F2D09,XF2D092,F2D092,XF2D093,F2D093,XF2D094,F2D094,XF2D10,F2D10,XF2D102,F2D102,XF2D103,F2D103,XF2D104,F2D104,XF2D11,F2D11,XF2D112,F2D112,XF2D12,F2D12,XF2D122,F2D122,XF2D13,F2D13,XF2D132,F2D132,XF2D14,F2D14,XF2D142,F2D142,XF2D143,F2D143,XF2D144,F2D144,XF2D15,F2D15,XF2D152,F2D152,XF2D153,F2D153,XF2D154,F2D154,XF2D16,F2D16,XF2D162,F2D162,XF2D163,F2D163,XF2D164,F2D164,XF2D17,F2D17,XF2D172,F2D172,XF2D173,F2D173,XF2D174,F2D174,XF2D18,F2D18,XF2D182,F2D182,XF2D183,F2D183,XF2D184,F2D184,XF2E011,F2E011,XF2E012,F2E012,XF2E021,F2E021,XF2E022,F2E022,XF2E031,F2E031,XF2E032,F2E032,XF2E041,F2E041,XF2E042,F2E042,XF2E051,F2E051,XF2E052,F2E052,XF2E061,F2E061,XF2E062,F2E062,XF2E071,F2E071,XF2E072,F2E072,XF2E081,F2E081,XF2E091,F2E091,XF2E092,F2E092,XF2E101,F2E101,XF2E102,F2E102,XF2E121,F2E121,XF2E122,F2E122,XF2E131,F2E131,XF2E132,F2E132,XF2E133,F2E133,XF2E134,F2E134,XF2E135,F2E135,XF2E136,F2E136,XF2E137,F2E137,F2FHA,XF2H01,F2H01,XF2H02,F2H02   
242680,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",8805659,"R",177416,"R",116452,"Z",0,"R",245867,"Z",0,"R",9345394,"R",579135,"Z",0,"R",579135,"R",11096872,"R",11096872,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1022869,"R",1022869,"R",0,"R",0,"R",281242,"R",281242,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",12194,"R",12194,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",206670,"R",206670,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"R",0,"R",0,"R",12619847,"R",12619847,"Z",0,"Z",0,"R",0,"R",0,"Z",0,"Z",0,"R",12619847,"R",12619847,"R",0,"R",0,"R",6024473,"R",3765702,"Z",0,"Z",0,"Z",0,"Z",0,"R",1094357,"R",453638,"R",1243537,"R",679105,"R",1872434,"R",752778,"R",143442,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"R",10378243,"R",5651223,"R",1218026,"R",1672061,"R",527660,"R",125304,"R",1183969, 2,"A",,"A",
242699,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",8054581,"R",184829,"R",101932,"Z",0,"R",230726,"Z",0,"R",8572068,"R",577376,"Z",0,"R",577376,"R",10255282,"R",10255282,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",374085,"R",374085,"R",0,"R",0,"R",2320615,"R",2320615,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",7992,"R",7992,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",224598,"R",224598,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",1,"R",0,"R",0,"R",13182573,"R",13182573,"Z",0,"Z",0,"R",0,"R",0,"Z",0,"Z",0,"R",13182573,"R",13182573,"R",0,"R",0,"R",6961334,"R",5084265,"Z",0,"Z",0,"Z",0,"Z",0,"R",1154300,"R",538955,"R",1518273,"R",621521,"R",1530474,"R",544774,"R",185281,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"R",11349662,"R",6789515,"R",1206029,"R",1385009,"R",566610,"R",233761,"R",1168738, 2,"A",,"A",
242705,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",17710979,"R",411218,"R",203532,"Z",0,"R",770470,"Z",0,"R",19096199,"R",1540334,"Z",0,"R",1540334,"R",23804499,"R",23804499,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1925245,"R",1925245,"R",0,"R",0,"R",337680,"R",337680,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",16169,"R",16169,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",838463,"R",838463,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"R",0,"R",0,"R",26922056,"R",26922056,"Z",0,"Z",0,"R",0,"R",0,"Z",0,"Z",0,"R",26922056,"R",26922056,"R",0,"R",0,"R",13381653,"R",8322702,"Z",0,"Z",0,"Z",0,"Z",0,"R",2453894,"R",1021838,"R",2410840,"R",1057925,"R",3591705,"R",804773,"R",471104,"R",23764,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"R",22309196,"R",11231002,"R",2267400,"R",3081872,"R",1904987,"R",577679,"R",3246256, 2,"A",,"A",
242723,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"R",0,"R",25297,"Z",0,"R",120830,"Z",0,"R",146127,"R",145309,"Z",0,"R",145309,"R",11789682,"R",11789682,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",66366,"R",66366,"R",0,"R",0,"R",47175,"R",47175,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",100186,"R",100186,"R",0,"R",0,"R",100186,"R",100186,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",3925,"R",3925,"Z",0,"Z",0,"R",20,"R",20,"Z",0,"Z",0,"Z",0,"Z",0,"R",247313,"R",247313,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"R",0,"R",0,"R",12254667,"R",12254667,"Z",0,"Z",0,"R",0,"R",0,"Z",0,"Z",0,"R",12254667,"R",12254667,"R",0,"R",0,"R",5004957,"R",2901446,"Z",0,"Z",0,"Z",0,"Z",0,"R",2979404,"R",1263341,"R",933185,"R",404887,"R",1818675,"R",730048,"R",138256,"R",2451,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"R",10874477,"R",5302173,"R",1152534,"R",1620857,"R",971485,"R",99924,"R",1727504, 2,"A",,"A",
243346,"R",19537892,"R",78377574,"R",0,"R",104923092,"R",32080638,"R",22490114,"R",69175578,"R",3666876,"R",2171100,"R",1495776,"R",72842454,"R",9192102,"R",93621222,"R",34157942,"R",4050505,"R",769271,"R",141791042,"R",63413468,"R",79865927,"R",78075730,"R",0,"R",1790197,"R",72622273,"R",-1570016,"R",72842454,"R",46347950,"R",50231312,"R",44078,"R",0,"R",432955,"R",2725238,"R",99781533,"R",4744446,"Z",0,"R",4744446,"R",70027485,"R",70027485,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",6396673,"R",6396673,"R",0,"R",0,"R",295583,"R",237323,"R",58260,"R",0,"R",0,"R",0,"R",0,"R",0,"R",241659,"R",196671,"R",10000,"R",34988,"R",241659,"R",196671,"R",10000,"R",34988,"R",0,"R",0,"R",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",-733751,"R",-737548,"R",3797,"R",0,"Z",0,"Z",0,"R",433726,"R",433726,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",3204552,"R",3204552,"R",0,"R",0,"R",79865927,"R",79758882,"R",72057,"R",34988,"R",0,"R",1019983,"R",-1019983,"Z",0,"R",79865927,"R",80778865,"R",-947926,"R",34988,"R",33930238,"R",21910660,"R",1117733,"R",488391,"R",2923216,"R",788444,"R",4369462,"R",1304722,"R",7211645,"R",3115405,"R",26583714,"R",5810929,"R",1252305,"R",433453,"R",687417,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"R",78075730,"R",33852004,"R",7508401,"R",7730488,"R",7072599,"R",1650854,"R",20261384, 1,"R",21111540,"R",19992023
243443,"R",21067197,"R",47158437,"R",0,"R",76646483,"R",41166590,"R",21372235,"R",21160672,"R",14319221,"R",12869529,"R",1449692,"R",35479893,"R",4995929,"R",64973565,"R",20982191,"R",2774958,"R",570440,"R",94297083,"R",47138646,"R",37592978,"R",45107013,"R",0,"R",-7514035,"R",42993928,"R",0,"R",35479893,"R",14466238,"R",968589,"R",328604,"R",0,"R",692292,"R",0,"R",16455723,"R",1658454,"R",0,"R",1658454,"R",30696978,"R",30696978,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",3295335,"R",3295335,"R",0,"R",0,"R",39749,"R",39749,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",459341,"R",357334,"R",88007,"R",14000,"R",221558,"R",207558,"R",0,"R",14000,"R",237783,"R",149776,"R",88007,"R",0,"R",0,"R",0,"R",0,"R",0,"R",-164293,"R",174277,"R",-33360,"R",-305210,"R",499001,"R",499001,"R",1793380,"R",1793380,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",973487,"R",973487,"R",0,"R",0,"R",37592978,"R",37829541,"R",54647,"R",-291210,"R",0,"R",359029,"R",-182561,"R",-176468,"R",37592978,"R",38188570,"R",-127914,"R",-467678,"R",14938161,"R",9411540,"R",0,"R",0,"R",0,"R",0,"R",3878010,"R",1784077,"R",4383505,"R",2256121,"R",5550064,"R",3202425,"R",1963691,"R",235201,"R",934689,"R",0,"R",0,"R",0,"R",0,"R",13458893,"R",1034462,"R",45107013,"R",17923826,"R",4351155,"R",4562830,"R",3409905,"R",989477,"R",13869820, 1,"R",23196010,"R",19466222
243498,"R",982488,"R",1964708,"R",0,"R",3419200,"R",1251176,"R",1001392,"R",924425,"R",1243599,"R",1243599,"R",0,"R",2168024,"R",3023635,"Z",0,"R",884223,"Z",0,"Z",0,"R",3907858,"R",1943150,"R",970072,"R",1120336,"R",77527,"R",-72737,"R",2240761,"R",0,"R",2168024,"Z",0,"Z",0,"Z",0,"Z",0,"R",660776,"R",0,"R",660776,"R",660776,"R",0,"R",660776,"R",660776,"R",660776,"Z",0,"Z",0,"R",0,"R",0,"Z",0,"Z",0,"R",0,"R",0,"Z",0,"Z",0,"R",0,"R",0,"Z",0,"Z",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"Z",0,"Z",0,"R",0,"R",0,"Z",0,"Z",0,"R",231331,"R",193184,"R",470,"R",37677,"R",0,"R",0,"R",0,"R",0,"R",231331,"R",193184,"R",470,"R",37677,"R",0,"R",0,"Z",0,"Z",0,"R",42027,"R",18313,"R",0,"R",23714,"R",0,"R",0,"R",35938,"R",35938,"R",0,"R",0,"R",0,"R",0,"Z",0,"Z",0,"R",0,"R",30546,"R",-470,"R",-30076,"R",970072,"R",938757,"R",0,"R",31315,"R",0,"R",0,"R",0,"R",0,"R",970072,"R",938757,"R",0,"R",31315,"R",372273,"R",245312,"R",100773,"R",83660,"R",0,"R",0,"R",115091,"R",76986,"R",60909,"R",41288,"R",143136,"R",99572,"R",94182,"R",33612,"Z",0,"Z",0,"R",0,"Z",0,"R",0,"R",233972,"R",0,"R",1120336,"R",580430,"R",171138,"R",82783,"R",64635,"R",0,"R",221350, 2,"A",,"A",
243568,"R",6379034,"R",6632649,"R",0,"R",22715825,"R",3684672,"R",0,"R",18848136,"R",183017,"R",73346,"R",109671,"R",19031153,"R",70500,"R",4806543,"R",17707710,"R",0,"R",1946796,"R",24531549,"R",17898900,"R",23073677,"R",21895811,"R",0,"R",1177866,"R",17853287,"R",0,"R",19031153,"R",514788,"R",91586,"R",17938,"R",151020,"R",150694,"R",0,"R",926026,"R",693751,"R",0,"R",693751,"R",10877064,"R",10877064,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",7749719,"R",0,"R",7749719,"R",0,"R",27998,"Z",0,"R",27998,"R",0,"R",0,"Z",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",496102,"R",496102,"R",0,"R",0,"R",0,"R",0,"R",1843173,"R",1843173,"Z",0,"Z",0,"R",2079621,"R",2051047,"R",28083,"R",491,"R",23073677,"R",15267386,"R",7805800,"R",491,"R",0,"R",7848613,"R",-7848613,"Z",0,"R",23073677,"R",23115999,"R",-42813,"R",491,"R",3840683,"R",2126006,"R",6692852,"R",2675071,"R",0,"R",0,"R",2413442,"R",1071990,"R",384162,"R",241942,"R",3210362,"R",1209571,"R",0,"R",0,"R",226459,"R",0,"R",0,"R",1872398,"R",387110,"R",3255453,"R",105673,"R",21895811,"R",7817363,"R",1722520,"R",1285960,"R",1370810,"R",48216,"R",9650942, 1,"R",2856399,"R",3021458
243577,"R",14063345,"R",61058519,"R",0,"R",92588434,"R",36161449,"R",27637319,"R",55482174,"R",944811,"R",0,"R",944811,"R",56426985,"R",15535318,"R",58760359,"R",26682738,"R",40411,"R",829443,"R",101848269,"R",40789750,"R",35272254,"R",34333470,"R",0,"R",938784,"R",55488201,"R",0,"R",56426985,"R",8477845,"R",414386,"R",267001,"R",0,"R",547929,"R",0,"R",9707161,"R",612163,"R",0,"R",612163,"R",28289643,"R",28289643,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",3207794,"R",0,"R",3207794,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",462671,"R",408305,"R",54366,"Z",0,"R",572847,"R",572847,"R",0,"R",0,"R",0,"R",0,"R",387202,"R",387202,"Z",0,"Z",0,"R",0,"R",0,"R",0,"R",0,"R",32920157,"R",29657997,"R",3262160,"Z",0,"R",0,"R",0,"Z",0,"Z",0,"R",32920157,"R",29657997,"R",3262160,"R",0,"R",14479698,"R",7330000,"R",1635675,"R",0,"R",0,"R",0,"R",1728708,"R",1080497,"R",5267498,"R",3005821,"R",7430174,"R",3612349,"R",0,"R",0,"R",93969,"R",0,"R",0,"R",0,"R",0,"R",158484,"R",0,"R",30794206,"R",15028667,"R",2605780,"R",7258688,"R",2486981,"R",1479528,"R",1934562, 1,"R",13802784,"R",14063345
243601,"R",19777990,"R",95681787,"R",0,"R",124289619,"R",32773176,"R",21336313,"R",87810425,"R",3706018,"R",2690813,"R",1015205,"R",91516443,"R",6284225,"R",126226181,"R",42934987,"R",2097600,"R",1015808,"R",178558801,"R",82877014,"R",115659758,"R",115279964,"R",0,"R",379794,"R",92658913,"R",-1522264,"R",91516443,"R",57830080,"R",86111387,"R",261539,"R",0,"R",503552,"R",4405047,"R",149111605,"R",9496559,"Z",0,"R",9496559,"R",101081059,"R",101081059,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",10416989,"R",10416989,"R",0,"R",0,"R",52323,"R",0,"R",52323,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1157805,"R",586505,"R",0,"R",571300,"R",1157805,"R",586505,"R",0,"R",571300,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",-779577,"R",-783374,"R",3797,"R",0,"R",0,"R",0,"R",630007,"R",630007,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",3101152,"R",3101152,"R",0,"R",0,"R",115659758,"R",115032338,"R",56120,"R",571300,"R",0,"R",766416,"R",-766416,"R",0,"R",115659758,"R",115798754,"R",-710296,"R",571300,"R",46638428,"R",28994697,"R",700570,"R",125951,"R",4213112,"R",1065566,"R",5519783,"R",1958244,"R",8517993,"R",3304377,"R",47353279,"R",7549893,"R",1378807,"R",354839,"R",957992,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"R",115279964,"R",43353567,"R",9715771,"R",12785825,"R",7282704,"R",1763557,"R",40378540, 1,"R",21256755,"R",20235644
243744,"R",29085787000,"R",5168720000,"R",0,"R",37767407000,"R",6048229000,"R",2462295000,"R",17255819000,"R",14463359000,"R",7394745000,"R",7068614000,"R",31719178000,"R",517255000,"R",5817312000,"R",1553215000,"R",475327000,"R",985915000,"R",9349024000,"R",4180304000,"R",5999715000,"R",4914610000,"R",200597000,"R",1285702000,"R",30433476000,"R",0,"R",31719178000,"R",4726000,"R",43822000,"R",96000,"R",0,"R",148092000,"R",225630000,"R",422366000,"R",269613000,"R",0,"R",269613000,"R",431233000,"R",431233000,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1162349000,"R",1162349000,"R",0,"R",0,"R",33767000,"R",33767000,"Z",0,"Z",0,"R",0,"R",0,"Z",0,"Z",0,"R",1578600000,"R",531685000,"R",284923000,"R",761992000,"R",1321848000,"R",274933000,"R",284923000,"R",761992000,"R",256752000,"R",256752000,"R",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1189663000,"R",1439939000,"R",-321587000,"R",71311000,"R",385277000,"R",385277000,"R",312340000,"R",312340000,"R",906486000,"R",906486000,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",5999715000,"R",5203076000,"R",-36664000,"R",833303000,"R",0,"R",0,"Z",0,"Z",0,"R",5999715000,"R",5203076000,"R",-36664000,"R",833303000,"R",1679233000,"R",703513000,"R",1215828000,"R",509370000,"R",0,"R",0,"R",146821000,"R",61511000,"R",235150000,"R",98516000,"R",497236000,"R",208317000,"R",987590000,"R",413750000,"R",152752000,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",4914610000,"R",1994977000,"R",1096680000,"R",240144000,"R",345977000,"R",93353000,"R",1143479000, 1,"R",22222957000,"R",22398130000
243823,"R",32731719,"R",10510791,"R",0,"R",48141891,"R",5237848,"R",0,"R",41567989,"R",1336054,"R",605806,"R",730248,"R",42904043,"R",1894240,"R",24183962,"R",13101376,"R",1031302,"R",0,"R",40210880,"R",29700089,"R",37304122,"R",36330913,"R",0,"R",973209,"R",41930834,"R",0,"R",42904043,"R",552143,"R",50399,"R",862507,"R",0,"R",4000,"R",1504587,"R",2973636,"R",214176,"R",0,"R",214176,"R",31362332,"R",31362332,"R",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",116252,"R",116252,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",536731,"R",121808,"R",406327,"R",8596,"R",536731,"R",121808,"R",406327,"R",8596,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",992169,"R",931326,"R",60843,"R",0,"R",1052963,"R",1052963,"R",2968746,"R",2968746,"R",0,"R",0,"R",232099,"R",232099,"R",0,"R",0,"R",42830,"R",42830,"R",0,"R",0,"R",37304122,"R",36828356,"R",467170,"R",8596,"R",0,"R",369185,"R",-369185,"R",0,"R",37304122,"R",37197541,"R",97985,"R",8596,"R",11185532,"R",6345063,"R",527738,"R",272733,"R",12493,"R",0,"R",2082983,"R",934102,"R",3473031,"R",1603817,"R",11983288,"R",4836523,"R",3668809,"R",171821,"R",0,"R",0,"R",0,"R",0,"R",0,"R",3397039,"R",1131048,"R",36330913,"R",15295107,"R",3909551,"R",15553514,"R",1572741,"Z",0,"R",0, 1,"R",31003372,"R",31771792
243832,"R",612860,"R",5738431,"R",238500,"R",13034724,"R",5160446,"R",1550155,"R",7174278,"R",700000,"R",700000,"R",0,"R",7874278,"R",0,"R",1360721,"R",5658252,"R",0,"R",4480756,"R",11499729,"R",5761298,"R",21435083,"R",20981412,"R",0,"R",453671,"R",7420607,"R",0,"R",7874278,"R",10714051,"R",275250,"R",128460,"Z",0,"Z",0,"Z",0,"R",11117761,"Z",0,"Z",0,"Z",0,"R",19528336,"R",19528336,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1532309,"R",1532309,"R",0,"R",0,"R",128460,"R",128460,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",64289,"R",64289,"R",0,"R",0,"R",181689,"R",181689,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",21435083,"R",21435083,"R",0,"R",0,"R",0,"R",0,"Z",0,"Z",0,"R",21435083,"R",21435083,"R",0,"R",0,"R",5869140,"R",2695485,"R",200302,"R",124070,"R",100919,"R",46799,"R",3404190,"R",1159670,"R",3682572,"R",1475172,"R",3392146,"R",1493394,"R",0,"R",0,"R",92795,"R",0,"R",0,"R",0,"R",0,"R",4239348,"R",0,"R",20981412,"R",6994590,"R",1020075,"R",3346259,"R",806205,"R",86884,"R",8727399, 2,"A",,"A",
244233,"R",0,"R",13999266,"R",1032464,"R",35598800,"R",12071486,"R",8691250,"R",23281490,"R",245824,"R",0,"R",245824,"R",23527314,"R",4085043,"R",12016685,"R",6776955,"R",6110,"R",1315803,"R",24200596,"R",10201330,"C",28368338,"C",27704592,"C",2,"R",663748,"R",22863566,"R",0,"R",23527314,"R",2113004,"R",246727,"R",176002,"R",0,"R",79000,"R",56000,"R",2670733,"R",135000,"R",0,"R",135000,"R",7296541,"R",7296541,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",292941,"R",292941,"R",0,"R",0,"R",1855,"R",1855,"R",17016,"R",17016,"R",0,"R",0,"R",0,"R",0,"Z",0,"Z",0,"R",674318,"R",674318,"R",0,"R",0,"R",8282671,"R",8282671,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",8282671,"R",8282671,"R",0,"R",0,"R",3339706,"R",2233687,"R",0,"R",0,"R",0,"R",0,"R",203595,"R",68478,"R",2874580,"R",1161783,"R",1921302,"R",649381,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",8339183,"R",4113329,"R",310027,"R",828978,"R",517881,"R",188460,"R",2380508, 2,"A",,"A",
245652,"R",56819099,"R",28619201,"Z",0,"R",105550335,"R",30699348,"R",11462249,"R",10472338,"R",64378649,"R",50701137,"R",13677512,"R",74850987,"R",5765814,"R",40090965,"R",4289668,"R",0,"R",0,"R",50146447,"R",21527246,"R",23815811,"R",23819831,"R",-6446574,"R",-6450594,"R",81301581,"R",0,"R",74850987,"R",544258,"R",112226,"R",9348,"R",0,"R",2234448,"R",9204762,"R",12105042,"R",12105042,"R",0,"R",12105042,"R",5954657,"R",5954657,"Z",0,"Z",0,"R",0,"R",0,"Z",0,"Z",0,"R",0,"R",0,"Z",0,"Z",0,"R",0,"R",0,"Z",0,"Z",0,"R",835126,"R",835126,"R",0,"R",0,"R",11773,"R",11773,"Z",0,"Z",0,"R",0,"R",0,"Z",0,"Z",0,"R",8248508,"R",3022163,"R",4530731,"R",695614,"R",8248508,"R",3022163,"R",4530731,"R",695614,"R",0,"R",0,"R",0,"R",0,"R",765012,"R",765012,"Z",0,"Z",0,"R",2514692,"R",2443925,"R",70767,"R",0,"Z",0,"Z",0,"R",3985207,"R",3985207,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1500836,"R",1140890,"R",359946,"R",0,"R",23815811,"R",18158753,"R",4961444,"R",695614,"R",0,"R",2316616,"R",-2333921,"R",17305,"R",23815811,"R",20475369,"R",2627523,"R",712919,"R",8838845,"R",5287801,"R",0,"Z",0,"R",0,"Z",0,"R",1238845,"R",674462,"R",4149680,"R",2077430,"R",4847920,"R",2382441,"R",3598508,"R",739443,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1146033,"R",0,"R",23819831,"R",11161577,"R",6364840,"R",2183794,"R",1015000,"R",296185,"R",2798435, 1,"R",53329105,"R",56819099
