unitid,"xf2a01_1",f2a01_1,"xf2a02_1",f2a02_1,"xf2a04_1",f2a04_1,"xf2a05_1",f2a05_1,"xf2a06_1",f2a06_1,"xf2a07_1",f2a07_1,"xf2a08_1",f2a08_1,"xf2a09_1",f2a09_1,"xf2a10_1",f2a10_1,"xf2a11_1",f2a11_1,"xf2a12_1",f2a12_1,"xf2a13_1",f2a13_1,"xf2a14_1",f2a14_1,"xf2a15_1",f2a15_1,"xf2a16_1",f2a16_1,"xf2a17_1",f2a17_1,"xf2aa01",f2aa01,"xf2aa02",f2aa02,"xf2aa03",f2aa03,"xf2aa04",f2aa04,"xf2aa05",f2aa05,"xf2aa06",f2aa06,"xf2aa07",f2aa07,"xf2aa08",f2aa08,"xf2aa09",f2aa09,"xf2b01_1",f2b01_1,"xf2b01_2",f2b01_2,"xf2b02_1",f2b02_1,"xf2b02_2",f2b02_2,"xf2b03_1",f2b03_1,"xf2b03_2",f2b03_2,"xf2b04_1",f2b04_1,"xf2b04_2",f2b04_2,"xf2b05_1",f2b05_1,"xf2b05_2",f2b05_2,"xf2b06_1",f2b06_1,"xf2b06_2",f2b06_2,"xf2b07_1",f2b07_1,"xf2b07_2",f2b07_2,"xf2b08_1",f2b08_1,"xf2b08_2",f2b08_2,"xf2b09_1",f2b09_1,"xf2b09_2",f2b09_2,"xf2b10_1",f2b10_1,"xf2b10_2",f2b10_2,"xf2b11_2",f2b11_2,"xf2b12_1",f2b12_1,"xf2b12_2",f2b12_2,"xf2b12_3",f2b12_3,"xf2b12_5",f2b12_5,"xf2b12_6",f2b12_6,"xf2b12_7",f2b12_7,"xf2c01",f2c01,"xf2c02",f2c02,"xf2c0308",f2c0308,"xf2c09",f2c09,"xf2c10",f2c10,"xf2c11",f2c11,"xf2c12",f2c12,"xf2d05",f2d05,"xf2d08",f2d08,"xf2d17",f2d17,"xf2d20",f2d20,"xf2d23",f2d23,"xf2d24",f2d24,"xf2dc014",f2dc014,"xf2dc024",f2dc024,"xf2dc034",f2dc034,"xf2dc044",f2dc044
"228981",10,"9287276",10,"183052",10,"670319",10,"0",10,"0",10,"0",10,"0",10,"3865300",10,"0",10,"3514532",10,"0",10,"3633058",10,"0",10,"0",10,"317580",10,"21471117",10,"536434",10,"183052",10,"670319",10,"0",10,"1388877",10,"1767171",10,"4545853",10,"1828450",10,"0",10,"5822381",10,"3495193",10,"35529",10,"0",10,"13664",10,"10783",10,"949740",10,"350834",10,"2089528",10,"825574",10,"3265790",10,"1574992",10,"4082830",10,"497784",10,"2119690",10,"0",18,"0",10,"0",18,"0",10,"0",10,"323647",10,"18379152",10,"7078807",10,"1517283",10,"1305534",10,"209116",10,"8268412",10,"21471117",10,"-18379152",10,"-83427",10,"3008538",10,"43890144",10,"83427",10,"46982109",10,"26894830",10,"58527380",10,"11545271",10,"11669181",10,"35312928",10,"46982109",10,"3353254",10,"25270547",10,"10834271",10,"0"
"229160",10,"19074232",10,"0",10,"0",10,"0",10,"101877",10,"91564",10,"25000",10,"2577722",10,"0",10,"7785143",10,"0",10,"1570701",10,"0",10,"0",10,"2093450",10,"33319689",10,"1205299",10,"461332",10,"2155222",10,"0",10,"1056861",10,"2914754",10,"7793468",10,"3962990",10,"0",10,"15894636",10,"8793268",10,"49803",10,"21000",18,"0",10,"0",10,"3757405",10,"1663204",10,"3205050",10,"1370462",10,"4976083",10,"2029158",10,"1787220",10,"36600",18,"0",10,"0",18,"0",10,"0",18,"0",10,"0",10,"980713",10,"29670197",10,"14894405",10,"3138218",10,"1734054",10,"898455",10,"9005065",10,"33319689",10,"-29670197",10,"0",10,"3649492",10,"63351473",10,"0",10,"67000965",10,"47701437",10,"87132543",10,"20131578",10,"31041197",10,"35959768",10,"67000965",10,"3210888",10,"32514341",10,"17398855",10,"0"
"229267",10,"22538410",10,"0",10,"0",10,"0",10,"2775698",10,"17394",10,"0",10,"9612968",10,"0",10,"84363517",10,"0",10,"11233786",10,"0",10,"0",10,"5924914",10,"136466687",10,"388651",10,"835913",10,"54311",10,"463557",10,"447207",10,"9943081",11,"12132720",11,"11240595",10,"0",10,"23739940",10,"15634569",10,"771705",10,"471371",10,"1777841",10,"270136",10,"6141330",10,"3085080",10,"9127886",10,"2962308",10,"9556749",10,"4485634",10,"9609930",10,"186707",18,"0",10,"0",18,"0",10,"0",18,"0",10,"0",10,"1720050",10,"60725381",10,"28815855",10,"5561340",10,"5992020",10,"792997",10,"19563169",10,"136466687",10,"-60725381",10,"-499328",10,"75241978",10,"562836317",10,"0",10,"638078295",10,"531385628",10,"681598385",10,"43520090",10,"198446593",10,"439631702",10,"638078295",10,"14594977",10,"101330949",10,"48515123",10,"0"
"229780",10,"11948303",10,"0",10,"0",10,"0",10,"390471",10,"112904",10,"0",10,"3350033",10,"0",10,"4793126",10,"0",10,"2835487",10,"0",10,"0",10,"438037",10,"23868361",10,"1272789",10,"0",10,"799968",10,"0",10,"652100",10,"1308372",10,"4033229",10,"1826582",10,"133890",10,"9988105",10,"6765454",18,"0",10,"0",10,"343405",10,"122201",10,"1205622",10,"476036",10,"1776043",10,"595375",10,"2206234",10,"984914",11,"2579546",11,"215601",10,"374333",10,"0",18,"0",10,"0",18,"0",10,"0",10,"301674",10,"18473288",10,"9461255",10,"1961782",10,"812239",10,"126731",10,"6111281",10,"23868361",10,"-18473288",10,"80502",10,"5475575",10,"40491262",10,"0",10,"45966837",10,"27103277",10,"50736446",10,"4769609",10,"32647936",10,"13318901",10,"45966837",10,"1776670",10,"17617298",10,"8460173",10,"390343"
"229887",10,"2809354",10,"0",10,"0",10,"0",10,"4111126",10,"287117",10,"0",10,"5006332",10,"0",10,"246244",10,"0",10,"939309",10,"0",10,"0",10,"215114",10,"13614596",10,"841658",10,"518212",10,"273015",10,"0",10,"316922",10,"292535",10,"2242342",10,"3175035",10,"0",10,"1766495",10,"1277063",18,"0",10,"0",10,"110768",10,"58992",10,"1081903",10,"681122",10,"463659",10,"233857",10,"4121637",10,"1189784",10,"986373",10,"160677",10,"3175036",10,"0",18,"0",10,"0",18,"0",10,"0",10,"0",10,"11705871",10,"3601495",10,"438444",10,"415417",10,"70994",10,"7179521",10,"13614596",10,"-11705871",10,"0",10,"1908725",10,"9600165",10,"-342",10,"11508548",10,"2851989",10,"13799505",10,"2290957",10,"6020143",10,"5488405",10,"11508548",10,"935778",10,"12006621",10,"5748880",10,"0"
"230038",10,"91806485",10,"0",10,"0",10,"0",10,"8573365",10,"895127",10,"0",10,"71642089",10,"225438650",10,"22697795",10,"5731068",10,"185108792",10,"0",10,"0",10,"13725524",10,"625618895",10,"11435385",10,"0",10,"0",10,"0",10,"19777273",10,"2746120",10,"33958778",11,"17394735",10,"2382538",10,"217014312",10,"122611519",10,"19855373",10,"7697573",18,"0",10,"0",10,"62616282",10,"25303604",10,"16803080",10,"8719724",10,"39799087",10,"16649287",10,"173722945",10,"74394035",10,"466969",10,"0",18,"0",10,"0",18,"0",10,"0",11,"12525068",11,"530278048",11,"267900810",10,"38863606",10,"42494905",10,"720850",10,"180297877",10,"625618895",11,"-530278048",10,"1",11,"95340848",11,"1279128207",10,"0",10,"1374469055",10,"580911946",10,"1548188411",10,"173719356",10,"1116171398",10,"258297657",10,"1374469055",10,"13125464",10,"594822168",10,"336602682",10,"0"
"230047",10,"3053648",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"3318220",10,"30523596",10,"4016770",10,"0",10,"8611794",10,"0",10,"0",10,"424863",10,"49948891",10,"1245964",10,"0",10,"0",10,"0",10,"317907",10,"4550219",10,"6114090",10,"2894056",10,"1946212",10,"18348437",10,"9426701",18,"0",10,"0",18,"0",10,"0",10,"2910645",10,"1476217",10,"1510717",10,"975033",10,"7914494",10,"2870376",10,"12292597",10,"4699847",10,"27858",10,"0",18,"0",10,"0",18,"0",10,"0",10,"2522777",10,"43004748",10,"21970951",10,"4417646",10,"4400624",10,"506997",10,"11708530",10,"49948891",10,"-43004748",10,"450835",10,"7394978",10,"92475673",10,"0",10,"99870651",10,"40920146",10,"123181732",10,"23311081",10,"83108959",10,"16761692",10,"99870651",10,"8385239",10,"64849281",10,"19265400",10,"0"
"230418",10,"1557000",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"166000",10,"2152000",10,"134000",10,"0",10,"654000",10,"0",10,"0",10,"61000",10,"4724000",10,"432967",10,"0",10,"0",10,"0",10,"0",10,"0",10,"432967",10,"432967",10,"0",11,"1637522",10,"1072814",18,"0",10,"0",18,"0",10,"0",18,"0",10,"0",11,"584133",10,"295282",11,"939597",10,"465339",11,"669748",10,"125101",10,"118000",10,"50256",18,"0",10,"0",18,"0",10,"0",10,"77180",10,"3949000",10,"2085972",10,"484318",10,"251401",18,"0",10,"1127309",10,"4724000",10,"-3949000",10,"-100000",10,"675000",10,"3882000",10,"0",10,"4557000",10,"1878000",10,"5638000",10,"1081000",10,"3481000",11,"1076000",10,"4557000",10,"431000",10,"1540000",10,"2301000",10,"0"
"230807",10,"14974086",10,"0",10,"0",10,"0",10,"355683",10,"42810",10,"0",10,"5140776",10,"0",10,"5702114",10,"0",10,"764942",10,"0",10,"0",10,"610666",10,"27591077",10,"694868",10,"310589",10,"39570",10,"0",10,"696876",10,"3486617",10,"5228520",10,"4385573",10,"0",10,"7709144",10,"4670424",18,"0",10,"0",10,"19832",10,"0",10,"2212412",10,"1071957",10,"2433851",10,"1014962",10,"6440398",10,"2269873",10,"711611",10,"58903",18,"0",10,"0",18,"0",10,"0",18,"0",10,"0",10,"384558",10,"19527248",10,"9470677",10,"2469336",10,"1227855",10,"561587",10,"5797793",10,"27591077",10,"-19527248",10,"-49298",10,"8014531",10,"55556360",10,"0",10,"63570891",10,"44767444",10,"81660243",10,"18089352",10,"29471614",10,"34099277",10,"63570891",10,"653622",10,"20051161",10,"6959722",10,"0"
"230816",10,"7377756",10,"120997",10,"0",10,"0",10,"592255",10,"0",10,"0",10,"5294872",10,"0",10,"567260",10,"0",10,"369173",10,"0",10,"0",10,"375286",10,"14697599",10,"198560",10,"354182",10,"0",10,"0",10,"286978",10,"3181530",10,"4021250",10,"4020690",10,"0",10,"7206220",10,"3570405",18,"0",10,"0",18,"0",10,"0",10,"1003966",11,"266798",10,"2062803",10,"688847",10,"3297145",10,"1336515",10,"1183593",10,"504598",18,"0",10,"0",18,"0",10,"0",18,"0",10,"0",10,"622506",10,"14753727",10,"6989669",10,"1540209",10,"559435",10,"382222",10,"5282192",10,"14697599",10,"-14753727",10,"0",10,"-56128",10,"7976377",10,"0",10,"7920249",10,"1986603",10,"15469035",10,"7548786",10,"-3705936",10,"11626185",10,"7920249",10,"1158177",10,"13815911",10,"3651879",10,"0"
"230825",31,"16081727",31,"0",31,"503240",31,"0",31,"433787",31,"181109",31,"0",31,"2528994",31,"0",31,"4735860",31,"330712",31,"777279",31,"0",31,"0",31,"258229",31,"25830937",31,"953879",31,"123106",31,"2100264",31,"0",31,"687558",31,"36520",31,"3901327",31,"814851",31,"0",31,"11175954",31,"7594506",31,"0",31,"0",31,"170812",31,"87991",31,"3631991",31,"1610407",31,"2636688",31,"1333020",31,"3200523",31,"1579953",31,"1041998",31,"181040",31,"0",31,"0",31,"0",31,"0",31,"0",31,"0",31,"419142",31,"21857966",31,"12806059",31,"2364818",31,"1687438",31,"244162",31,"4755489",31,"25830937",31,"-21857966",31,"0",31,"3972971",31,"49197961",31,"0",31,"53170932",31,"32785646",31,"58906621",31,"5735689",31,"48213836",31,"4957096",31,"53170932",31,"1821927",31,"21409566",31,"9624095",31,"0"
"230852",10,"15125459",10,"0",10,"0",10,"0",10,"747986",10,"83877",10,"0",10,"1098233",10,"0",10,"1792149",10,"74388",10,"3648022",10,"0",10,"0",10,"646954",10,"23217068",10,"935757",10,"747986",10,"83877",10,"0",10,"152654",10,"674439",10,"2594713",10,"827093",10,"0",10,"7589109",10,"3642014",18,"0",10,"0",18,"0",10,"0",10,"1310156",10,"591209",10,"4116239",10,"1461623",10,"5162981",10,"1552635",10,"2479022",10,"278274",18,"0",10,"0",18,"0",10,"0",18,"0",10,"0",10,"241270",10,"20657507",10,"7767025",10,"1710910",10,"502986",10,"434837",10,"10241749",10,"23217068",10,"-20657507",10,"0",10,"2559561",10,"22621343",10,"0",10,"25180904",10,"8484335",10,"35729544",10,"10548640",10,"16705599",10,"8475305",10,"25180904",10,"948199",10,"16660821",10,"850530",10,"0"
"230889",10,"5585347",10,"554438",10,"0",10,"0",10,"0",10,"0",10,"0",10,"155876",10,"0",11,"42068",10,"0",10,"907625",10,"0",10,"0",10,"336912",10,"7582266",10,"315964",10,"235634",10,"96710",10,"228746",10,"0",10,"1266781",10,"2143835",11,"464380",10,"0",10,"1804041",10,"1386196",18,"0",10,"0",10,"143267",10,"39528",10,"394554",10,"287394",10,"826610",10,"440352",10,"2349806",10,"536632",10,"490337",10,"105433",10,"1496036",10,"0",18,"0",10,"0",18,"0",10,"0",10,"155259",10,"7504651",10,"2950794",10,"323092",10,"222737",10,"20036",10,"3987992",10,"7582266",10,"-7504651",10,"0",10,"77615",10,"3499058",10,"0",10,"3576673",10,"359257",10,"4462776",10,"886103",10,"2941303",10,"635370",10,"3576673",10,"438682",10,"3954135",10,"1311718",10,"0"
"230898",10,"5576996",10,"892839",10,"0",10,"0",10,"8530",10,"0",10,"0",10,"1668002",10,"0",10,"101827",10,"0",10,"2085669",10,"0",10,"0",10,"211096",11,"10544959",10,"329670",10,"563169",10,"70715",10,"0",10,"56309",10,"1245327",10,"2265190",10,"2212021",10,"0",10,"2987399",10,"1800700",18,"0",10,"0",18,"0",10,"0",10,"469092",10,"219912",10,"1748683",10,"854120",10,"1496812",10,"577585",10,"2287697",10,"100673",10,"77400",10,"0",18,"0",10,"0",18,"0",10,"0",10,"466636",10,"9067083",10,"4019626",10,"907089",10,"362323",11,"460310",10,"3317735",10,"10544959",10,"-9067083",10,"0",10,"1477876",10,"2669469",10,"0",10,"4147345",10,"1689391",10,"9137231",10,"4989886",10,"772285",10,"3375060",10,"4147345",10,"1100640",10,"11211861",10,"3073459",10,"0"
"230940",10,"3426274",10,"0",10,"0",10,"0",10,"456228",10,"0",10,"0",10,"4082975",10,"0",10,"375593",10,"0",10,"1468323",10,"0",10,"0",10,"196881",10,"10006274",10,"207925",10,"140401",10,"0",10,"0",10,"115770",10,"2221036",10,"2685132",10,"2221036",10,"0",10,"2133098",10,"1560867",18,"0",10,"0",18,"0",10,"0",10,"342481",10,"102203",10,"727130",10,"338630",10,"1556015",10,"512760",10,"1876374",10,"262645",10,"256171",10,"0",18,"0",10,"0",18,"0",10,"0",10,"281396",10,"6891269",10,"3058501",10,"438469",10,"391654",10,"122506",10,"2880139",10,"10006274",10,"-6891269",10,"0",10,"3115005",10,"4896698",10,"0",11,"8011703",10,"2130827",10,"10407273",10,"2395570",10,"5613794",10,"2397909",10,"8011703",10,"465471",10,"4698949",10,"2909451",10,"37988"
"230959",10,"57209000",10,"0",10,"0",10,"0",10,"914000",10,"50000",10,"0",10,"26128000",10,"0",10,"95219000",10,"0",10,"8491000",10,"0",10,"0",10,"2629000",10,"190640000",10,"373000",10,"589000",10,"0",10,"0",10,"4091000",10,"10963000",11,"16016000",10,"15764000",10,"0",10,"29280000",10,"16619000",10,"2196000",10,"939000",18,"0",10,"0",10,"10534000",10,"4681000",10,"11677000",10,"4918000",10,"19653000",10,"6765000",10,"22431000",10,"5831000",18,"0",10,"0",18,"0",10,"0",18,"0",10,"0",10,"1804000",10,"95771000",10,"41557000",10,"11727000",10,"6694000",10,"3533000",10,"32260000",10,"190640000",10,"-95771000",10,"1743000",10,"96612000",10,"619344000",10,"0",10,"715956000",10,"637794000",10,"898119000",10,"182163000",10,"573217000",10,"142739000",10,"715956000",10,"20661000",10,"145922000",10,"17687000",10,"0"
"230995",10,"23826641",10,"1183987",10,"0",10,"0",10,"106722",10,"20000",10,"0",10,"4229144",10,"0",10,"14481926",10,"0",10,"8560676",10,"0",10,"0",10,"460680",10,"52869776",10,"1090237",10,"-754122",10,"0",10,"0",10,"-1322252",10,"-7102738",18,"-8088875",10,"0",10,"0",10,"16197594",10,"8802007",10,"55096",10,"33450",18,"0",10,"0",10,"2397204",10,"1116076",10,"7070950",10,"2417667",10,"4330511",10,"1886522",10,"8268059",10,"73197",18,"0",10,"0",18,"0",10,"0",18,"0",10,"0",11,"905079",10,"38319414",11,"15233998",11,"4287937",10,"3319980",10,"1758948",11,"13718551",10,"52869776",10,"-38319414",10,"-1164795",10,"13385567",10,"82465769",10,"0",10,"95851336",10,"80991525",10,"169975469",10,"74124133",10,"62591364",10,"33259972",10,"95851336",10,"1949357",10,"60810278",10,"18480062",10,"0"
"231059",10,"26667211",10,"0",10,"0",10,"0",10,"752303",10,"314999",10,"0",10,"2794715",10,"0",10,"11745229",10,"0",10,"11420950",10,"0",10,"0",10,"652697",10,"54348104",10,"471503",10,"402639",10,"0",10,"0",10,"1503240",10,"8991132",10,"11368514",10,"7320038",10,"3288712",10,"15202437",10,"8911117",10,"24198",10,"6053",10,"463148",10,"161437",10,"3805457",10,"1547933",10,"6164838",10,"2315497",10,"6263756",10,"2634109",10,"11396761",10,"1063978",18,"0",10,"0",18,"0",10,"0",18,"0",10,"0",10,"1546442",10,"43320595",10,"18186566",10,"6005668",10,"3031861",10,"1692665",10,"14403835",10,"54348104",10,"-43320595",10,"-1166173",10,"9861336",10,"81070844",10,"0",10,"90932180",10,"61498869",10,"127319782",10,"36387602",10,"82714377",10,"8217803",10,"90932180",10,"2771596",10,"70691559",10,"12058157",10,"0"
"231068",31,"12402296",31,"0",31,"0",31,"0",31,"603734",31,"325064",31,"0",31,"3783434",31,"0",31,"358294",31,"0",31,"3612043",31,"0",31,"0",31,"210920",31,"21295785",31,"797284",31,"410184",31,"650128",31,"0",31,"0",31,"0",31,"1857596",31,"0",31,"0",31,"6637891",31,"3908835",31,"0",31,"0",31,"0",31,"0",31,"602226",31,"321758",31,"3197462",31,"1089529",31,"3057414",31,"1363899",31,"905928",31,"12027",31,"3428338",31,"0",31,"0",31,"0",31,"0",31,"0",31,"389404",31,"17829259",31,"7085452",31,"1407635",31,"656205",31,"200484",31,"8479483",31,"21295785",31,"-17829259",31,"0",31,"3466526",31,"9276622",31,"0",31,"12743148",31,"2659951",31,"20973906",31,"8230758",31,"8104861",31,"4638287",31,"12743148",31,"2937888",31,"9686388",31,"6129812",31,"0"
"231077",10,"3174802",10,"0",10,"0",10,"0",10,"114285",10,"0",10,"0",10,"504707",10,"0",10,"189025",10,"0",10,"870714",10,"0",10,"0",10,"26025",10,"4879558",10,"232603",10,"106774",10,"0",10,"0",10,"0",10,"0",10,"339377",10,"0",10,"0",10,"1306150",10,"771169",18,"0",10,"0",18,"0",10,"0",10,"230174",10,"101927",10,"651271",10,"239881",10,"637335",10,"269832",10,"1351527",10,"109480",10,"448874",10,"0",18,"0",10,"0",18,"0",10,"0",10,"11910",10,"4625331",10,"1504199",10,"454579",10,"314654",10,"401383",10,"1950516",10,"4879558",10,"-4625331",10,"0",10,"254227",10,"3285623",10,"0",10,"3539850",10,"1809624",10,"8851131",10,"5311281",10,"907272",10,"2632578",10,"3539850",10,"207101",10,"6967422",10,"1358592",10,"0"
"231086",10,"5528325",10,"0",10,"0",10,"0",10,"1071288",10,"0",10,"0",10,"178502",10,"0",10,"251839",10,"0",10,"1631127",10,"0",10,"0",10,"140304",10,"8801385",10,"449990",10,"621298",10,"0",10,"0",10,"0",10,"0",10,"1071288",10,"0",10,"0",10,"2354026",10,"1317298",18,"0",10,"0",18,"0",10,"0",10,"145224",10,"116722",10,"1254880",10,"543228",10,"704598",10,"440716",10,"1730816",10,"151294",10,"2501174",10,"0",18,"0",10,"0",18,"0",10,"0",10,"248223",10,"8690718",10,"2817481",10,"574826",10,"361355",10,"209212",10,"4727844",10,"8801385",10,"-8690718",10,"0",10,"110667",10,"2286940",10,"0",10,"2397607",10,"1158674",10,"5271194",10,"2873587",10,"1873939",10,"523668",10,"2397607",10,"583731",10,"4563182",10,"2159712",10,"0"
"231095",10,"889286",10,"0",10,"0",10,"0",10,"16582",10,"0",10,"0",10,"328754",10,"0",10,"84122",10,"0",10,"410398",10,"0",10,"0",10,"25292",10,"1754434",10,"16397",10,"185",10,"0",10,"0",10,"0",10,"0",10,"16582",10,"0",10,"0",10,"400526",10,"215140",18,"0",10,"0",18,"0",10,"0",10,"74180",10,"12683",10,"184525",10,"61379",10,"317416",10,"127829",10,"190063",10,"9917",10,"339600",10,"0",18,"0",10,"0",18,"0",10,"0",10,"0",10,"1506310",10,"426948",10,"62923",10,"74335",10,"63832",10,"878272",10,"1754434",10,"-1506310",10,"-5697",10,"242427",10,"847291",10,"0",10,"1089718",10,"526587",10,"1829825",10,"740107",10,"545740",10,"543978",10,"1089718",10,"245079",10,"1056679",10,"502723",10,"34725"
"231110",10,"6450695",10,"0",10,"0",10,"0",10,"3385389",10,"622806",11,"1306947",10,"0",10,"0",10,"340033",10,"0",10,"1892733",10,"0",10,"0",10,"749715",11,"14748318",10,"472018",10,"0",10,"622806",10,"0",10,"2062772",10,"0",10,"3157596",10,"3157596",10,"0",10,"4202174",10,"2719445",18,"0",10,"0",10,"3359612",10,"1593441",10,"1193666",10,"568835",10,"1651223",10,"754141",10,"2720897",10,"1323990",10,"1480802",10,"356210",10,"622806",10,"0",18,"0",10,"0",18,"0",10,"0",10,"291650",10,"15231180",10,"7607712",10,"1566851",10,"663095",10,"363121",10,"5030401",10,"14748318",10,"-15231180",10,"0",10,"-482862",10,"7013152",10,"0",10,"6530290",10,"2322443",10,"14014437",10,"7484147",10,"4800145",10,"1730145",10,"6530290",10,"133780",10,"12422440",10,"6562421",10,"0"
"231147",10,"9196225",10,"0",10,"0",10,"0",10,"271591",10,"0",10,"0",10,"1028438",10,"0",10,"1663945",10,"0",10,"289343",10,"0",10,"0",10,"284381",10,"12733923",10,"0",10,"0",10,"0",10,"0",10,"89500",10,"1185396",10,"1274896",10,"1274896",10,"0",11,"5314865",10,"3493765",18,"0",10,"0",18,"0",10,"0",10,"1510860",10,"553467",10,"1550448",10,"505581",10,"2252361",10,"1070570",10,"470851",10,"169146",18,"0",10,"0",18,"0",10,"0",18,"0",10,"0",11,"306263",11,"11099385",11,"6098792",11,"1418993",11,"522379",11,"182386",11,"2876835",10,"12733923",11,"-11099385",10,"61848",11,"1696386",11,"17891658",10,"0",10,"19588044",10,"7097029",10,"27986366",10,"8398322",10,"16276202",10,"3311842",10,"19588044",10,"612625",10,"7105976",10,"6122678",10,"0"
"231192",10,"1277895",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"741172",10,"0",10,"12570",10,"21186",10,"0",10,"0",10,"0",10,"5168",10,"2057991",10,"134175",10,"24374",10,"0",10,"0",10,"0",10,"27021",10,"185570",10,"0",10,"0",10,"616915",10,"388674",18,"0",10,"0",10,"29864",10,"0",10,"58778",10,"37460",10,"174551",10,"60945",11,"743731",10,"289869",18,"0",10,"0",10,"27021",10,"0",18,"0",10,"0",18,"0",10,"0",10,"7800",10,"1650860",10,"784748",10,"161630",10,"63682",10,"59792",10,"581008",10,"2057991",10,"-1650860",10,"0",10,"407131",10,"377297",10,"0",10,"784428",10,"0",10,"1741672",10,"957244",10,"403440",10,"380988",10,"784428",10,"120000",10,"816386",10,"437874",10,"0"
"231420",31,"7172787",31,"0",31,"0",31,"0",31,"283131",31,"539910",31,"0",31,"3649503",31,"0",31,"3129652",31,"0",31,"4193455",31,"0",31,"0",31,"0",31,"18968438",31,"799485",31,"408131",31,"1362942",31,"0",31,"492267",31,"4719562",31,"7782387",31,"4719562",31,"0",31,"4442464",31,"2862255",31,"0",31,"0",31,"0",31,"0",31,"1067936",31,"404162",31,"2751612",31,"1034724",31,"2861622",31,"888986",31,"2999711",31,"852203",31,"899564",31,"0",31,"0",31,"0",31,"0",31,"0",31,"188422",31,"15022909",31,"6230752",31,"1382978",31,"914869",31,"418572",31,"6075738",31,"18968438",31,"-15022909",31,"0",31,"3945529",31,"27903667",31,"0",31,"31849196",31,"24060827",31,"41924587",31,"10075391",31,"6950856",31,"24898340",31,"31849196",31,"628308",31,"21288698",31,"7968396",31,"0"
"231554",31,"3089709",31,"0",31,"0",31,"0",31,"63256",31,"0",31,"0",31,"1987379",31,"0",31,"351459",31,"0",31,"1892479",31,"0",31,"0",31,"184905",31,"7569187",31,"437823",31,"102506",31,"823571",31,"0",31,"86947",31,"418699",31,"1869546",31,"505646",31,"0",31,"2447788",31,"1733990",31,"0",31,"0",31,"0",31,"0",31,"936876",31,"493256",31,"865298",31,"410351",31,"1503825",31,"657896",31,"1322200",31,"159379",31,"0",31,"0",31,"0",31,"0",31,"0",31,"0",31,"171079",31,"7075987",31,"3625951",31,"783265",31,"245430",31,"300284",31,"2121057",31,"7569187",31,"-7075987",31,"-101435",31,"391765",31,"6020067",31,"-52547",31,"6359285",31,"3296369",31,"11753040",31,"5393755",31,"3700113",31,"2659172",31,"6359285",31,"465281",31,"6042780",31,"3900006",31,"0"
"231581",31,"11929178",31,"0",31,"0",31,"0",31,"440045",31,"62857",31,"0",31,"2308282",31,"282893",31,"4989297",31,"0",31,"2172064",31,"0",31,"0",31,"860247",31,"23044863",31,"0",31,"0",31,"0",31,"0",31,"5073168",31,"94505",31,"5167673",31,"5167673",31,"0",31,"7958773",31,"5012236",31,"0",31,"0",31,"15319",31,"0",31,"2042505",31,"512282",31,"3619107",31,"1269938",31,"3409128",31,"1315480",31,"1810153",31,"245340",31,"0",31,"0",31,"0",31,"0",31,"0",31,"0",31,"633990",31,"18854985",31,"8989266",31,"1860267",31,"1361795",31,"388919",31,"6254738",31,"23044863",31,"-18854985",31,"507614",31,"4697492",31,"52156154",31,"0",31,"56853646",31,"34456442",31,"71052672",31,"14199026",31,"34461431",31,"22392215",31,"56853646",31,"1821776",31,"31741898",31,"10088328",31,"0"
"231651",31,"53136142",31,"0",31,"4587880",31,"0",31,"1391470",31,"78574",31,"0",31,"7080788",31,"0",31,"29640892",31,"289077",31,"18245928",31,"0",31,"0",31,"2064720",31,"116515471",31,"454329",31,"560847",31,"1256883",31,"0",31,"655640",31,"3389333",31,"6317032",31,"4044973",31,"0",31,"27905733",31,"18151327",31,"1892202",31,"17750",31,"1374007",31,"174263",31,"5974694",31,"1982451",31,"9551251",31,"4116374",31,"16040680",31,"7610255",31,"18553992",31,"3607212",31,"0",31,"0",31,"0",31,"0",31,"0",31,"0",31,"874342",31,"81292559",31,"36533974",31,"9169665",31,"5407433",31,"0",31,"30181487",31,"116515471",31,"-81292559",31,"0",31,"35222912",31,"198194847",31,"0",31,"233417759",31,"172899190",31,"311666993",31,"78249234",31,"198644429",31,"34773330",31,"233417759",31,"12069000",31,"104249883",31,"21583854",31,"1313069"
"231837",31,"4960621",31,"0",31,"0",31,"0",31,"0",31,"0",31,"0",31,"279869",31,"0",31,"5336",31,"457026",31,"0",31,"0",31,"0",31,"53299",31,"5756151",31,"158591",31,"101339",31,"75281",31,"0",31,"0",31,"0",31,"335211",31,"118530",31,"0",31,"1623098",31,"1462255",31,"0",31,"0",31,"0",31,"0",31,"717762",31,"503173",31,"0",31,"0",31,"2190442",31,"507019",31,"453107",31,"0",31,"493780",31,"0",31,"0",31,"0",31,"0",31,"0",31,"145494",31,"5478189",31,"2617941",31,"365728",31,"172745",31,"127694",31,"2194081",31,"5756151",31,"-5478189",31,"0",31,"277962",31,"815336",31,"0",31,"1093298",31,"0",31,"3640053",31,"2546755",31,"1069197",31,"24101",31,"1093298",31,"136000",31,"3062589",31,"915417",31,"0"
