unitid,part,a1,a2,a3,a4,a5,a6,a7,a8,a9,a10,a11,a12,a13,a14,a15,a16,a17,a18,a19,a20,a21,a22,a23,a24,a25,a26,a27,a28,a29,a30,a31,a32,a33,a34,a35,a36,a37,a38,a39,a40,a41,a42,a43,a44,a45,a46,a47,a48,a49,a50,a51,a52,a53,a54,a55,a56,a57,a58,a59,a60,a61,a62,a63,a64,a65,a66,a67,a68,a69,a70,a71,a72,a73,a74,a75,a76,a77,a78,a79,a80,a81,a82,a83,a84,a85,a86,a87,a88,a89,a90,a91,a92,a93,a94,a95,a96,a97,a98,a99,a100,a101,a102,a103,a104,a105,a106,a107,a108,a109,a110,a111,a112,a113,a114,a115,a116,a117,a118,a119,a120,a121,a122,a123,a124,a125,a126,a127,a128,a129,a130,a131,a132,a133,a134,a135,a136,a137,a138,a139,a140,a141,a142,a143,a144,a145,a146,a147,a148,a149,a150,a151,a152,a153,a154,a155,ga34,ga35,ga69,ga70,ga74,ga75,ga109,ga110,ga144,ga145,ga149,ga150
"240620","A","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","40","40","1378181","0","0","40","40","1378181","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","38","38","1255598","0","0","38","38","1255598","0","0","78","78","2633779","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","4","135289","0","0","4","4","135289","0","0","5","5","0","0","0","0","0","0","40","1378181","38","1255598","78","2633779","0","0","4","135289","4","135289"
"240657","A","7","0","0","7","282564","22","0","0","22","798460","21","3","1","25","782272","0","9","2","11","268754","0","0","0","0","0","0","0","0","0","0","50","12","3","65","2132050","1","0","0","1","0","4","0","0","4","143999","9","0","0","9","281181","2","6","1","9","211389","0","0","0","0","0","0","0","0","0","0","16","6","1","23","0","66","18","4","88","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","65","2132050","22","636569","87","2768619","0","0","0","0","0","0"
"240666","A","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","28","3","1","32","1139534","28","3","1","32","1139534","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","26","8","7","41","1266116","26","8","7","41","1266116","54","11","8","73","2405650","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","2","0","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","2","0","0","0","0","0","0","32","1139534","41","1266116","73","2405650","0","0","0","0","0","0"
"240693","A","0","0","5","5","229603","0","0","5","5","206466","0","0","9","9","300537","0","0","8","8","220809","0","0","0","0","0","0","0","0","0","0","0","0","27","27","957415","0","0","2","2","0","0","0","5","5","197561","0","0","10","10","330633","0","0","17","17","460019","0","0","0","0","0","0","0","0","0","0","0","0","34","34","0","0","0","61","61","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","2","2","0","0","0","0","0","0","27","957415","32","988213","59","1945628","0","0","0","0","0","0"
"240718","A","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","41","41","1189192","0","0","41","41","1189192","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","41","41","1189192","0","0","0","0","0","0","0","0","0","0","0","41","1189192","0","0","41","1189192"
"240727","A","160","0","1","161","9382308","104","5","0","109","5067984","3","69","8","80","3305676","1","0","2","3","122292","0","0","20","20","633432","0","0","0","0","0","268","74","31","373","18511692","18","0","0","18","1031184","36","1","0","37","1598220","2","45","3","50","1956084","0","0","0","0","0","0","0","38","38","1022232","0","0","0","0","0","56","46","41","143","5607720","324","120","72","516","24119412","52","0","0","52","3597852","23","0","0","23","1144632","0","2","0","2","0","0","0","0","0","0","0","0","6","6","244752","0","0","0","0","0","75","2","6","83","0","7","0","0","7","430716","5","0","0","5","233232","0","6","0","6","285492","0","0","0","0","0","0","0","3","3","104856","0","0","0","0","0","12","6","3","21","1054296","87","8","9","104","0","0","0","0","0","0","373","18511692","143","5607720","516","24119412","81","4987236","21","1054296","102","6041532"
"240736","A","2","0","1","3","123847","2","0","1","3","101006","2","0","3","5","126669","0","1","9","10","297609","0","0","0","0","0","0","0","1","1","0","6","1","15","22","0","0","0","0","0","0","2","0","1","3","104466","2","0","1","3","83053","0","1","8","9","243759","0","0","0","0","0","0","0","1","1","0","4","1","11","16","0","10","2","26","38","0","1","0","0","1","0","2","0","0","2","0","2","0","0","2","0","1","1","2","4","117604","0","0","0","0","0","0","0","0","0","0","6","1","2","9","275105","0","0","0","0","0","1","0","0","1","0","2","0","0","2","0","0","1","2","3","94819","1","0","0","1","0","0","0","0","0","0","4","1","2","7","190344","10","2","4","16","465449","0","0","0","0","0","21","649131","15","431278","36","1080409","9","275105","7","190344","16","465449"
"240745","A","3","0","0","3","147555","3","0","0","3","136778","17","0","0","17","778177","16","0","0","16","696402","9","0","0","9","319070","0","0","0","0","0","48","0","0","48","2077982","1","0","0","1","0","2","0","0","2","0","27","0","0","27","1206635","15","0","0","15","593454","1","0","0","1","0","0","0","0","0","0","46","0","0","46","1978589","94","0","0","94","4056571","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","48","2077982","46","1978589","94","4056571","0","0","0","0","0","0"
"240754","A","12","0","0","12","836490","22","10","0","32","1721966","2","23","0","25","1091916","0","3","6","9","346119","0","0","0","0","0","0","0","0","0","0","36","36","6","78","3996491","6","0","0","6","429123","5","8","0","13","739070","0","22","0","22","973372","0","4","1","5","199424","0","0","0","0","0","0","0","0","0","0","11","34","1","46","2340989","47","70","7","124","6337480","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","78","3996491","46","2340989","124","6337480","0","0","0","0","0","0"
"240790","A","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","25","25","898165","0","0","0","0","0","0","0","0","0","0","0","0","26","26","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13","13","445661","0","0","0","0","0","0","0","0","0","0","0","0","13","13","445661","0","0","39","39","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","10","351269","0","0","0","0","0","0","0","0","0","0","0","0","10","10","351269","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","9","351487","0","0","0","0","0","0","0","0","0","0","0","0","9","9","351487","0","0","19","19","702756","0","0","0","0","0","25","898165","13","445661","38","1343826","10","351269","9","351487","19","702756"
"241012","A","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","6","69000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","6","69000","6","0","0","6","69000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","69000","6","69000","0","0","0","0","0","0"
"241100","A","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","1","0","1","0","1","0","0","1","0","0","0","0","0","0","7","0","0","7","154980","4","1","0","5","85500","0","0","0","0","0","0","0","0","0","0","12","1","0","13","0","0","0","0","0","0","0","0","0","0","0","5","0","0","5","82080","10","2","0","12","218640","0","0","0","0","0","0","0","0","0","0","15","2","0","17","300720","27","3","0","30","0","0","1","0","1","0","0","0","0","0","0","0","12","240480","17","300720","29","541200"
"241128","A","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","2","0","0","0","0","0","0","0","0","0","0","0","0","2","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","2","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","6","1","0","7","121500","0","0","0","0","0","0","0","0","0","0","7","1","0","8","0","0","0","0","0","0","0","0","0","0","0","5","0","0","5","102180","7","2","0","9","157800","0","0","0","0","0","0","0","0","0","0","12","2","0","14","259980","19","3","0","22","0","0","2","0","2","0","0","0","0","0","0","0","7","121500","14","259980","21","381480"
"241191","A","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","4","92144","4","0","0","4","90704","10","0","0","10","222608","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","20","0","0","20","0","1","0","0","1","0","0","0","0","0","0","16","1","0","17","379360","3","0","0","3","56848","0","0","0","0","0","0","0","0","0","0","20","1","0","21","0","40","1","0","41","899906","0","0","0","0","0","0","0","0","0","0","0","18","405456","20","436208","38","841664"
"241216","A","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","4","44466","0","0","4","4","44466","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","6","26170","0","0","6","6","26170","0","0","10","10","70636","0","0","0","0","0","0","0","0","0","0","0","4","44466","6","26170","10","70636"
"241225","A","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","4","135360","0","0","3","3","87390","0","0","10","10","274800","0","0","4","4","93360","0","0","0","0","0","0","0","0","0","0","0","4","17","21","590910","0","3","0","3","101520","0","0","0","0","0","0","0","15","15","412200","0","0","15","15","350100","0","0","0","0","0","0","0","0","0","0","0","3","30","33","863820","0","7","47","54","1454730","0","0","0","0","0","0","0","0","0","0","0","21","590910","33","863820","54","1454730"
"241304","A","29","0","0","29","134240","0","0","0","0","0","0","0","0","0","0","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","31","0","0","31","0","26","0","0","26","33045","0","0","0","0","0","0","0","0","0","0","15","0","0","15","172215","0","0","0","0","0","0","0","0","0","0","41","0","0","41","205260","72","0","0","72","0","11","0","0","11","147732","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11","0","0","11","147732","15","0","0","15","195840","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15","0","0","15","195840","26","0","0","26","343572","0","0","0","0","0","29","134240","41","205260","70","339500","11","147732","15","195840","26","343572"
"241331","A","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","4","112200","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","6","0","0","0","1","1","0","0","0","3","3","93060","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","5","0","0","0","11","11","357260","0","0","0","0","0","0","0","0","0","0","0","4","112200","3","93060","7","205260"
"241377","A","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","50304","0","0","8","8","138000","0","0","0","0","0","0","0","0","0","0","0","0","11","11","188304","0","0","0","0","0","0","0","1","1","0","0","0","4","4","62400","0","0","4","4","57900","0","0","0","0","0","0","0","0","0","0","0","0","9","9","0","0","0","20","20","0","0","0","0","0","0","0","0","0","0","0","0","11","188304","8","120300","19","308604"
"241386","A","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","4","4","61200","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","5","5","76200","0","0","0","0","0","0","0","0","0","0","0","4","61200","0","0","4","61200"
"241395","A","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","2","0","0","2","0","3","0","0","3","72540","0","1","0","1","0","0","0","3","3","60120","0","0","0","0","0","0","0","0","0","0","5","1","3","9","216024","0","0","0","0","0","1","1","1","3","71100","1","0","1","2","0","0","0","5","5","99600","0","0","0","0","0","0","0","0","0","0","2","1","7","10","0","7","2","10","19","431124","0","0","0","0","0","0","0","0","0","0","0","9","216024","8","170700","17","386724"
"241401","A","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","2","0","0","2","0","0","0","2","2","0","0","0","4","4","80040","0","0","0","0","0","0","0","0","0","0","2","0","6","8","170280","0","0","0","0","0","2","0","0","2","0","0","1","2","3","65340","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","2","1","3","6","138108","4","1","9","14","308388","0","0","0","0","0","0","0","0","0","0","0","8","170280","6","138108","14","308388"
"241410","A","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","16","16","267516","0","0","16","16","267516","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12","12","216644","0","0","12","12","216644","0","0","28","28","484160","17","0","0","17","556776","29","4","1","34","882816","2","15","14","31","830136","0","0","25","25","511840","0","0","0","0","0","0","0","0","0","0","48","19","40","107","2781568","13","0","0","13","409236","44","4","1","49","1236396","8","21","23","52","1305603","1","0","29","30","596652","0","0","0","0","0","0","0","0","0","0","66","25","53","144","3547887","114","44","93","251","6329455","0","0","0","0","0","16","267516","12","216644","28","484160","107","2781568","144","3547887","251","6329455"
