UNITID,XF2A01,F2A01,XF2A02,F2A02,XF2A03,F2A03,XF2A03A,F2A03A,XF2A04,F2A04,XF2A05,F2A05,XF2A05A,F2A05A,XF2A05B,F2A05B,XF2A06,F2A06,XF2A11,F2A11,XF2A12,F2A12,XF2A13,F2A13,XF2A14,F2A14,XF2A15,F2A15,XF2A16,F2A16,XF2A17,F2A17,XF2A18,F2A18,XF2A19,F2A19,XF2A20,F2A20,XF2B01,F2B01,XF2B02,F2B02,XF2B03,F2B03,XF2B04,F2B04,XF2B05,F2B05,XF2B06,F2B06,XF2B07,F2B07,XF2C01,F2C01,XF2C02,F2C02,XF2C03,F2C03,XF2C04,F2C04,XF2C05,F2C05,XF2C06,F2C06,XF2C07,F2C07,XF2C08,F2C08,XF2C09,F2C09,XF2D01,F2D01,XF2D012,F2D012,XF2D013,F2D013,XF2D014,F2D014,XF2D02,F2D02,XF2D022,F2D022,XF2D023,F2D023,XF2D024,F2D024,XF2D03,F2D03,XF2D032,F2D032,XF2D033,F2D033,XF2D034,F2D034,XF2D04,F2D04,XF2D042,F2D042,XF2D043,F2D043,XF2D044,F2D044,XF2D05,F2D05,XF2D052,F2D052,XF2D053,F2D053,XF2D054,F2D054,XF2D06,F2D06,XF2D062,F2D062,XF2D063,F2D063,XF2D064,F2D064,XF2D07,F2D07,XF2D072,F2D072,XF2D073,F2D073,XF2D074,F2D074,XF2D08,F2D08,XF2D082,F2D082,XF2D083,F2D083,XF2D084,F2D084,XF2D08A,F2D08A,XF2D082A,F2D082A,XF2D083A,F2D083A,XF2D084A,F2D084A,XF2D08B,F2D08B,XF2D082B,F2D082B,XF2D083B,F2D083B,XF2D084B,F2D084B,XF2D09,F2D09,XF2D092,F2D092,XF2D093,F2D093,XF2D094,F2D094,XF2D10,F2D10,XF2D102,F2D102,XF2D103,F2D103,XF2D104,F2D104,XF2D11,F2D11,XF2D112,F2D112,XF2D12,F2D12,XF2D122,F2D122,XF2D13,F2D13,XF2D132,F2D132,XF2D14,F2D14,XF2D142,F2D142,XF2D143,F2D143,XF2D144,F2D144,XF2D15,F2D15,XF2D152,F2D152,XF2D153,F2D153,XF2D154,F2D154,XF2D16,F2D16,XF2D162,F2D162,XF2D163,F2D163,XF2D164,F2D164,XF2D172,F2D172,XF2D173,F2D173,XF2D174,F2D174,XF2D18,F2D18,XF2D182,F2D182,XF2D183,F2D183,XF2D184,F2D184,XF2E011,F2E011,XF2E012,F2E012,XF2E013,F2E013,XF2E014,F2E014,XF2E015,F2E015,XF2E016,F2E016,XF2E017,F2E017,XF2E021,F2E021,XF2E022,F2E022,XF2E023,F2E023,XF2E024,F2E024,XF2E025,F2E025,XF2E026,F2E026,XF2E027,F2E027,XF2E031,F2E031,XF2E032,F2E032,XF2E033,F2E033,XF2E034,F2E034,XF2E035,F2E035,XF2E036,F2E036,XF2E037,F2E037,XF2E041,F2E041,XF2E042,F2E042,XF2E043,F2E043,XF2E044,F2E044,XF2E045,F2E045,XF2E046,F2E046,XF2E047,F2E047,XF2E051,F2E051,XF2E052,F2E052,XF2E053,F2E053,XF2E054,F2E054,XF2E055,F2E055,XF2E056,F2E056,XF2E057,F2E057,XF2E061,F2E061,XF2E062,F2E062,XF2E063,F2E063,XF2E064,F2E064,XF2E065,F2E065,XF2E066,F2E066,XF2E067,F2E067,XF2E071,F2E071,XF2E072,F2E072,XF2E073,F2E073,XF2E074,F2E074,XF2E075,F2E075,XF2E076,F2E076,XF2E077,F2E077,XF2E081,F2E081,XF2E082,F2E082,XF2E083,F2E083,XF2E084,F2E084,XF2E085,F2E085,XF2E086,F2E086,XF2E087,F2E087,XF2E091,F2E091,XF2E092,F2E092,XF2E093,F2E093,XF2E094,F2E094,XF2E095,F2E095,XF2E096,F2E096,XF2E097,F2E097,XF2E101,F2E101,XF2E102,F2E102,XF2E103,F2E103,XF2E104,F2E104,XF2E105,F2E105,XF2E106,F2E106,XF2E107,F2E107,XF2E111,F2E111,XF2E112,F2E112,XF2E113,F2E113,XF2E114,F2E114,XF2E115,F2E115,XF2E116,F2E116,XF2E117,F2E117,XF2E121,F2E121,XF2E122,F2E122,XF2E123,F2E123,XF2E124,F2E124,XF2E125,F2E125,XF2E126,F2E126,XF2E127,F2E127,XF2E131,F2E131,XF2E132,F2E132,XF2E133,F2E133,XF2E134,F2E134,XF2E135,F2E135,XF2E136,F2E136,XF2E137,F2E137,XF2H01,F2H01,XF2H02,F2H02,F2FHA   
157207,"R",19564100,"R",22040258,"R",1488963,"A",,"R",0,"R",20551295,"R",19649630,"A",,"R",20551295,"R",425291,"R",3157316,"R",4021592,"Z",0,"A",,"A",,"A",,"A",,"A",,"A",,"R",-1340037,"R",3966893,"R",0,"R",-5306930,"R",25858225,"R",0,"R",20551295,"Z",0,"Z",0,"Z",0,"Z",0,"R",508759,"Z",0,"R",508759,"R",508759,"Z",0,"R",132242,"A",,"A",,"A",,"Z",0,"A",,"A",,"A",,"Z",0,"A",,"A",,"A",,"Z",0,"A",,"A",,"A",,"Z",0,"A",,"A",,"A",,"Z",0,"A",,"A",,"A",,"Z",0,"A",,"A",,"A",,"R",1167097,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"Z",0,"A",,"A",,"A",,"R",-3292088,"A",,"A",,"A",,"Z",0,"A",,"R",143953,"A",,"Z",0,"A",,"Z",0,"A",,"A",,"A",,"R",508759,"A",,"A",,"A",,"R",-1340037,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",762383,"R",541164,"R",195016,"R",26203,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",329543,"R",253772,"R",32546,"R",43225,"Z",0,"Z",0,"R",0,"R",220460,"R",156959,"R",41622,"R",21879,"Z",0,"Z",0,"R",0,"R",1276068,"R",499743,"R",170364,"R",605961,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"A",,"A",,"A",,"A",,"A",,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",-697268,"Z",0,"Z",0,"R",697268,"R",1378439,"R",0,"R",0,"R",0,"Z",0,"Z",0,"R",1378439,"R",3966893,"R",1451638,"R",439548,"R",0,"Z",0,"Z",0,"R",2075707,"R",23388749,"R",18768251, 1
157216,"R",20558008,"R",70177955,"R",31723078,"A",,"R",23645196,"R",14809681,"R",10748330,"A",,"R",38454877,"R",4388820,"R",37181184,"R",8972419,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"R",24912583,"R",25671503,"R",0,"R",-758920,"R",39213797,"R",0,"R",38454877,"R",3273395,"R",389879,"R",4846691,"R",0,"R",449500,"R",10051287,"R",19010752,"R",10500787,"R",0,"R",15349139,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"R",595293,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"R",3641984,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"R",-1788060,"A",,"A",,"A",,"R",556036,"A",,"R",6558191,"A",,"R",0,"A",,"R",0,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"R",24912583,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",9227977,"R",6022047,"R",866304,"R",721726,"R",496355,"R",536014,"R",585531,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1483326,"R",687800,"R",112050,"R",116011,"R",79785,"R",86159,"R",401521,"R",5866032,"R",2536672,"R",427346,"R",458786,"R",315522,"R",340733,"R",1786973,"R",4578210,"R",1644381,"R",284878,"R",358065,"R",246253,"R",265929,"R",1778704,"R",4515958,"R",867428,"R",199540,"R",353196,"R",242904,"R",262313,"R",2590577,"R",0,"A",,"A",,"A",,"A",,"A",,"R",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"Z",0,"Z",0,"R",-2007784,"Z",0,"Z",0,"R",2007784,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",25671503,"R",11758328,"R",1890118,"R",0,"R",1380819,"R",1491148,"R",9151090,"R",16191436,"R",15131606, 1
157298,"R",77323700,"R",111433690,"R",22959869,"R",10105000,"R",53395697,"R",35078124,"R",32262358,"R",2815766,"R",88473821,"R",5251167,"R",29448422,"R",5373036,"A",,"R",118776,"Z",0,"R",40191401,"R",16307236,"R",23884165,"R",0,"R",-19251314,"R",10407709,"R",0,"R",-29659023,"R",118132844,"R",0,"R",88473821,"R",0,"R",33364,"R",0,"R",0,"R",504365,"R",1006164,"R",1543893,"R",913589,"R",117896,"R",250040,"R",250040,"Z",0,"Z",0,"R",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",33364,"R",33364,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1809374,"R",612961,"R",453887,"R",742526,"R",1809374,"R",612961,"R",453887,"R",742526,"R",0,"R",0,"R",0,"R",0,"R",247874,"R",147577,"R",94472,"R",5825,"R",-22090119,"R",-20808661,"R",-819937,"R",-461521,"R",0,"R",0,"R",817594,"R",817594,"R",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",-319441,"R",166770,"R",-125364,"R",-360847,"R",-19251314,"R",-18780355,"R",-396942,"R",-74017,"R",1073438,"R",-1073438,"Z",0,"R",-19251314,"R",-17706917,"R",-1470380,"R",-74017,"R",2398489,"R",1562992,"R",464649,"R",203119,"R",143564,"Z",0,"R",24165,"R",279607,"Z",0,"Z",0,"R",19572,"R",18125,"Z",0,"R",241910,"R",135962,"R",58773,"R",13362,"R",10877,"R",8312,"Z",0,"R",44638,"R",1661153,"R",829019,"R",207769,"R",116302,"R",116281,"Z",0,"R",391782,"R",692617,"R",361380,"R",88912,"R",49122,"R",45141,"Z",0,"R",148062,"R",3002559,"R",1442686,"R",333835,"R",265000,"R",210697,"Z",0,"R",750341,"R",1757883,"R",177735,"R",43183,"R",697805,"R",354426,"R",80478,"R",404256,"R",479439,"A",,"A",,"A",,"A",,"A",,"R",479439,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",400881,"R",124675,"R",-1361797,"Z",0,"R",110691,"R",725550,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",10407709,"R",4833466,"R",1276385,"R",0,"R",896546,"R",191169,"R",3210143,"R",98796197,"R",71839926, 1
157359,"R",2724750,"R",20488452,"R",7058085,"R",3776628,"R",10311500,"R",3118867,"R",2341350,"R",777517,"R",13430367,"R",1988241,"R",6315639,"R",3346635,"A",,"R",0,"R",0,"R",11650515,"R",3769620,"R",7880895,"R",460000,"R",14581120,"R",12705799,"R",0,"R",1875321,"R",11555046,"R",0,"R",13430367,"R",2639129,"R",186906,"R",3206978,"R",0,"R",43302,"R",1289301,"R",7365616,"R",1332603,"R",0,"R",12093071,"R",12093071,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",186906,"R",186906,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",200925,"R",105123,"R",93506,"R",2296,"R",200925,"R",105123,"R",93506,"R",2296,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",-264484,"R",73395,"R",-26325,"R",-311554,"R",0,"R",0,"R",2188732,"R",2188732,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",175970,"R",193677,"R",-11211,"R",-6496,"R",14581120,"R",14840904,"R",55970,"R",-315754,"R",0,"R",0,"R",0,"R",14581120,"R",14840904,"R",55970,"R",-315754,"R",3438499,"R",2003146,"R",391815,"R",0,"R",0,"R",0,"R",1043538,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",2675102,"R",2120966,"R",402285,"R",0,"R",0,"R",0,"R",151851,"R",2146962,"R",1168951,"R",290021,"R",0,"R",0,"R",0,"R",687990,"R",3181412,"R",1162388,"R",253922,"R",404476,"R",483873,"R",244965,"R",631788,"R",1263824,"R",24449,"R",31,"R",0,"R",0,"R",0,"R",1239344,"R",0,"A",,"A",,"A",,"A",,"A",,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",-404476,"R",0,"R",0,"R",404476,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",12705799,"R",6479900,"R",1338074,"R",0,"R",483873,"R",244965,"R",4158987,"R",2822275,"R",2724750, 1
157377,"R",11908144,"R",36693249,"R",8816048,"R",4810000,"R",14996007,"R",12881194,"R",8993814,"R",3887380,"R",27877201,"R",2169786,"R",22981744,"R",8654045,"A",,"R",44639,"R",268100,"R",34118314,"R",16914957,"R",17203357,"R",0,"R",11091964,"R",15111685,"R",0,"R",-4019721,"R",31896922,"R",0,"R",27877201,"R",1561866,"R",231022,"R",2224172,"R",0,"R",0,"R",0,"R",4017060,"R",2384892,"Z",0,"R",11349717,"R",11349717,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1317243,"R",860507,"R",161240,"R",295496,"R",1317243,"R",860507,"R",161240,"R",295496,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",-2920633,"R",-528789,"R",-1865671,"R",-526173,"R",0,"R",0,"R",1345637,"R",1345637,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",11091964,"R",13027072,"R",-1704431,"R",-230677,"R",109965,"R",-109965,"R",0,"R",11091964,"R",13137037,"R",-1814396,"R",-230677,"R",7689914,"R",3807828,"R",548079,"R",999914,"R",558536,"R",143719,"R",1631838,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1055412,"R",603590,"R",117179,"R",144309,"R",80609,"R",20742,"R",88983,"R",2167483,"R",1051560,"R",229896,"R",207662,"R",115996,"R",29847,"R",532522,"R",2338119,"R",1336504,"R",275982,"R",127092,"R",70991,"R",18267,"R",509283,"R",1703937,"R",335912,"R",82143,"R",476573,"R",266206,"R",68497,"R",474606,"R",0,"A",,"A",,"A",,"A",,"A",,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",-1955550,"R",0,"R",0,"R",1955550,"R",156820,"R",0,"R",0,"R",0,"R",0,"R",0,"R",156820,"R",15111685,"R",7135394,"R",1253279,"R",0,"R",1092338,"R",281072,"R",5349602,"R",9224491,"R",8993814, 1
157535,"R",14175981,"R",40764506,"R",12934169,"A",,"R",7094257,"R",20736080,"R",12870958,"A",,"R",27830337,"R",612356,"R",34457430,"R",5699982,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"R",18594850,"R",23441757,"R",0,"R",-4846907,"R",32677244,"R",0,"R",27830337,"R",1324606,"R",1010998,"R",2870826,"R",0,"R",0,"R",0,"R",5206430,"R",4302292,"R",0,"R",15319012,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"R",1010998,"A",,"A",,"A",,"R",60850,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"R",2369314,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"R",-1771641,"A",,"A",,"A",,"R",46817,"A",,"R",2862775,"A",,"R",0,"A",,"R",0,"A",,"A",,"A",,"R",-1303275,"A",,"A",,"A",,"R",18594850,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",7140560,"R",5330472,"R",1048882,"Z",0,"Z",0,"Z",0,"R",761206,"R",25358,"R",698,"R",373,"Z",0,"Z",0,"Z",0,"R",24287,"R",114248,"R",66352,"R",8749,"Z",0,"Z",0,"Z",0,"R",39147,"R",2186533,"R",1046660,"R",223365,"Z",0,"Z",0,"Z",0,"R",916508,"R",2960541,"R",1368175,"R",270120,"Z",0,"Z",0,"Z",0,"R",1322246,"R",8983339,"R",2320756,"R",632603,"R",1037980,"Z",0,"Z",0,"R",4992000,"R",2031178,"R",196437,"R",218055,"Z",0,"Z",0,"Z",0,"R",1616686,"R",0,"A",,"A",,"A",,"A",,"A",,"R",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"Z",0,"Z",0,"R",-1037980,"Z",0,"Z",0,"R",1037980,"R",0,"R",0,"R",0,"R",0,"Z",0,"Z",0,"R",0,"R",23441757,"R",10329550,"R",2402147,"R",0,"Z",0,"Z",0,"R",10710060,"R",17645520,"R",14175981, 1
157632,"R",619251,"R",33467195,"R",17955613,"A",,"R",12517642,"R",2993940,"R",592960,"A",,"R",15511582,"R",1108363,"R",23138076,"R",2556076,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"R",9724710,"R",9481056,"R",0,"R",243654,"R",15267928,"R",0,"R",15511582,"R",1086025,"R",87101,"R",1903765,"R",0,"R",38150,"R",1412512,"R",4527553,"R",1412512,"Z",0,"R",6364942,"A",,"A",,"A",,"Z",0,"A",,"A",,"A",,"Z",0,"A",,"A",,"A",,"Z",0,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"Z",0,"A",,"A",,"A",,"Z",0,"A",,"A",,"A",,"R",1124988,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"Z",0,"A",,"A",,"A",,"R",181540,"A",,"A",,"A",,"R",0,"A",,"R",1661195,"A",,"Z",0,"A",,"Z",0,"A",,"A",,"A",,"R",392045,"A",,"A",,"A",,"R",9724710,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",3196798,"R",2163145,"R",449350,"R",285057,"R",164328,"Z",0,"R",134918,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",319688,"R",204343,"R",62228,"R",28506,"R",16433,"Z",0,"R",8178,"R",1972402,"R",745611,"R",233094,"R",175878,"R",101389,"Z",0,"R",716430,"R",2815782,"R",740773,"R",154135,"R",196441,"R",113243,"R",612778,"R",998412,"R",1176386,"R",208624,"R",55084,"R",104898,"R",60471,"Z",0,"R",747309,"Z",0,"A",,"A",,"A",,"A",,"A",,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",-790780,"Z",0,"Z",0,"R",790780,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",9481056,"R",4062496,"R",953891,"R",0,"R",455864,"R",612778,"R",3396027,"R",533915,"R",592960, 1
157748,"R",57395865,"R",136328975,"R",17039721,"A",,"R",50770674,"R",68518580,"R",44574565,"A",,"R",119289254,"R",4044151,"R",72619014,"R",17529882,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"R",20457756,"R",33418563,"R",-90232,"R",-13051039,"R",132340293,"R",0,"R",119289254,"R",0,"R",0,"R",0,"R",0,"R",519338,"R",0,"R",519338,"R",0,"R",0,"R",13613179,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"R",11910871,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"R",-10496396,"A",,"A",,"A",,"R",0,"A",,"R",5430102,"A",,"R",0,"A",,"R",0,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"R",20457756,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",11906613,"R",7872443,"R",1208306,"R",1140534,"R",597431,"R",0,"R",1087899,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",2888785,"R",1256878,"R",521826,"R",355030,"R",345355,"R",0,"R",409696,"R",1578769,"R",1034152,"R",227982,"R",0,"R",0,"R",0,"R",316635,"R",8147400,"R",2948251,"R",671281,"R",1539943,"R",746696,"R",212636,"R",2028593,"R",7887816,"R",1283460,"R",329308,"R",1402369,"R",688580,"R",276606,"R",3907493,"R",519338,"A",,"A",,"A",,"A",,"A",,"R",519338,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",304126,"R",75994,"R",-4437877,"R",0,"R",0,"R",4057757,"R",489842,"R",1,"R",1,"R",1,"R",0,"R",0,"R",489839,"R",33418563,"R",14699311,"R",3034698,"R",0,"R",2378062,"R",489242,"R",12817250,"R",87166108,"R",66978424, 1
157757,"R",7777005,"R",36338915,"R",19207206,"R",13547297,"R",8606140,"R",8525569,"R",7523753,"R",1001816,"R",17131709,"R",2309081,"R",21142154,"R",10980365,"A",,"R",0,"R",0,"R",34431600,"R",15193671,"R",19237929,"R",0,"R",25537564,"R",24062431,"R",-1876827,"R",-401694,"R",17533403,"R",0,"R",17131709,"R",1643055,"R",300938,"R",2169216,"R",0,"R",192623,"R",1708230,"R",6014062,"R",2081064,"R",0,"R",20959443,"R",20959443,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",101677,"R",0,"R",101677,"R",0,"R",95827,"R",0,"R",95827,"R",0,"R",11200,"R",0,"R",11200,"R",0,"R",2633050,"R",408558,"R",655361,"R",1569131,"R",2113487,"R",134091,"R",410265,"R",1569131,"R",519563,"R",274467,"R",245096,"R",0,"R",0,"R",0,"R",0,"R",0,"R",164193,"R",0,"R",164193,"R",0,"R",0,"R",0,"R",481379,"R",481379,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1090795,"R",683482,"R",407313,"R",0,"R",25537564,"R",22532862,"R",1435571,"R",1569131,"R",2610535,"R",-2610535,"R",0,"R",25537564,"R",25143397,"R",-1174964,"R",1569131,"R",11795191,"R",7174461,"R",1290388,"R",926123,"R",470321,"R",0,"R",1933898,"R",74679,"R",53095,"R",10407,"R",5807,"R",2949,"R",0,"R",2421,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",848724,"R",436009,"R",91456,"R",66777,"R",33912,"R",0,"R",220570,"R",2461325,"R",1353332,"R",309475,"R",193192,"R",98111,"R",0,"R",507215,"R",8444286,"R",2062170,"R",750636,"R",717543,"R",364396,"R",1852855,"R",2696686,"R",438226,"R",153823,"R",28485,"R",0,"R",0,"R",0,"R",255918,"R",0,"A",,"A",,"A",,"A",,"A",,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",-1909442,"R",0,"R",0,"R",1909442,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",24062431,"R",11232890,"R",2480847,"R",0,"R",969689,"R",1852855,"R",7526150,"R",7470103,"R",7777005, 1
157809,"R",12311076,"R",35891373,"R",15678012,"R",11303382,"R",7099794,"R",13113567,"R",11687910,"R",1425657,"R",20213361,"R",3575946,"R",25594247,"R",11194204,"A",,"R",1017312,"R",0,"R",41381709,"R",25006914,"R",16374795,"R",0,"R",31819751,"R",31224252,"R",0,"R",595499,"R",23426717,"R",-3808855,"R",20213361,"R",998121,"R",181117,"R",1986659,"R",0,"R",762185,"R",7290234,"R",11218316,"R",2785215,"R",0,"R",25990931,"R",25990931,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",250500,"R",12500,"R",238000,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2188427,"R",1289152,"R",587255,"R",312020,"R",2188427,"R",1289152,"R",587255,"R",312020,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",681040,"R",300209,"R",380831,"Z",0,"R",522212,"R",522212,"R",1835774,"R",1835774,"R",0,"R",0,"R",0,"R",0,"Z",0,"Z",0,"R",350867,"R",251626,"R",99241,"R",0,"R",31819751,"R",30202404,"R",1305327,"R",312020,"R",198650,"R",-198650,"Z",0,"R",31819751,"R",30401054,"R",1106677,"R",312020,"R",6576067,"R",4862013,"R",1064378,"Z",0,"R",263558,"R",126433,"R",259685,"R",0,"R",0,"R",0,"Z",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"Z",0,"R",0,"R",0,"R",0,"R",4440701,"R",884106,"R",118092,"Z",0,"R",177976,"R",85378,"R",3175149,"R",3327455,"R",1494789,"R",293294,"Z",0,"R",133359,"R",63975,"R",1342038,"R",5824524,"R",1816622,"R",1242995,"Z",0,"R",619198,"R",129602,"R",2016107,"R",1318487,"R",6249,"R",1042,"Z",0,"R",52843,"R",25350,"R",1233003,"R",8433101,"A",,"A",,"A",,"A",,"A",,"R",8433101,"R",0,"R",0,"R",0,"Z",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"Z",0,"R",0,"R",0,"R",0,"R",0,"R",538504,"R",188858,"R",-1303917,"R",52259,"R",25069,"R",499227,"R",1303917,"R",0,"R",0,"R",1303917,"R",0,"R",0,"R",0,"R",31224252,"R",9602283,"R",2908659,"R",0,"R",1299193,"R",455807,"R",16958310,"R",13604383,"R",11497408, 1
