UNITID,XF1A01,F1A01,XF1A31,F1A31,XF1A04,F1A04,XF1A05,F1A05,XF1A06,F1A06,XF1A19,F1A19,XF1A07,F1A07,XF1A08,F1A08,XF1A09,F1A09,XF1A10,F1A10,XF1A11,F1A11,XF1A12,F1A12,XF1A13,F1A13,XF1A20,F1A20,XF1A14,F1A14,XF1A15,F1A15,XF1A16,F1A16,XF1A17,F1A17,XF1A18,F1A18,XF1A214,F1A214,XF1A224,F1A224,XF1A234,F1A234,XF1A324,F1A324,XF1A274,F1A274,XF1A27T4,F1A27T4,XF1A284,F1A284,XF1A334,F1A334,XF1A344,F1A344,XF1D01,F1D01,XF1D02,F1D02,XF1D03,F1D03,XF1D04,F1D04,XF1D05,F1D05,XF1D06,F1D06,XF1B01,F1B01,XF1B02,F1B02,XF1B03,F1B03,XF1B04,F1B04,XF1B04A,F1B04A,XF1B04B,F1B04B,XF1B05,F1B05,XF1B06,F1B06,XF1B26,F1B26,XF1B07,F1B07,XF1B08,F1B08,XF1B09,F1B09,XF1B10,F1B10,XF1B11,F1B11,XF1B12,F1B12,XF1B13,F1B13,XF1B14,F1B14,XF1B15,F1B15,XF1B16,F1B16,XF1B17,F1B17,XF1B18,F1B18,XF1B19,F1B19,XF1B27,F1B27,XF1B20,F1B20,XF1B21,F1B21,XF1B22,F1B22,XF1B23,F1B23,XF1B24,F1B24,XF1B25,F1B25,XF1C011,F1C011,XF1C012,F1C012,XF1C021,F1C021,XF1C022,F1C022,XF1C031,F1C031,XF1C032,F1C032,XF1C051,F1C051,XF1C052,F1C052,XF1C061,F1C061,XF1C062,F1C062,XF1C071,F1C071,XF1C072,F1C072,XF1C101,F1C101,XF1C111,F1C111,XF1C112,F1C112,XF1C121,F1C121,XF1C122,F1C122,XF1C131,F1C131,XF1C132,F1C132,XF1C141,F1C141,XF1C142,F1C142,XF1C191,F1C191,XF1C192,F1C192,XF1C193,F1C193,XF1C19OM,F1C19OM,XF1C19DP,F1C19DP,XF1C19IN,F1C19IN,XF1C19OT,F1C19OT,F1MHP,XF1M01,F1M01,XF1M02,F1M02,XF1M03,F1M03,XF1M04,F1M04,XF1E01,F1E01,XF1E02,F1E02,XF1E03,F1E03,XF1E04,F1E04,XF1E05,F1E05,XF1E06,F1E06,XF1E07,F1E07,XF1E08,F1E08,XF1E09,F1E09,XF1E10,F1E10,XF1E11,F1E11,F1FHA,XF1H01,F1H01,XF1H02,F1H02   
242556,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",131775,"R",0,"R",6778,"R",0,"R",0,"R",0,"R",0,"A",,"R",0,"A",,"R",572,"R",139125,"R",0,"R",0,"R",0,"R",2931250,"R",0,"R",0,"R",0,"R",0,"R",0,"R",2931250,"R",3070375,"R",0,"R",0,"R",0,"R",0,"R",0,"R",3070375,"R",2715118,"R",2033000,"R",0,"R",0,"R",0,"R",0,"R",256100,"R",200000,"R",273850,"R",170000,"R",224160,"R",197000,"R",2846535,"R",0,"R",0,"A",,"A",,"A",,"A",,"R",6780,"R",0,"R",6322543,"R",2600000,"R",450000,"R",250000,"R",25000,"R",10000,"R",2987543,2 ,"A",,"A",,"A",,"A",,"R",2931250,"R",23866,"R",7924,"Z",0,"R",0,"R",0,"R",2963040,"R",116505,"R",0,"R",116505,"R",2846535,2 ,"A",,"A",
242565,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",99764,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",0,"A",,"R",0,"R",99764,"R",0,"R",0,"R",0,"R",2741791,"R",0,"R",0,"R",0,"Z",0,"R",0,"R",2741791,"R",2841555,"R",0,"R",0,"R",0,"R",0,"R",0,"R",2841555,"R",1180752,"R",1180752,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",153420,"Z",0,"R",269568,"Z",0,"R",0,"Z",0,"R",0,"A",,"A",,"A",,"A",,"R",0,"R",0,"R",1603740,"R",1180752,"R",0,"R",0,"R",0,"R",0,"R",422988,2 ,"A",,"A",,"A",,"A",,"R",2741791,"R",18028,"R",0,"R",0,"R",47520,"R",0,"R",2807339,"R",2807339,"R",0,"R",2807339,"R",0,2 ,"A",,"A",
242583,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",802870,"R",0,"R",0,"R",0,"R",0,"R",0,"R",22160,"A",,"R",0,"A",,"R",0,"R",825030,"R",0,"R",0,"R",0,"R",2673322,"R",0,"R",0,"R",0,"R",0,"R",0,"R",2673322,"R",3498352,"R",0,"R",0,"R",0,"R",0,"R",0,"R",3498352,"R",1975891,"R",1625772,"R",0,"R",0,"R",0,"R",0,"R",160085,"R",131832,"R",99485,"R",85404,"R",131212,"R",112878,"R",0,"R",0,"R",0,"A",,"A",,"A",,"A",,"R",0,"R",0,"R",2366673,"R",1955886,"R",410787,"R",0,"R",0,"R",0,"R",0,2 ,"A",,"A",,"A",,"A",,"R",2673322,"R",40704,"R",0,"R",0,"R",58638,"R",0,"R",2772664,"R",802870,"R",1969794,"R",2772664,"R",0,2 ,"A",,"A",
243106,"R",3270267,"R",17323102,"R",68877,"R",17391979,"R",20662246,"R",2342121,"R",1659224,"R",1781157,"R",3440381,"R",13460145,"R",57984765,"R",71444910,"R",74885291,"R",2773438,"R",3589229,"R",162978,"R",0,"R",-58406569,"R",-54654362,"R",1454540,"R",3168155,"R",15147851,"R",6067876,"R",0,"R",25838422,"R",8515321,"R",0,"R",0,"R",38195038,"R",36482399,"R",1712639,"R",5741455,"R",-62108456,"R",-54654362,"R",1291619,"R",582138,"R",206606,"R",4877,"R",0,"R",4877,"R",0,"R",0,"R",201174,"Z",0,"R",82081,"R",2368495,"R",0,"R",23162802,"R",0,"R",12653808,"R",0,"R",0,"R",8370,"R",0,"R",1563,"R",35826543,"R",38195038,"R",0,"R",0,"R",0,"R",0,"R",0,"R",38195038,"R",16995046,"R",10278199,"R",8227,"R",0,"R",23680,"R",0,"R",2405282,"R",1187182,"R",3055456,"R",1596372,"R",4422518,"R",2454051,"R",9572190,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",36482399,"R",15515804,"R",6152322,"R",3000243,"R",683667,"R",821890,"R",10308473,1 ,"R",2011346,"R",54466423,"R",2773437,"R",2342121,"R",12653808,"R",170429,"R",165755,"R",0,"R",0,"R",284576,"R",13274568,"R",3702378,"R",0,"R",3702378,"R",9572190,2 ,"A",,"A",
243115,"R",3065134,"R",14662115,"R",47290,"R",14709405,"R",17774539,"R",3335646,"R",1438188,"R",1346590,"R",2784778,"R",11667028,"R",82181713,"R",93848741,"R",96633519,"R",3949926,"R",2745258,"R",118624,"R",0,"R",-82337142,"R",-79473260,"R",1763224,"R",6517494,"R",18904858,"R",4732402,"R",73945,"R",31991923,"R",17329810,"R",0,"R",0,"R",51811775,"R",47813292,"R",3998483,"R",5007698,"R",-88479441,"R",-79473260,"R",1237171,"R",1728643,"R",0,"R",288,"R",0,"R",288,"R",0,"R",0,"R",109438,"R",0,"R",163796,"R",3239336,"R",0,"R",32279356,"R",0,"R",16082368,"R",0,"R",0,"R",42375,"R",0,"R",168340,"R",48572439,"R",51811775,"R",0,"R",0,"R",0,"R",0,"R",0,"R",51811775,"R",22777192,"R",14838540,"R",447525,"R",211285,"R",0,"R",0,"R",3198418,"R",1457320,"R",3667022,"R",2001657,"R",5852855,"R",3334445,"R",11870280,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",47813292,"R",21843247,"R",8370502,"R",5200075,"R",847415,"R",712227,"R",10839826,1 ,"R",2864556,"R",77571006,"R",3949926,"R",3335645,"R",16082368,"R",245247,"R",216562,"R",0,"R",83855,"R",0,"R",16628032,"R",4757752,"R",0,"R",4757752,"R",11870280,2 ,"A",,"A",
243133,"R",3344621,"R",69917148,"R",18606,"R",69935754,"R",73280375,"R",3937506,"R",7423581,"R",1879761,"R",9303342,"R",60222397,"R",96435520,"R",156657917,"R",165961259,"R",4662623,"R",8477928,"R",39461,"R",0,"R",-101923390,"R",-93406001,"R",995507,"R",1966096,"R",91043087,"R",11239441,"R",0,"R",105244131,"R",22954437,"R",0,"R",0,"R",57293658,"R",56885394,"R",408264,"R",10413466,"R",-104227731,"R",-93406001,"R",2956168,"R",778719,"R",15289,"R",2705,"R",0,"R",2705,"R",0,"R",0,"R",119152,"R",0,"R",105418,"R",3977451,"R",0,"R",37539086,"R",0,"R",15666800,"R",0,"R",0,"R",97370,"R",0,"R",12951,"R",53316207,"R",57293658,"R",0,"R",0,"R",0,"R",0,"R",0,"R",57293658,"R",27810874,"R",16776760,"R",116012,"R",56299,"R",2088642,"R",1009500,"R",3317691,"R",1562197,"R",6098297,"R",2779506,"R",6015319,"R",3118300,"R",11438559,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",56885394,"R",25302562,"R",8985963,"R",2777045,"R",1832606,"R",3676343,"R",14310875,1 ,"R",3381416,"R",91567365,"R",4662622,"R",3937506,"R",15666800,"R",222735,"R",234393,"R",0,"R",44223,"R",90709,"R",16258860,"R",4820301,"R",0,"R",4820301,"R",11438559,2 ,"A",,"A",
243142,"R",3208112,"R",21222024,"R",152698,"R",21374722,"R",24582834,"R",2895016,"R",1927985,"R",1720392,"R",3648377,"R",15640411,"R",71403946,"R",87044357,"R",90692734,"R",3428152,"R",5265591,"R",67737,"R",0,"R",-71976364,"R",-66643036,"R",2592742,"R",1956848,"R",31713729,"R",5924721,"R",0,"R",42188040,"R",20966017,"R",0,"R",0,"R",45481341,"R",41094262,"R",4387079,"R",7749978,"R",-78780093,"R",-66643036,"R",2420146,"R",2422495,"R",51438,"R",4501,"R",0,"R",4501,"R",0,"R",60145,"R",340091,"R",0,"R",53651,"R",5352467,"R",0,"R",27498065,"R",0,"R",12588434,"R",0,"R",0,"R",42375,"R",0,"R",0,"R",40128874,"R",45481341,"R",0,"R",0,"R",0,"R",0,"R",0,"R",45481341,"R",16056599,"R",10508607,"R",18748,"R",12701,"R",478670,"R",108757,"R",6766278,"R",3168470,"R",3723657,"R",1767918,"R",6295474,"R",3329004,"R",7740570,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",14266,"R",3000,"R",41094262,"R",18898457,"R",7231495,"R",4466286,"R",1178846,"R",955019,"R",8364159,1 ,"R",2486156,"R",67324087,"R",3428151,"R",2895016,"R",12588434,"R",190124,"R",197219,"R",0,"R",0,"R",0,"R",12975777,"R",5235207,"R",0,"R",5235207,"R",7740570,2 ,"A",,"A",
243151,"R",4117443,"R",34880663,"R",-164357,"R",34716306,"R",38833749,"R",3817128,"R",3643716,"R",1596284,"R",5240000,"R",29558957,"R",94265679,"R",123824636,"R",129064636,"R",4520077,"R",4724453,"R",5963,"R",0,"R",-95664252,"R",-90933836,"R",2201236,"R",2340919,"R",51380065,"R",8875133,"R",0,"R",64797353,"R",29916691,"R",0,"R",0,"R",52029779,"R",51332838,"R",696941,"R",9650405,"R",-101281182,"R",-90933836,"R",2098317,"R",1714533,"R",35417,"R",15170,"R",0,"R",15170,"R",0,"R",24555,"R",72315,"R",0,"R",122932,"R",4083239,"R",0,"R",34694891,"Z",0,"R",12845282,"R",0,"R",0,"R",280273,"R",615,"R",125479,"R",47946540,"R",52029779,"R",0,"R",0,"R",0,"R",0,"R",0,"R",52029779,"R",20887747,"R",13425671,"R",2130481,"R",902035,"R",152483,"R",56591,"R",4425046,"R",2077128,"R",3805889,"R",2127693,"R",10419954,"R",5525005,"R",9511238,"R",0,"Z",0,"R",0,"Z",0,"R",0,"Z",0,"R",0,"R",0,"R",51332838,"R",24114123,"R",9647301,"R",6604554,"R",1687803,"R",1804900,"R",7474157,1 ,"R",3278036,"R",88767963,"R",4520076,"R",3817128,"R",12845282,"R",268013,"R",186022,"R",0,"R",39050,"R",0,"R",13338367,"R",3827129,"R",0,"R",3827129,"R",9511238,2 ,"A",,"A",
243160,"R",135736501,"R",192728517,"R",104110251,"R",296838768,"R",432575269,"R",3335023,"R",9016576,"R",23632746,"R",32649322,"R",73145267,"R",154629322,"R",227774589,"R",260423911,"R",3949188,"R",141186612,"R",49619979,"R",107597113,"R",-126866511,"R",171537193,"R",23813814,"R",9167505,"R",195884693,"R",43923230,"R",3505748,"R",276294990,"R",114693701,"R",29195209,"R",0,"R",173092762,"R",151312284,"R",21780478,"R",-1847437265,"R",1997193980,"R",171537193,"R",0,"R",9084450,"R",3218,"R",95533,"R",0,"R",95533,"R",0,"A",,"R",2626492,"A",,"R",4353800,"R",16163493,"R",0,"R",153226850,"R",0,"R",0,"R",0,"R",0,"R",226032,"R",3443166,"R",0,"R",156896048,"R",173059541,"R",0,"R",0,"R",33221,"R",0,"R",33221,"R",173092762,"R",0,"R",0,"R",0,"R",0,"R",8059739,"R",2648796,"R",4756222,"R",782994,"R",0,"R",0,"R",68570754,"R",12559720,"R",0,"R",0,"R",0,"A",,"A",,"A",,"A",,"R",69925569,"R",2395166,"R",151312284,"R",18386676,"R",8522108,"R",16056323,"R",8670812,"R",4465713,"R",95210652,1 ,"R",2864021,"R",77556514,"R",3949188,"R",3335022,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,1 ,"R",105131683,"R",107597113
243179,"R",4701117,"R",33308267,"R",3450,"R",33311717,"R",38012834,"R",4441515,"R",3361910,"R",2316407,"R",5678317,"R",27272862,"R",109461239,"R",136734101,"R",142412418,"R",5259447,"R",5492216,"R",19294,"R",0,"R",-110729026,"R",-105217516,"R",1649445,"R",1819215,"R",56255729,"R",11850784,"R",0,"R",71575173,"R",38266907,"R",0,"R",0,"R",61499592,"R",60174712,"R",1324880,"R",10064219,"R",-116606615,"R",-105217516,"R",1669984,"R",2815934,"R",31657,"R",18416,"R",0,"R",18416,"R",0,"R",0,"R",294200,"R",0,"R",109677,"R",4939868,"R",0,"R",41849040,"R",0,"R",14421753,"R",0,"R",0,"R",269493,"R",758,"R",18680,"R",56559724,"R",61499592,"R",0,"R",0,"R",0,"R",0,"R",0,"R",61499592,"R",29182380,"R",18255749,"R",1801108,"R",720756,"R",284479,"R",136532,"R",3871670,"R",1652362,"R",4931766,"R",2549144,"R",9627397,"R",5283573,"R",10475163,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",749,"R",0,"R",60174712,"R",28598116,"R",10740254,"R",7828032,"R",1940641,"R",1665308,"R",9402361,1 ,"R",3814244,"R",103288168,"R",5259447,"R",4441514,"R",14421753,"R",254692,"R",226900,"R",0,"R",30081,"R",0,"R",14933426,"R",4458263,"R",0,"R",4458263,"R",10475163,2 ,"A",,"A",
243188,"R",1432125,"R",15440807,"R",54189,"R",15494996,"R",16927121,"R",1498463,"R",1572589,"R",522286,"R",2094875,"R",12757333,"R",37201223,"R",49958556,"R",52053431,"R",1774415,"R",2425705,"R",13696,"R",0,"R",-37841663,"R",-35402262,"R",2860305,"R",2331172,"R",23904216,"R",2573751,"R",0,"R",31669444,"R",16228638,"R",0,"R",0,"R",21729406,"R",21650271,"R",79135,"R",3167420,"R",-38648817,"R",-35402262,"R",346961,"R",274728,"R",32316,"R",0,"R",0,"R",0,"R",0,"R",0,"R",22144,"R",0,"R",249525,"R",925674,"R",0,"R",15276571,"R",0,"R",5501922,"R",0,"R",0,"R",25189,"R",0,"R",49,"R",20803731,"R",21729405,"R",0,"R",0,"R",0,"R",1,"R",1,"R",21729406,"R",9085146,"R",5820776,"R",36306,"R",3022,"R",109665,"R",33459,"R",1684417,"R",891160,"R",2481961,"R",1320905,"R",4235417,"R",2024902,"R",4017359,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",21650271,"R",10094224,"R",4104819,"R",2560558,"R",846049,"R",778785,"R",3265836,1 ,"R",1286837,"R",34847014,"R",1774414,"R",1498463,"R",5499057,"R",81887,"R",77673,"R",0,"R",21629,"R",0,"R",5680246,"R",1662887,"R",0,"R",1662887,"R",4017359,2 ,"A",,"A",
243197,"R",26144835,"R",122225742,"R",2800572,"R",125026314,"R",151171149,"R",20396296,"R",10804032,"R",11239349,"R",22043381,"R",87645668,"R",505086485,"R",592732153,"R",614775534,"R",24152403,"R",32701964,"R",1238428,"R",0,"R",-501300884,"R",-467360492,"R",6816490,"R",7432359,"R",175307016,"R",72730190,"R",45006,"R",262331061,"R",140105320,"R",0,"R",0,"R",267744645,"R",272599957,"R",-4855312,"R",51022912,"R",-513528092,"R",-467360492,"R",9840304,"R",30719303,"R",2044549,"R",1614255,"R",0,"R",1614255,"R",1772295,"R",80882,"R",2646127,"R",0,"R",2915196,"R",51632911,"R",0,"R",174796327,"R",0,"R",35848251,"R",0,"R",0,"R",5222457,"R",244699,"R",0,"R",216111734,"R",267744645,"R",0,"R",0,"R",0,"R",0,"R",0,"R",267744645,"R",91319959,"R",59447596,"R",42648823,"R",14346101,"R",30624137,"R",15491901,"R",22548010,"R",10453227,"R",11999363,"R",5219649,"R",40972903,"R",20754304,"R",29523329,"R",2180558,"R",95735,"R",0,"R",0,"R",28921,"R",0,"R",753954,"R",10802,"R",272599957,"R",125819315,"R",53508596,"R",25759573,"R",8838684,"R",5350426,"R",53323363,1 ,"R",17515749,"R",474319302,"R",24152402,"R",20396296,"R",35848251,"R",608294,"R",697510,"R",0,"R",710402,"R",2116871,"R",39981328,"R",10457999,"R",0,"R",10457999,"R",29523329,2 ,"A",,"A",
243203,"R",96375486,"R",142780814,"R",95573509,"R",238354323,"R",334729809,"R",19938705,"R",13763881,"R",44240200,"R",58004081,"R",108611114,"R",586188291,"R",694799405,"R",752803486,"R",23610543,"R",31980528,"R",7773934,"R",0,"R",-461499977,"R",-421745515,"R",25656854,"R",11634429,"R",170101012,"R",63069044,"R",0,"R",270461339,"R",127680526,"R",0,"R",0,"R",267003376,"R",300966257,"R",-33962881,"R",59265832,"R",-447048466,"R",-421745515,"R",13447440,"R",32570522,"R",4062458,"R",445303,"R",0,"R",445303,"R",45829,"R",61275899,"R",5599917,"Z",0,"R",3007937,"R",120455305,"R",0,"R",140945674,"R",0,"R",1490714,"R",0,"R",0,"R",2060824,"R",1667364,"R",183495,"R",146348071,"R",266803376,"R",0,"R",0,"R",0,"R",200000,"R",200000,"R",267003376,"R",86360480,"R",55802661,"R",48408276,"R",16926847,"R",29782393,"R",15153255,"R",20695095,"R",10222294,"R",4222539,"R",1893391,"R",26096998,"R",13660279,"R",24487549,"R",86754,"R",23143,"R",60409811,"R",44037991,"R",0,"R",0,"R",416362,"R",7842,"R",300966257,"R",157727703,"R",53091953,"R",14594183,"R",9592061,"R",6657775,"R",59302582,1 ,"R",17122783,"R",463677944,"R",23610543,"R",19938705,"R",1490714,"R",26714,"R",21621445,"R",0,"R",1950,"R",1856487,"R",24997310,"R",509761,"R",0,"R",509761,"R",24487549,2 ,"A",,"A",
243212,"R",2692469,"R",13326622,"R",8353,"R",13334975,"R",16027444,"R",2389311,"R",1050220,"R",1292706,"R",2342926,"R",8519714,"R",59282994,"R",67802708,"R",70145634,"R",2829318,"R",4634763,"R",37890,"R",0,"R",-59230850,"R",-54558197,"R",3773348,"R",1860304,"R",25215644,"R",5476009,"R",0,"R",36325305,"R",22954437,"R",0,"R",0,"R",42684960,"R",38718923,"R",3966037,"R",6265283,"R",-64789517,"R",-54558197,"R",1379653,"R",1616618,"R",0,"R",288,"R",0,"R",288,"R",0,"R",0,"R",126777,"R",0,"R",68074,"R",3191410,"Z",0,"R",25444261,"Z",0,"R",13986812,"Z",0,"Z",0,"R",61881,"Z",0,"R",595,"R",39493549,"R",42684959,"Z",0,"Z",0,"Z",0,"R",1,"R",1,"R",42684960,"R",15491926,"R",10007983,"R",901296,"R",175142,"R",867099,"R",435988,"R",2732177,"R",1356605,"R",3403682,"R",1681767,"R",5317445,"R",2821323,"R",10002170,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",3128,"R",0,"R",38718923,"R",16478808,"R",6598058,"R",4125621,"R",998499,"R",520095,"R",9997842,1 ,"R",2051871,"R",55563835,"R",2829317,"R",2389311,"R",13986812,"R",159338,"R",185373,"R",0,"R",55883,"R",0,"R",14387406,"R",4385236,"Z",0,"R",4385236,"R",10002170,2 ,"A",,"A",
243221,"R",20957216,"R",220161097,"R",190806,"R",220351903,"R",241309119,"R",22149501,"R",2465368,"R",13903277,"R",16368645,"R",19999834,"R",543680861,"R",563680695,"R",580049340,"R",26228471,"R",199663016,"R",0,"R",0,"R",-542482207,"R",-342819191,"R",14281483,"R",10588847,"R",315309288,"R",59636628,"R",1017003,"R",400833249,"R",180672152,"R",0,"R",0,"R",295667160,"R",289791523,"R",5875637,"R",67559305,"R",-416254133,"R",-342819191,"R",15573934,"R",12711636,"R",439320,"R",653967,"R",0,"R",653967,"R",3201,"Z",0,"R",898846,"Z",0,"R",1668949,"R",31949853,"R",0,"R",225215310,"R",0,"R",37661159,"R",0,"R",0,"R",761262,"R",76591,"R",2985,"R",263717307,"R",295667160,"R",0,"R",0,"R",0,"R",0,"R",0,"R",295667160,"R",143322136,"R",92191261,"R",23728707,"R",6752063,"R",5599746,"R",1968965,"R",43117529,"R",21151313,"R",16703697,"R",8801946,"R",25362812,"R",13025647,"R",31899458,"R",56516,"R",9486,"R",0,"R",0,"R",0,"R",0,"R",922,"R",0,"R",289791523,"R",143900681,"R",54300304,"R",44073708,"R",10855169,"R",1194024,"R",35467637,1 ,"R",19021350,"R",515090375,"R",26228471,"R",22149501,"R",37661159,"R",611036,"R",1801581,"R",0,"R",78368,"R",2722955,"R",42875099,"R",10975641,"R",0,"R",10975641,"R",31899458,2 ,"A",,"A",
243638,"R",16088991,"R",7016253,"R",6031595,"R",13047848,"R",29136839,"R",0,"R",404980,"R",3984228,"R",4389208,"R",303009,"R",0,"R",303009,"R",4692217,"R",0,"R",8471338,"R",0,"R",4575910,"R",11397374,"R",24444622,"R",1455685,"Z",0,"R",14704659,"R",3814550,"Z",0,"R",19974894,"R",11640728,"Z",0,"Z",0,"R",21154360,"R",20070171,"R",1084189,"R",23594639,"R",-234206,"R",24444622,"R",703310,"R",3506665,"R",3664361,"R",0,"R",0,"R",0,"R",1411897,"A",,"R",0,"A",,"R",165778,"R",9452011,"R",0,"R",0,"R",0,"R",11186376,"R",0,"R",0,"R",0,"R",515973,"R",0,"R",11702349,"R",21154360,"R",0,"R",0,"R",0,"R",0,"R",0,"R",21154360,"R",7387263,"R",4266778,"Z",0,"Z",0,"Z",0,"Z",0,"R",838530,"R",316362,"R",1256016,"R",844992,"R",3766771,"R",1832395,"R",3760358,"R",1272811,"R",135759,"A",,"A",,"A",,"A",,"R",1788422,"R",510901,"R",20070171,"R",7907187,"R",1506796,"R",1485725,"R",841199,"R",0,"R",8329264,2 ,"A",,"A",,"A",,"A",,"R",11186376,"R",341734,"R",0,"R",0,"R",0,"R",0,"R",11528110,"R",6572348,"R",1195404,"R",7767752,"R",3760358,1 ,"R",4122830,"R",4575910
243647,"R",4548768,"R",1370782,"R",5639582,"R",7010364,"R",11559132,"R",871401,"R",0,"R",1358897,"R",1358897,"R",0,"R",10680027,"R",10680027,"R",12038924,"R",1395230,"R",1370782,"R",1306529,"R",3708813,"R",-7389745,"R",-1003621,"R",0,"R",0,"R",7805175,"R",1593049,"R",0,"R",9398224,"R",8027442,"R",0,"R",0,"R",10995954,"R",9424772,"R",1571182,"R",-2497820,"R",-76983,"R",-1003621,"R",2662123,"R",2548515,"R",0,"R",0,"R",0,"R",0,"R",104778,"A",,"R",0,"A",,"R",441859,"R",5757275,"R",0,"R",2411000,"R",0,"R",2384794,"R",0,"R",0,"R",0,"R",0,"R",442885,"R",5238679,"R",10995954,"R",0,"R",0,"R",0,"R",0,"R",0,"R",10995954,"R",3468012,"R",1328835,"R",967239,"R",224064,"R",0,"R",0,"R",329814,"R",226412,"R",1010702,"R",636552,"R",1254104,"R",589262,"R",498508,"R",871690,"R",108925,"A",,"A",,"A",,"A",,"R",1024703,"R",271909,"R",9424772,"R",3385959,"R",621601,"R",692732,"R",331972,"R",0,"R",4392508,1 ,"R",152102,"R",10680027,"R",1395230,"R",871041,"R",2224324,"R",32970,"R",0,"R",0,"R",0,"R",0,"R",2257294,"R",1049301,"R",709485,"R",1758786,"R",498508,1 ,"R",3597000,"R",4163000
243665,"R",13776408,"R",73731473,"R",75469722,"R",149201195,"R",162977603,"R",27149244,"R",3647638,"R",8605943,"R",12253581,"R",83625390,"R",95400703,"R",179026093,"R",191279674,"R",406147,"R",5108862,"R",41249155,"R",0,"R",-47916991,"R",-1558974,"R",10309240,"R",6493697,"R",87449136,"R",14319858,"R",4585103,"R",123157034,"R",49423764,"R",0,"R",0,"R",79581155,"R",83658767,"R",-4077612,"R",59463850,"R",-56945212,"R",-1558974,"R",15996178,"R",17380135,"R",0,"R",3674511,"R",3674511,"R",0,"R",3146509,"R",0,"R",0,"R",0,"R",1638515,"R",41835848,"R",0,"R",0,"R",26816843,"R",5283873,"R",0,"R",0,"R",2378447,"R",-2790065,"R",1364004,"R",33053102,"R",74888950,"R",4692205,"R",0,"R",0,"R",0,"R",4692205,"R",79581155,"R",16587402,"R",11326040,"R",10942030,"R",4145892,"R",6906343,"R",3319929,"R",5029644,"R",2985158,"R",4051639,"R",1749742,"R",15719481,"R",4304035,"R",9246667,"R",6973273,"R",881836,"R",0,"R",0,"R",0,"R",0,"R",8202288,"R",3006993,"R",83658767,"R",31719625,"R",17310549,"R",6612986,"R",2959503,"R",2790465,"R",22265639,1 ,"R",11174429,"R",85271734,"R",406147,"R",21089953,"R",5283873,"R",0,"R",0,"R",3674511,"R",1701614,"R",319725,"R",10979723,"R",1733056,"Z",0,"R",1733056,"R",9246667,1 ,"R",55112811,"R",56820166
