unitid,"xf2a01_1",f2a01_1,"xf2a02_1",f2a02_1,"xf2a04_1",f2a04_1,"xf2a05_1",f2a05_1,"xf2a06_1",f2a06_1,"xf2a07_1",f2a07_1,"xf2a08_1",f2a08_1,"xf2a09_1",f2a09_1,"xf2a10_1",f2a10_1,"xf2a11_1",f2a11_1,"xf2a12_1",f2a12_1,"xf2a13_1",f2a13_1,"xf2a14_1",f2a14_1,"xf2a15_1",f2a15_1,"xf2a16_1",f2a16_1,"xf2a17_1",f2a17_1,"xf2aa01",f2aa01,"xf2aa02",f2aa02,"xf2aa03",f2aa03,"xf2aa04",f2aa04,"xf2aa05",f2aa05,"xf2aa06",f2aa06,"xf2aa07",f2aa07,"xf2aa08",f2aa08,"xf2aa09",f2aa09,"xf2b01_1",f2b01_1,"xf2b01_2",f2b01_2,"xf2b02_1",f2b02_1,"xf2b02_2",f2b02_2,"xf2b03_1",f2b03_1,"xf2b03_2",f2b03_2,"xf2b04_1",f2b04_1,"xf2b04_2",f2b04_2,"xf2b05_1",f2b05_1,"xf2b05_2",f2b05_2,"xf2b06_1",f2b06_1,"xf2b06_2",f2b06_2,"xf2b07_1",f2b07_1,"xf2b07_2",f2b07_2,"xf2b08_1",f2b08_1,"xf2b08_2",f2b08_2,"xf2b09_1",f2b09_1,"xf2b09_2",f2b09_2,"xf2b10_1",f2b10_1,"xf2b10_2",f2b10_2,"xf2b11_2",f2b11_2,"xf2b12_1",f2b12_1,"xf2b12_2",f2b12_2,"xf2b12_3",f2b12_3,"xf2b12_5",f2b12_5,"xf2b12_6",f2b12_6,"xf2b12_7",f2b12_7,"xf2c01",f2c01,"xf2c02",f2c02,"xf2c0308",f2c0308,"xf2c09",f2c09,"xf2c10",f2c10,"xf2c11",f2c11,"xf2c12",f2c12,"xf2d05",f2d05,"xf2d08",f2d08,"xf2d17",f2d17,"xf2d20",f2d20,"xf2d23",f2d23,"xf2d24",f2d24,"xf2dc014",f2dc014,"xf2dc024",f2dc024,"xf2dc034",f2dc034,"xf2dc044",f2dc044
"216852",10,"67325783",10,"0",10,"0",10,"0",10,"1674028",10,"1150378",10,"0",10,"8315120",10,"0",10,"6056528",10,"0",10,"10295226",10,"0",10,"0",10,"1394427",10,"96211490",10,"1460850",10,"849748",10,"0",10,"2365251",10,"228743",10,"11270606",10,"16175198",10,"12061988",10,"0",10,"42908419",10,"27814105",10,"244095",10,"138504",10,"330973",10,"199514",10,"9360848",10,"3263907",10,"8096708",10,"2952630",10,"15845565",10,"6358032",10,"8549156",10,"512266",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"1886206",10,"85335764",18,"43125164",10,"11754126",10,"3837239",10,"1599255",10,"25019979",10,"96211490",10,"-85335764",10,"0",10,"10875726",10,"119648768",10,"0",10,"130524494",10,"36971007",10,"180522556",10,"49998062",10,"101679909",10,"28844585",10,"130524494",10,"11475052",10,"97314968",10,"21487192",10,"0"
"216931",10,"22608201",10,"0",10,"0",10,"0",10,"1802364",10,"859130",10,"0",10,"4534078",10,"0",10,"1962129",10,"0",10,"4326962",10,"0",10,"0",10,"325658",10,"36418522",10,"1001827",10,"635182",10,"1963829",10,"0",10,"929955",10,"6589406",10,"11120199",10,"8125689",10,"0",10,"14141907",10,"9590210",10,"667446",10,"161708",10,"1705734",10,"415352",10,"3126724",10,"960259",10,"3553855",10,"1353541",10,"6348462",10,"1923086",10,"4554134",10,"270701",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"802755",10,"34098262",10,"15477612",10,"3482128",10,"3073388",10,"1746374",10,"10318760",10,"36418522",10,"-34098262",10,"-1360312",10,"959948",10,"50790560",10,"0",10,"51750508",10,"33246877",10,"95542287",10,"43791779",10,"36401833",10,"15348675",10,"51750508",10,"3477475",10,"54700691",10,"21324408",10,"0"
"217013",10,"3038595",10,"0",10,"0",10,"0",10,"41912",10,"174626",10,"0",10,"6697290",10,"0",10,"1123126",10,"0",10,"2264526",10,"0",10,"0",10,"594005",10,"13934080",10,"293292",10,"66812",10,"380982",10,"0",10,"88351",10,"2036102",10,"2865539",10,"2124453",10,"0",11,"2904174",10,"1947190",10,"0",10,"0",10,"0",10,"0",10,"1022291",10,"372724",10,"1535276",10,"492609",10,"1786987",10,"799764",10,"1489645",10,"464269",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"390045",10,"8738373",10,"4466601",10,"756435",10,"639136",10,"148240",10,"2727961",10,"13934080",10,"-8738373",10,"0",10,"5195707",10,"27479413",10,"0",10,"32675120",10,"19764555",10,"36765136",10,"4090016",10,"6704130",10,"25970990",10,"32675120",10,"309284",10,"13412948",10,"4074664",10,"0"
"217040",10,"981963",10,"0",10,"0",10,"0",10,"17270",10,"2595",10,"0",10,"821198",10,"0",10,"22429",10,"0",10,"0",10,"0",10,"0",10,"3563",10,"1849018",10,"57950",10,"212266",10,"2595",10,"0",10,"410341",10,"0",10,"683152",10,"0",10,"0",10,"697575",10,"492985",10,"0",10,"0",10,"0",10,"0",10,"51392",10,"18380",10,"40529",10,"15000",10,"541388",10,"144593",10,"279609",10,"104639",10,"410341",10,"0",10,"0",10,"0",10,"0",10,"0",10,"82546",10,"2020834",10,"858143",10,"197108",10,"41042",10,"56344",10,"868197",10,"1849018",10,"-2020834",10,"0",10,"-171816",10,"813612",10,"0",10,"641796",10,"1240338",10,"1839650",10,"1197854",10,"641796",10,"0",10,"641796",10,"71400",10,"592766",10,"439386",10,"0"
"217059",10,"23013443",10,"0",10,"0",10,"0",10,"1343516",10,"1129567",10,"0",10,"3044442",10,"0",10,"5604729",10,"2588",10,"9381718",10,"0",10,"0",10,"343696",10,"43863699",10,"1147560",10,"130607",10,"1703854",10,"0",10,"1761173",10,"1057071",10,"5800265",10,"4096411",10,"0",10,"15858529",10,"10712221",10,"0",10,"0",10,"58776",10,"31563",10,"3781207",10,"1629457",10,"3312171",10,"1053356",10,"3544292",10,"1611989",10,"7053448",10,"673675",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"976237",10,"33608423",10,"16688498",10,"4051216",10,"2209263",10,"0",10,"10659446",10,"43863699",10,"-33608423",10,"0",10,"10255276",10,"104277001",10,"0",10,"114532277",10,"68446014",10,"119113709",11,"4581432",10,"92066676",10,"22465601",10,"114532277",10,"1465493",10,"42224131",10,"14096562",10,"0"
"217156",10,"124406000",10,"0",10,"75000",10,"0",10,"61793000",10,"536000",10,"0",10,"93281000",10,"0",10,"84171000",10,"338000",10,"52083000",10,"0",10,"0",10,"12522000",10,"429205000",10,"1157000",10,"3451000",10,"0",10,"0",10,"33400000",10,"9944000",10,"47952000",10,"46795000",10,"0",10,"132083000",10,"69802000",10,"40808000",10,"18115000",10,"1257000",10,"626000",10,"25846000",10,"8837000",10,"27052000",10,"10782000",10,"53972000",10,"25648000",10,"46269000",10,"10942000",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"5484000",10,"327287000",10,"150236000",10,"39449000",10,"15226000",10,"6275000",10,"116101000",10,"429205000",10,"-327287000",10,"3883000",10,"105801000",10,"1474141000",10,"0",10,"1579942000",10,"1297373000",10,"1787188000",10,"207246000",10,"794323000",10,"785619000",10,"1579942000",10,"14170000",10,"460365000",10,"5163000",10,"0"
"217165",10,"30277000",10,"0",10,"0",10,"0",10,"1705000",10,"1313000",10,"0",10,"9186000",10,"0",10,"15754000",10,"0",10,"14358000",10,"0",10,"0",10,"810000",10,"73403000",10,"853000",10,"437000",10,"283000",10,"0",10,"659000",10,"10407000",10,"12639000",10,"11519000",10,"0",10,"16170000",10,"10401000",10,"0",10,"0",10,"3985000",10,"1497000",10,"4756000",10,"2107000",10,"8921000",10,"3652000",10,"10526000",10,"4574000",10,"11166000",10,"1029000",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"2227000",10,"55524000",10,"25487000",10,"6275000",10,"3383000",10,"2245000",10,"18134000",10,"73403000",10,"-55524000",10,"-2494000",10,"15385000",10,"143470000",10,"0",10,"158855000",10,"136825000",10,"213027000",10,"54172000",10,"144272000",10,"14583000",10,"158855000",10,"5341000",10,"67811000",10,"19162000",10,"0"
"217235",10,"72096895",10,"0",10,"0",10,"0",10,"1619534",10,"0",10,"0",10,"8443499",10,"0",10,"18322278",10,"9459751",10,"18855039",10,"0",10,"0",10,"2763678",10,"131560674",10,"4172753",10,"1619534",10,"0",10,"0",10,"1505331",10,"13798943",10,"21096561",10,"16923808",10,"0",11,"31972759",10,"14204742",10,"0",10,"0",10,"756340",10,"297955",10,"17209291",10,"7042034",10,"18905998",10,"6443186",10,"26785124",10,"8320636",11,"8707559",10,"2015452",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"1253092",11,"104337071",10,"39577097",10,"7218849",10,"8548145",10,"7934961",10,"41058019",11,"131560674",11,"-104337071",10,"0",11,"27223603",11,"207831762",10,"0",10,"235055365",10,"182237483",11,"403737946",11,"168682581",10,"217898450",10,"17156915",10,"235055365",11,"16797812",10,"169655712",10,"56780049",10,"0"
"217305",10,"28966494",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"53419",10,"0",10,"2644690",10,"1209613",10,"0",10,"0",10,"0",10,"378287",10,"33252503",10,"2077336",10,"383668",10,"228989",10,"0",10,"0",10,"753146",10,"3443139",10,"0",10,"0",10,"13206791",10,"7984788",10,"0",10,"0",10,"0",10,"0",10,"728429",10,"372864",10,"5202458",10,"2192354",10,"7117649",10,"2352439",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"172662",10,"26255327",10,"13075107",10,"2205174",10,"1791966",10,"840829",10,"8342251",10,"33252503",10,"-26255327",10,"0",10,"6997176",10,"51595704",10,"0",10,"58592880",10,"35450805",10,"73884985",10,"15292105",10,"57592880",10,"1000000",10,"58592880",10,"3890297",10,"20950670",10,"11754370",10,"0"
"217402",10,"48587639",10,"1376894",10,"22500",10,"0",10,"502405",10,"0",10,"0",10,"6515558",10,"0",10,"12966923",10,"0",10,"23418600",10,"0",10,"0",10,"2103381",10,"95493900",10,"721256",10,"1375488",10,"0",10,"0",10,"1224910",10,"19551563",10,"22873217",10,"21475713",10,"0",10,"27075859",10,"16841111",10,"578701",10,"280681",10,"0",10,"0",10,"7325001",10,"2714166",10,"6593598",10,"2567298",10,"11194160",10,"4787414",10,"23235876",10,"3255886",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"2256917",10,"76003195",10,"32703473",10,"8560190",10,"4477773",10,"4009775",10,"26251984",10,"95493900",10,"-76003195",10,"0",10,"19490705",10,"139040146",10,"0",10,"158530851",10,"110566924",10,"228450433",10,"69919582",10,"122052193",10,"36478658",10,"158530851",10,"1522157",10,"158703507",10,"27502039",10,"0"
"217493",10,"39969000",10,"0",10,"0",10,"0",10,"51142",10,"0",10,"0",10,"5666621",10,"0",10,"26299443",10,"0",10,"9852303",10,"0",10,"0",10,"1233534",10,"83072043",10,"497521",10,"188544",10,"0",10,"0",10,"703999",10,"4892981",10,"6283045",10,"5596980",10,"0",10,"26227620",10,"14865367",10,"321006",10,"0",10,"0",10,"0",10,"4329945",10,"1967671",10,"2481726",10,"1282558",10,"9306562",10,"4354054",10,"10542247",10,"1589920",10,"0",10,"0",10,"0",10,"0",10,"5967312",10,"1818832",10,"2173094",10,"59176418",10,"28051496",10,"7029892",10,"4485283",10,"2350509",10,"17259238",10,"83072043",10,"-59176418",10,"0",10,"23895625",10,"216061300",10,"0",10,"239956925",10,"201816871",10,"289855977",10,"49899052",10,"191160785",10,"48796140",10,"239956925",10,"2301958",10,"77434270",10,"14703598",10,"0"
"217518",10,"28566000",10,"0",10,"0",10,"0",10,"1619000",10,"37000",10,"0",10,"2563000",10,"0",10,"6242000",10,"0",10,"12302000",10,"0",10,"0",10,"688000",10,"52017000",10,"913000",10,"685000",10,"37000",10,"0",10,"44000",10,"9482000",10,"11161000",10,"9526000",10,"0",10,"22104000",10,"11517000",10,"0",10,"0",10,"0",10,"0",10,"1826000",10,"888000",10,"5971000",10,"2407000",10,"11933000",10,"3222000",10,"8801000",10,"2585000",10,"1635000",10,"0",10,"0",10,"0",10,"0",10,"0",10,"1552000",10,"52270000",10,"22171000",10,"6167000",10,"4665000",10,"4554000",10,"14713000",10,"52017000",10,"-52270000",10,"-3442000",10,"-3695000",10,"44996000",10,"0",10,"41301000",10,"43782000",10,"149588000",10,"108287000",10,"38020000",10,"3281000",10,"41301000",10,"1948000",10,"83804000",10,"25946000",10,"0"
"217536",10,"21463000",10,"0",10,"0",10,"0",10,"1854000",10,"33000",10,"0",10,"2949000",10,"0",10,"1167000",10,"0",10,"6935000",10,"0",10,"0",10,"80000",10,"34481000",10,"579000",10,"1854000",10,"205000",10,"60000",10,"77000",10,"5411000",10,"8186000",10,"5548000",10,"0",10,"9095000",10,"5901000",10,"0",10,"0",10,"0",10,"0",10,"3399000",10,"1028000",10,"4532000",10,"2154000",10,"5293000",10,"2445000",10,"6702000",10,"890000",10,"245000",10,"0",10,"0",10,"0",10,"0",10,"0",10,"438000",10,"29266000",10,"12856000",10,"3598000",10,"2352000",10,"1410000",10,"9050000",10,"34481000",10,"-29266000",10,"0",10,"5215000",10,"22146000",10,"0",10,"27361000",10,"11629000",10,"68034000",10,"40673000",10,"20720000",10,"6641000",10,"27361000",10,"2279000",10,"36758000",10,"9342000",10,"6863000"
"217624",10,"1580926",10,"0",10,"0",10,"0",10,"0",10,"1899443",10,"181205",10,"2946435",10,"0",10,"31429",10,"0",10,"780472",10,"0",10,"0",10,"66402",10,"7486312",10,"558791",10,"1340652",10,"181205",10,"0",10,"288441",10,"0",10,"2369089",10,"0",10,"0",10,"890939",10,"565966",10,"0",10,"0",10,"0",10,"0",10,"160364",10,"89378",10,"365769",10,"170695",10,"1523539",10,"503205",10,"502887",10,"112861",10,"1608735",10,"0",10,"0",10,"0",10,"0",10,"0",11,"104840",10,"5052233",11,"1546945",11,"180147",11,"266803",10,"0",11,"3058338",10,"7486312",10,"-5052233",10,"0",10,"2434079",10,"5202144",10,"0",10,"7636223",10,"2455955",10,"7816833",10,"180610",10,"5097140",10,"2539083",10,"7636223",10,"74809",10,"4585135",10,"1648181",10,"43780"
"217633",10,"3761646",10,"0",10,"0",10,"0",10,"1058216",10,"0",10,"0",10,"3294997",10,"1370500",10,"899568",10,"3432385",10,"0",10,"0",10,"0",10,"43425",10,"13860737",10,"744199",10,"314017",10,"1182445",10,"0",10,"2027878",10,"1170511",10,"5439050",10,"935124",10,"0",10,"3013608",10,"2052224",10,"0",10,"0",10,"0",10,"0",10,"1273909",10,"756001",10,"2613331",10,"1216868",10,"2245616",10,"765980",10,"2522871",10,"215073",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"330681",10,"11669335",10,"5336827",10,"799451",10,"686746",10,"139858",10,"4706453",10,"13860737",10,"-11669335",10,"0",10,"2191402",10,"22279950",10,"0",10,"24471352",10,"14105547",10,"36656615",10,"12185263",10,"8849938",10,"15621414",10,"24471352",10,"774879",10,"18981726",10,"3458733",10,"0"
"217688",10,"12476047",10,"0",10,"0",10,"0",10,"849021",10,"25333",10,"0",10,"1231682",10,"1614629",10,"1146110",10,"0",10,"3143704",10,"0",10,"0",10,"937319",10,"21423845",10,"1584802",10,"254558",10,"1876183",10,"0",10,"145895",10,"4150284",10,"8011722",10,"0",10,"0",10,"6539998",10,"4476686",10,"0",10,"0",10,"0",10,"0",10,"1300442",10,"507347",10,"4686617",10,"2154515",10,"5228155",10,"1390761",10,"1999360",10,"93341",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",11,"602073",10,"19754572",11,"9224723",11,"1681077",11,"1127163",10,"296992",11,"7424617",10,"21423845",10,"-19754572",10,"0",10,"1669273",10,"16396672",10,"0",10,"18065945",10,"8048578",10,"32878640",10,"14812695",10,"10002376",10,"8063569",10,"18065945",10,"4157431",10,"18845274",10,"10078714",10,"0"
"217721",10,"17830884",10,"0",10,"0",10,"0",10,"7578089",10,"464580",10,"0",11,"3992950",10,"0",10,"1988414",10,"0",10,"6797963",10,"0",10,"0",10,"985739",10,"39638619",10,"5321800",10,"551100",10,"1757000",10,"0",10,"1921500",10,"0",10,"9551400",10,"0",10,"0",10,"6050093",10,"2150656",10,"740411",10,"253018",10,"0",10,"0",10,"1493337",10,"506036",10,"3946802",10,"1391601",10,"10829800",10,"3795275",10,"4135386",10,"1518110",10,"0",10,"0",10,"0",10,"0",10,"8656144",10,"3036222",10,"319770",10,"35851973",10,"12970688",10,"1770499",10,"1412195",10,"2087943",10,"17610648",10,"39638619",10,"-35851973",10,"753266",10,"4539912",10,"30321788",10,"0",10,"34861700",10,"17649700",10,"86425000",10,"51563300",10,"25387400",10,"9474300",10,"34861700",10,"10175776",10,"38720048",10,"3942280",10,"0"
"217776",10,"6728870",10,"0",10,"0",10,"0",10,"238225",10,"0",10,"0",10,"1715980",10,"0",10,"74063",10,"0",10,"927917",10,"0",10,"0",10,"154340",10,"9839395",10,"761832",10,"166225",10,"470331",10,"0",10,"300277",10,"1386137",10,"3084802",10,"2322970",10,"0",10,"3917804",10,"2286099",10,"0",10,"0",10,"0",10,"0",10,"530767",10,"244282",10,"1212695",10,"662503",10,"1673791",10,"575076",10,"1520577",10,"201245",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"250284",10,"8855634",10,"4219489",10,"674568",10,"346055",10,"171481",10,"3444041",10,"9839395",10,"-8855634",10,"0",10,"983761",10,"4139360",10,"0",10,"5123121",10,"122073",10,"9059154",10,"3936033",10,"3243270",10,"1879851",10,"5123121",10,"1036338",10,"5806324",10,"2407167",10,"0"
"217873",10,"7272885",10,"0",10,"0",10,"0",10,"5232662",10,"0",10,"0",10,"3001577",10,"0",10,"533293",10,"0",10,"2613431",10,"0",10,"0",10,"105222",10,"18759070",10,"2225783",10,"3230267",10,"0",10,"0",10,"0",10,"0",11,"5456050",10,"0",10,"0",10,"6041807",10,"2613639",10,"0",10,"0",10,"0",10,"0",10,"669951",10,"299328",10,"1531957",10,"577101",10,"2765309",10,"911841",10,"2110402",10,"168809",10,"3652092",10,"0",10,"0",10,"0",10,"0",10,"0",10,"597869",10,"16771518",10,"5168587",10,"946753",10,"0",10,"253379",11,"10402799",10,"18759070",11,"-16771518",10,"0",11,"1987552",11,"27749019",10,"0",11,"29736571",10,"12019753",10,"46776399",11,"17039828",11,"14334619",11,"15401952",11,"29736571",10,"224532",10,"19031432",10,"7498963",10,"0"
"217907",10,"8493373",10,"0",10,"0",10,"0",10,"997722",10,"0",10,"0",10,"2769319",10,"0",10,"2632004",10,"0",10,"2480166",10,"0",10,"0",10,"50318",10,"17422902",10,"828684",10,"169038",10,"0",10,"0",10,"532148",10,"2261864",10,"3791734",11,"262260",10,"0",10,"4339093",10,"2863230",10,"0",10,"0",10,"0",10,"0",10,"1278098",10,"401013",10,"1663978",10,"883062",10,"2543364",10,"1001480",10,"1853379",10,"59354",10,"3529474",10,"0",10,"0",10,"0",10,"0",10,"0",10,"311932",10,"15207386",10,"5520071",10,"927006",10,"776114",10,"265051",10,"7719145",10,"17422902",10,"-15207386",10,"0",10,"2215516",10,"40183233",10,"0",10,"42398749",10,"27088465",10,"47662466",10,"5263717",10,"19847322",10,"22551427",10,"42398749",10,"317910",10,"18457835",10,"4242965",10,"0"
"217925",10,"6387137",10,"0",10,"0",10,"0",10,"469624",10,"0",10,"0",10,"4581583",10,"0",10,"0",10,"0",10,"1951691",10,"0",10,"5449352",10,"1133368",10,"19972755",10,"336801",10,"132823",10,"0",10,"0",10,"1032198",10,"303254",10,"1805076",10,"1468275",10,"0",10,"4321008",10,"2548041",10,"0",10,"0",10,"7798",10,"6840",10,"713994",10,"461147",10,"1966270",10,"964182",10,"2607161",10,"1466257",10,"1449340",10,"273727",10,"1522411",10,"0",10,"0",10,"0",10,"6227769",10,"2322622",10,"500910",10,"18815751",10,"8543726",10,"2036501",10,"835858",10,"230227",10,"7169439",10,"19972755",10,"-18815751",10,"0",10,"1157004",10,"24931586",10,"20004",10,"26108594",10,"14001433",10,"30061789",10,"3953195",10,"19262198",10,"6846396",10,"26108594",10,"2678319",10,"16272729",10,"6189636",10,"0"
"217934",10,"11183304",10,"0",10,"0",10,"0",10,"1872338",10,"141172",10,"0",10,"1822942",10,"0",10,"2584934",10,"0",10,"2930805",10,"0",10,"0",10,"459763",10,"20995258",10,"1085458",10,"334919",10,"0",10,"0",10,"349131",10,"3749177",10,"5518685",10,"5518685",10,"0",10,"7380283",10,"4652674",10,"0",10,"0",10,"0",10,"0",10,"1922376",10,"917662",10,"1703249",10,"931003",10,"3531897",10,"1736303",10,"3044970",10,"390439",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"772911",10,"17582775",10,"9400992",10,"1838655",10,"1098505",10,"352305",10,"4892318",10,"20995258",10,"-17582775",10,"0",10,"3412483",10,"38496025",10,"0",10,"41908508",10,"23308415",10,"49279638",10,"7371130",10,"29934790",10,"11973718",10,"41908508",10,"1172212",10,"23026594",10,"10941546",10,"0"
"217961",10,"7617380",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"17537619",10,"0",10,"2712282",10,"0",10,"3295882",10,"0",10,"0",10,"85667",10,"31248830",10,"393443",10,"137548",10,"1415914",10,"0",10,"1076409",10,"3724188",10,"6747502",10,"0",10,"0",10,"6540244",10,"4449259",10,"0",10,"0",10,"0",10,"0",10,"1886139",10,"800589",10,"2200575",10,"863131",10,"4075804",10,"1126437",10,"3151628",10,"143600",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"239937",10,"17854390",10,"7622953",10,"1449147",10,"1127038",10,"240379",10,"7414873",10,"31248830",10,"-17854390",10,"0",10,"13394440",10,"47678720",10,"0",10,"61073160",10,"42794601",10,"71359895",10,"10286735",10,"17596237",11,"43476923",11,"61073160",10,"1750157",10,"23316009",10,"8970858",10,"0"
"217998",10,"6141629",10,"0",10,"0",10,"0",10,"78907",10,"931185",10,"0",10,"2448971",10,"0",10,"485224",10,"0",10,"2730363",10,"0",10,"0",10,"0",10,"12816279",10,"364050",10,"295966",10,"1862370",10,"0",10,"0",10,"1367288",10,"3889674",10,"1944837",10,"0",10,"3822240",10,"2306383",10,"0",10,"0",10,"0",10,"0",10,"456542",10,"252400",10,"718251",10,"559909",10,"2505342",10,"830606",10,"2507997",10,"375092",10,"2047081",10,"0",10,"0",10,"0",10,"0",10,"0",11,"0",10,"12057453",11,"4324390",11,"752713",11,"0",10,"0",11,"6980350",10,"12816279",10,"-12057453",10,"3210212",10,"3969038",10,"46716624",10,"0",10,"50685662",10,"34910144",10,"53098789",10,"2413127",10,"14634161",10,"36051501",10,"50685662",10,"816564",10,"20381085",10,"4798068",10,"0"
"218070",10,"33550748",10,"0",10,"0",10,"0",10,"941751",10,"0",10,"0",10,"17156271",10,"0",10,"17173156",10,"1802395",10,"12868466",10,"0",10,"0",10,"2471587",10,"85964374",10,"523405",10,"1219087",10,"2850628",10,"0",10,"2896571",10,"10837296",10,"18326987",10,"14096026",10,"0",10,"25779979",10,"13758923",10,"342515",10,"131362",10,"70129",10,"19601",10,"4938248",10,"2513721",10,"11398678",10,"4311470",10,"9583903",10,"4326178",10,"14030077",10,"1519895",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"2791251",10,"66143529",10,"29372401",10,"8599885",10,"4424051",10,"1033957",10,"22713235",10,"85964374",10,"-66143529",10,"65230",10,"19886075",10,"321968371",10,"0",10,"341854446",10,"232107264",10,"405857924",10,"64003478",10,"241443392",10,"100411054",10,"341854446",10,"8112714",10,"120408476",10,"29575364",10,"0"
"218168",10,"14832107",10,"0",10,"0",10,"0",10,"311536",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"3007068",10,"0",10,"0",10,"100213",10,"18250924",10,"917466",10,"311536",10,"0",10,"0",10,"0",10,"2358257",10,"3587259",10,"2669793",10,"0",10,"4924438",10,"2214713",10,"0",10,"0",10,"0",10,"0",10,"360330",10,"145900",10,"2267425",10,"672297",10,"1548847",10,"489208",10,"2983242",10,"353886",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"178819",10,"12084282",10,"4054823",10,"910226",10,"371698",10,"0",10,"6747535",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0"
"218238",10,"8489862",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"5396181",10,"0",10,"573178",10,"0",10,"1080008",10,"0",10,"0",10,"188342",10,"15727571",10,"713872",10,"170649",10,"0",10,"0",10,"0",10,"0",10,"884521",10,"0",10,"0",10,"3834799",10,"2491230",10,"0",10,"0",10,"0",10,"0",10,"312550",10,"148058",10,"1159814",10,"566797",10,"3318838",10,"652197",10,"735892",10,"123787",10,"5383568",10,"0",10,"0",10,"0",10,"0",10,"0",10,"208953",10,"14745461",10,"4191022",10,"648340",10,"353189",10,"50744",10,"9502166",10,"15727571",10,"-14745461",10,"0",10,"982110",10,"8921694",10,"61151",10,"9964955",10,"529989",10,"12598211",10,"2633256",10,"5314452",10,"4650503",10,"9964955",10,"196878",10,"9261811",10,"2076724",10,"348088"
"218265",10,"746856",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"1881751",10,"805344",10,"2603702",10,"0",10,"239259",10,"0",10,"0",10,"169410",10,"6446322",10,"0",10,"0",10,"0",10,"0",10,"0",10,"249653",10,"249653",10,"249653",10,"0",10,"1177131",10,"640490",10,"0",10,"0",10,"0",10,"0",10,"285309",10,"122660",10,"58243",10,"0",10,"1633189",10,"387492",10,"336029",10,"0",10,"249653",10,"0",10,"0",10,"0",10,"0",10,"0",11,"46457",10,"3739554",11,"1197099",11,"529166",10,"0",10,"0",11,"2013289",10,"6446322",10,"-3739554",10,"0",10,"2706768",10,"30130113",10,"0",10,"32836881",10,"19400923",10,"33581617",10,"744736",10,"19967563",11,"12869318",10,"32836881",10,"0",10,"9993444",10,"2413857",10,"0"
"218399",10,"5613398",10,"0",10,"0",10,"0",10,"4082345",10,"0",10,"0",10,"2520218",10,"0",10,"348367",10,"0",10,"2331411",10,"0",10,"0",10,"212232",10,"15107971",10,"1810883",10,"698452",10,"986926",10,"0",10,"99524",10,"0",10,"3595785",10,"0",10,"0",10,"3771240",10,"2409069",10,"0",10,"0",10,"128676",10,"87703",10,"2949827",10,"175977",10,"1642878",10,"810688",10,"2976566",10,"786103",10,"1767726",10,"227848",10,"99524",10,"0",10,"445984",10,"282384",10,"0",10,"0",11,"481358",10,"13782421",11,"5261130",11,"692948",10,"743073",10,"53248",11,"7032022",10,"15107971",10,"-13782421",10,"0",10,"1325550",10,"15744616",10,"496062",10,"17566228",10,"0",10,"26198878",10,"8632650",10,"10608136",10,"6958092",10,"17566228",10,"436813",10,"12705567",10,"5442201",10,"225259"
"218414",10,"5484751",10,"0",10,"0",10,"0",10,"159982",10,"0",10,"0",10,"1763176",10,"0",10,"1220690",10,"27937",10,"1110476",10,"0",10,"0",10,"270679",10,"10037691",10,"535856",10,"144301",10,"1479045",10,"0",10,"246294",10,"3895598",10,"6301094",10,"3472842",10,"669050",10,"3210525",10,"1962600",10,"2039",10,"0",10,"22749",10,"0",10,"602202",10,"200467",10,"2650173",10,"918432",10,"1955877",10,"742912",10,"1437834",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"384389",10,"9881399",10,"4208800",10,"801675",10,"821530",10,"131684",10,"3917710",10,"10037691",10,"-9881399",10,"0",10,"156292",10,"21145941",10,"0",10,"21302233",10,"10862100",10,"26798924",10,"5496691",10,"9553573",10,"11748660",10,"21302233",10,"2741780",10,"17560659",10,"7533130",10,"0"
