unitid,a071,a072,a073,a081,a082,a083,a091,a011,a012,a013,a021,a022,a023,a041,a042,a043,a051,a052,a053,a061,a062,a063,a092,a093,a101,a102,a103,a111,a112,a113,a121,a122,a123,a131,a132,a133,a141,a142,a143,a151,a152,a153,a161,a162,a163,aline03,"xa011","xa012","xa013","xa021","xa022","xa023","xa041","xa042","xa043","xa051","xa052","xa053","xa061","xa062","xa063","xa071","xa072","xa073","xa081","xa082","xa083","xa091","xa092","xa093","xa101","xa102","xa103","xa111","xa112","xa113","xa121","xa122","xa123","xa131","xa132","xa133","xa141","xa142","xa143","xa151","xa152","xa153","xa161","xa162","xa163","xaline03"
"213233","7613","42093","49706","65209","9348","74557","","1362051","","1362051","","","","119336","67056","186392","4971","0","4971","0","123181","123181","","","","","","33153","1958","35111","489525","6047","495572","","","","37918","120510","158428","","","","2119776","370193","2489969","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"213251","0","1514924","1514924","0","0","0","750064","13740682","12709","13753391","0","0","0","0","0","0","0","0","0","0","913216","913216","1176399","1926463","275554","990890","1266444","269057","32725","301782","3932358","0","3932358","0","0","0","462157","847926","1310083","0","0","0","19429872","5488789","24918661","0",16,16,16,13,13,13,13,13,13,13,13,13,13,16,16,13,16,16,13,13,13,16,16,16,16,16,16,16,16,16,16,13,16,13,13,13,16,16,16,13,13,13,16,16,16,13
"213303","229231","94702","323933","0","0","0","120806","5015095","0","5015095","0","0","0","0","0","0","0","0","0","0","818401","818401","122765","243571","216297","179866","396163","0","0","0","2373522","0","2373522","0","0","0","378565","0","378565","0","0","0","8333516","1215734","9549250","0",10,10,10,13,13,13,13,13,13,13,13,13,10,10,10,10,10,10,13,13,13,10,10,10,10,10,10,13,13,13,10,10,10,13,13,13,10,10,10,13,13,13,10,10,10,13
"213321","842643","0","842643","0","0","0","807696","16655308","0","16655308","0","0","0","0","0","0","0","0","0","49156","1373508","1422664","168153","975849","351339","153543","504882","0","0","0","3161495","0","3161495","0","0","0","206278","69907","276185","0","0","0","22073915","1765111","23839026","0",16,13,16,13,13,13,13,13,13,13,13,13,16,16,16,16,13,16,13,13,13,16,16,16,16,16,16,13,13,13,16,13,16,13,13,13,16,16,16,13,13,13,16,16,16,13
"213349","37457","1500591","1538048","0","0","0","0","23185609","0","23185609","0","0","0","27054988","57808","27112796","0","0","0","69729","2075530","2145259","186721","186721","0","20400","20400","45589","0","45589","9086159","0","9086159","0","0","0","1412567","22726","1435293","0","0","0","60892098","3863776","64755874","0",10,10,10,13,13,13,10,10,10,13,13,13,10,10,10,10,10,10,13,13,13,10,10,10,10,10,10,10,10,10,10,10,10,13,13,13,10,10,10,13,13,13,10,10,10,13
"213358","274512","596077","870589","0","0","0","95372","7973595","0","7973595","0","0","0","0","0","0","0","0","0","7742","621984","629726","149218","244590","125222","0","125222","0","0","0","1353649","0","1353649","0","0","0","633943","6893","640836","0","0","0","10464035","1374172","11838207","0",10,10,10,13,13,13,13,13,13,13,13,13,10,10,10,10,10,10,13,13,13,10,10,10,10,10,10,13,13,13,10,10,10,13,13,13,10,10,10,13,13,13,10,10,10,13
"213367","0","366010","366010","0","0","0","1550137","40918122","985011","41903133","0","0","0","981842","0","981842","0","0","0","115025","1479624","1594649","300119","1850256","987487","333944","1321431","0","0","0","11464786","0","11464786","0","0","0","2191084","0","2191084","0","0","0","58208483","3464708","61673191","0",10,10,10,13,13,13,10,10,10,13,13,13,10,10,10,10,10,10,13,13,13,10,10,10,10,10,10,13,13,13,10,10,10,13,13,13,10,10,10,13,13,13,10,10,10,13
"213376","256217","335525","591742","0","0","0","16903","3297095","0","3297095","0","0","0","0","0","0","0","0","0","0","601034","601034","0","16903","0","0","0","0","0","0","171857","0","171857","0","0","0","19239","0","19239","0","0","0","3761311","936559","4697870","0",16,13,16,13,13,13,13,13,13,13,13,13,13,16,16,16,16,16,13,13,13,16,13,16,13,13,13,13,13,13,16,13,16,13,13,13,16,13,16,13,13,13,16,18,18,13
"213385","141358","37165","178523","0","0","0","2139972","31228742","0","31228742","0","0","0","0","0","0","0","0","0","0","651661","651661","901892","3041864","2821775","5332981","8154756","0","0","0","8977876","0","8977876","0","0","0","1532570","40487","1573057","0","0","0","46842293","6964186","53806479","0",10,10,10,13,13,13,13,13,13,13,13,13,10,10,10,10,10,10,13,13,13,10,10,10,10,10,10,13,13,13,10,10,10,13,13,13,10,10,10,13,13,13,10,10,10,13
"213400","0","263271","263271","0","0","0","919404","2002438","0","2002438","0","0","0","0","0","0","0","0","0","4780","279988","284768","143228","1062632","1402","1878","3280","0","0","0","909321","0","909321","0","0","0","373449","89604","463053","0","0","0","4210794","777969","4988763","0",10,10,10,13,13,13,13,13,13,13,13,13,10,10,10,10,10,10,13,13,13,10,10,10,10,10,10,13,13,13,10,10,10,13,13,13,10,10,10,13,13,13,10,10,10,13
"213446","0","0","0","0","0","0","617815","721116","0","721116","0","0","0","0","0","0","0","0","0","0","0","0","215483","833298","155225","152396","307621","0","0","0","325670","0","325670","0","0","0","6498","0","6498","0","0","0","1826324","367879","2194203","0",10,10,10,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,10,10,10,10,10,10,13,13,13,10,10,10,13,13,13,10,10,10,13,13,13,10,10,10,13
"212443","0","0","0","0","0","0","620680","233637","0","233637","0","0","0","0","0","0","0","0","0","0","0","0","78014","698694","79849","0","79849","0","0","0","50086","0","50086","0","0","0","4835","7117","11952","0","0","0","989087","85131","1074218","0",10,10,10,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,10,10,10,10,10,10,13,13,13,10,10,10,13,13,13,10,10,10,13,13,13,10,10,10,13
"212452","0","0","0","0","0","0","94448","50662","0","50662","0","0","0","0","0","0","0","0","0","0","0","0","0","94448","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","145110","0","145110","0",10,10,10,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,10,10,10,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,10,10,10,13
"212577","0","784831","784831","0","10000","10000","2310022","27941190","0","27941190","0","0","0","0","0","0","0","0","0","0","750235","750235","2379130","4689152","1803590","2098222","3901812","0","0","0","8669078","0","8669078","0","0","0","879167","0","879167","0","0","0","41603047","6022418","47625465","0",10,10,10,13,13,13,13,13,13,13,13,13,10,11,11,10,10,10,10,10,10,10,10,10,10,10,10,13,13,13,10,10,10,13,13,13,10,10,10,13,13,13,10,11,11,13
"212601","7000","4753000","4760000","0","0","0","635000","30505000","0","30505000","0","0","0","0","0","0","0","0","0","103000","3373000","3476000","586000","1221000","383000","292000","675000","0","0","0","5049000","0","5049000","0","0","0","1997000","45000","2042000","0","0","0","38679000","9049000","47728000","0",10,10,10,13,13,13,13,13,13,13,13,13,10,10,10,10,10,10,13,13,13,10,10,10,10,10,10,13,13,13,10,10,10,13,13,13,10,10,10,13,13,13,10,10,10,13
"212656","0","596802","596802","0","0","0","75210","9940828","0","9940828","0","0","0","0","0","0","0","0","0","0","1069302","1069302","274510","349720","309979","415178","725157","0","0","0","3956663","0","3956663","0","0","0","150404","0","150404","0","0","0","14433084","2355792","16788876","0",10,10,10,13,13,13,13,13,13,13,13,13,10,10,10,10,10,10,13,13,13,10,10,10,10,10,10,13,13,13,10,10,10,13,13,13,10,10,10,13,13,13,10,10,10,13
"212674","0","10192","10192","0","0","0","1664718","34158729","125112","34283841","0","799897","799897","0","204064","204064","0","0","0","0","507864","507864","351258","2015976","940767","839058","1779825","743459","0","743459","9294277","1830","9296107","0","0","0","1138906","1290","1140196","0","0","0","47940856","2840565","50781421","0",10,10,10,10,10,10,10,10,10,13,13,13,13,16,16,13,16,16,13,13,13,10,10,10,10,10,10,10,10,10,10,10,10,13,13,13,10,10,10,13,13,13,10,11,11,13
"212771","0","0","0","0","0","0","970512","1055035","0","1055035","0","0","0","0","0","0","0","0","0","0","0","0","402319","1372831","75160","0","75160","0","0","0","57784","0","57784","0","0","0","47253","0","47253","0","0","0","2205744","402319","2608063","0",10,10,10,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,10,10,10,10,10,10,13,13,13,10,10,10,13,13,13,10,10,10,13,13,13,10,10,10,13
"212805","565930","48635","614565","442132","186800","628932","0","10987699","0","10987699","0","0","0","0","0","0","0","0","0","38685","1047458","1086143","0","0","331597","110531","442128","0","0","0","2100432","0","2100432","0","0","0","331597","0","331597","0","0","0","14798072","1393424","16191496","0",10,10,10,13,13,13,13,13,13,13,13,13,10,10,10,10,10,10,10,10,10,13,13,13,10,10,10,13,13,13,10,10,10,13,13,13,10,10,10,13,13,13,10,10,10,13
"212832","0","494318","494318","0","0","0","414348","9818446","0","9818446","0","0","0","0","0","0","0","0","0","0","648982","648982","479483","893831","0","0","0","0","0","0","1168043","0","1168043","0","0","0","521559","0","521559","89879","0","89879","12012275","1622783","13635058","0",10,10,10,10,11,11,11,11,11,13,13,13,13,16,16,13,16,16,13,13,13,10,10,10,13,13,13,13,13,13,10,10,10,13,13,13,10,10,10,10,10,10,11,11,11,13
"212841","0","939000","939000","0","0","0","1013000","25064000","0","25064000","0","0","0","5945000","0","5945000","0","0","0","4152000","9143000","13295000","9312000","10325000","607000","0","607000","0","0","0","1403000","0","1403000","267273000","0","267273000","22347000","0","22347000","998000","0","998000","328802000","19394000","348196000","0",10,10,10,13,13,13,10,10,10,13,13,13,10,10,10,10,10,10,13,13,13,10,10,10,10,10,10,13,13,13,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,13
"212869","167044","384692","551736","0","0","0","68000","5316547","0","5316547","0","0","0","0","0","0","0","0","0","0","1283924","1283924","1904","69904","302573","0","302573","0","0","0","1609585","0","1609585","0","0","0","266886","0","266886","0","0","0","7730635","1670520","9401155","0",16,13,16,13,13,13,13,13,13,13,13,13,13,16,16,16,16,16,13,13,13,16,16,16,16,13,16,13,13,13,16,13,16,13,13,13,16,13,16,13,13,13,11,16,11,13
"212878","52297","921876","974173","0","0","0","138506","11822695","0","11822695","0","0","0","9365118","0","9365118","5912412","0","5912412","173237","2883017","3056254","274868","413374","0","0","0","0","0","0","2615342","0","2615342","0","0","0","1398876","4768","1403644","0","0","0","31478483","4084529","35563012","0",10,10,10,13,13,13,10,10,10,10,10,10,10,10,10,10,10,10,13,13,13,10,10,10,13,13,13,13,13,13,10,10,10,13,13,13,10,10,10,13,13,13,10,10,10,13
"212911","0","195875","195875","0","0","0","1846736","17643379","0","17643379","0","0","0","0","0","0","0","0","0","0","1153754","1153754","1277317","3124053","1058048","2357416","3415464","0","0","0","8279745","0","8279745","0","0","0","659819","155963","815782","0","0","0","29487727","5140325","34628052","0",10,10,10,13,13,13,13,13,13,13,13,13,10,10,10,10,10,10,13,13,13,10,10,10,10,10,10,13,13,13,10,10,10,13,13,13,10,10,10,13,13,13,10,10,10,13
"212984","434140","704848","1138988","0","0","0","76436","10865955","0","10865955","0","0","0","0","0","0","0","0","0","0","624826","624826","441466","517902","98066","0","98066","41584","0","41584","517717","0","517717","0","0","0","637071","15090","652161","0","0","0","12670969","1786230","14457199","0",10,10,10,13,13,13,13,13,13,13,13,13,10,10,10,10,10,10,13,13,13,10,10,10,10,10,10,10,10,10,16,13,16,11,10,11,10,10,10,13,13,13,10,10,10,13
"212993","0","0","0","0","0","0","0","840773","0","840773","0","0","0","0","0","0","0","0","0","0","102333","102333","0","0","0","0","0","40815","0","40815","0","0","0","0","0","0","0","0","0","0","0","0","881588","102333","983921","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"211981","0","0","0","0","0","0","298035","11642612","0","11642612","0","190671","190671","442935","124492","567427","0","0","0","0","490508","490508","403968","702003","314782","0","314782","615362","0","615362","3831251","0","3831251","0","0","0","284497","21356","305853","0","0","0","17429474","1230995","18660469","0",10,10,10,10,10,10,10,10,10,13,13,13,10,11,11,13,13,13,13,13,13,10,10,10,10,10,10,10,10,10,10,10,10,13,13,13,10,10,10,13,13,13,10,11,11,13
"212009","0","307020","307020","0","0","0","1295625","33279000","0","33279000","0","0","0","0","0","0","0","0","0","0","1392211","1392211","549803","1845428","1662375","1005890","2668265","0","0","0","12303961","109486","12413447","0","0","0","1063323","13820","1077143","0","0","0","49604284","3378230","52982514","0",10,10,10,13,13,13,10,11,11,13,13,13,10,10,10,13,16,16,13,13,13,10,10,10,10,10,10,13,13,13,10,10,10,13,13,13,10,10,10,13,13,13,10,10,10,13
"212018","39346","251976","291322","0","0","0","362983","5823531","0","5823531","0","0","0","0","0","0","0","0","0","98342","46080","144422","74884","437867","345000","213876","558876","0","0","0","474794","0","474794","0","0","0","200278","0","200278","0","0","0","7344274","586816","7931090","0",10,10,10,13,13,13,13,13,13,13,13,13,10,10,10,10,10,10,13,13,13,10,10,10,10,10,10,13,13,13,10,10,10,13,13,13,10,10,10,13,13,13,10,10,10,13
"212054","208350","1455183","1663533","0","4176","4176","3195267","92993924","0","92993924","0","0","0","5644285","0","5644285","0","0","0","3196117","9590222","12786339","4722760","7918027","720753","1431366","2152119","375267","0","375267","11737089","0","11737089","0","0","0","1864011","0","1864011","0","0","0","119935063","17203707","137138770","0",10,10,10,13,13,13,10,10,10,13,13,13,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,13,13,13,10,10,10,13,13,13,10,10,10,13
"212063","0","23653","23653","","","","2040588","1702","0","1702","","","","","","","","","","","","","66704","2107292","43817","205570","249387","31533","0","31533","","","","","","","37684","0","37684","","","","2155324","295927","2451251","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"212072","0","270161","270161","0","0","0","0","1502769","0","1502769","0","0","0","0","0","0","0","0","0","0","352896","352896","0","0","0","0","0","1597","0","1597","247327","0","247327","0","0","0","24029","0","24029","0","0","0","1775722","623057","2398779","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"212106","1592308","3596075","5188383","0","0","0","1685513","56442193","0","56442193","0","0","0","0","0","0","0","0","0","362376","3841266","4203642","3906780","5592293","28121","599994","628115","0","0","0","13316532","0","13316532","0","0","0","3834798","0","3834798","0","0","0","77261841","11944115","89205956","0",10,10,10,13,13,13,13,13,13,13,13,13,10,10,10,10,10,10,13,13,13,10,10,10,10,10,10,13,13,13,10,10,10,13,13,13,10,10,10,13,13,13,10,10,10,13
"212115","38606","1279609","1318215","0","9500","9500","45414","18221492","0","18221492","0","0","0","20640910","74014","20714924","0","0","0","60011","2117664","2177675","446424","491838","0","1637","1637","6929","0","6929","5401052","0","5401052","0","0","0","1448005","11776","1459781","0","0","0","45862419","3940624","49803043","0",10,10,10,13,13,13,10,10,10,13,13,13,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,13,13,13,10,10,10,13,13,13,10,10,10,13
"212124","0","0","0","0","0","0","948381","936627","0","936627","0","0","0","0","0","0","0","0","0","0","0","0","255586","1203967","195293","113686","308979","0","0","0","249699","0","249699","0","0","0","12628","18301","30929","0","0","0","2342628","387573","2730201","0",10,10,10,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,10,10,10,10,10,10,13,13,13,10,10,10,13,13,13,10,10,10,13,13,13,10,10,10,13
"212133","287726","82281","370007","0","0","0","923339","9839284","0","9839284","0","0","0","0","0","0","0","0","0","20980","772147","793127","864526","1787865","48713","296772","345485","0","0","0","2443522","0","2443522","0","0","0","13895","0","13895","0","0","0","13577459","2015726","15593185","0",16,13,16,13,13,13,13,13,13,13,13,13,16,16,16,16,16,16,13,13,13,16,16,16,16,16,16,13,13,13,16,13,16,13,13,13,16,13,16,13,13,13,16,16,16,13
"212160","34276","2848787","2883063","0","0","0","61250","23885788","0","23885788","0","0","0","26306719","110458","26417177","0","0","0","44546","4285542","4330088","558208","619458","12095","64781","76876","0","0","0","8685280","0","8685280","0","0","0","2252082","650187","2902269","0","0","0","61282036","8517963","69799999","0",10,10,10,13,13,13,10,10,10,13,13,13,10,10,10,10,10,10,13,13,13,10,10,10,10,10,10,13,13,13,10,10,10,13,13,13,10,10,10,13,13,13,10,10,10,13
"212179","6966","38517","45483","59669","8553","68222","","2706650","0","2706650","","","","109196","61358","170554","4548","0","4548","","","","","","","","","","","","","","","","","","1165680","0","1165680","","","","4052709","108428","4161137","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"212197","0","1258402","1258402","0","0","0","900474","17939513","0","17939513","0","0","0","0","0","0","0","0","0","22688","511602","534290","67830","968304","623100","404227","1027327","0","0","0","7328887","0","7328887","0","0","0","225408","19567","244975","0","0","0","27040070","2261628","29301698","0",10,10,10,13,13,13,13,13,13,13,13,13,10,10,10,10,10,10,13,13,13,10,10,10,10,10,10,13,13,13,10,10,10,13,13,13,10,10,10,13,13,13,10,10,10,13
"212425","0","321471","321471","0","0","0","0","1788179","0","1788179","0","0","0","0","0","0","0","0","0","0","419919","419919","0","0","0","0","0","1597","0","1597","294300","0","294300","0","0","0","24029","0","24029","0","0","0","2108105","741390","2849495","0",10,13,10,13,13,13,13,13,13,13,13,13,13,11,11,13,10,10,13,13,13,13,13,13,13,13,13,10,13,10,10,13,10,13,13,13,10,13,10,13,13,13,10,11,11,13
"212434","0","29039","29039","0","0","0","4050","285408","0","285408","0","0","0","0","0","0","0","0","0","0","59773","59773","0","4050","0","0","0","100383","0","100383","0","0","0","0","0","0","0","0","0","0","0","0","389841","88812","478653","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"211361","57189","3347678","3404867","0","0","0","0","18169150","0","18169150","0","0","0","24291879","66802","24358681","0","0","0","37740","5752794","5790534","705432","705432","0","0","0","0","0","0","4422401","0","4422401","0","0","0","2230474","0","2230474","0","0","0","49208833","9872706","59081539","0",10,10,10,13,13,13,10,10,10,13,13,13,10,10,10,10,10,10,13,13,13,10,10,10,13,13,13,13,13,13,10,10,10,13,13,13,10,10,10,13,13,13,10,10,10,13
"211431","336819","669010","1005829","0","0","0","206566","8164466","0","8164466","0","0","0","0","0","0","0","0","0","0","912816","912816","129303","335869","56131","75273","131404","0","0","0","2543447","0","2543447","0","0","0","222717","51701","274418","0","0","0","11530146","1838103","13368249","0",10,10,10,13,13,13,13,13,13,13,13,13,10,10,10,10,10,10,13,13,13,10,10,10,10,10,10,13,13,13,10,10,10,13,13,13,10,10,10,13,13,13,10,10,10,13
"211440","707000","1613000","2320000","0","72000","72000","15203000","103958000","0","103958000","0","0","0","0","0","0","0","0","0","23104000","84971000","108075000","30749000","45952000","9977000","5447000","15424000","6079000","3109000","9188000","26315000","0","26315000","0","0","0","7754000","2156000","9910000","0","0","0","193097000","128117000","321214000","0",10,10,10,13,13,13,13,13,13,13,13,13,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,13,13,13,10,10,10,13,13,13,10,10,10,13
"211468","214102","18046","232148","0","0","0","1193887","7364232","0","7364232","0","0","0","0","0","0","0","0","0","0","381401","381401","251318","1445205","220073","254273","474346","0","0","0","2119434","0","2119434","0","0","0","253776","57550","311326","0","0","0","11365504","962588","12328092","0",10,10,10,13,13,13,13,13,13,13,13,13,10,10,10,10,10,10,13,13,13,10,10,10,10,10,10,13,13,13,10,10,10,13,13,13,10,10,10,13,13,13,10,10,10,13
"211477","321","320211","320532","0","17673","17673","137","2418052","0","2418052","0","12740","12740","9328","1569","10897","9234","0","9234","","571533","571533","2039","2176","0","0","0","59642","0","59642","772024","0","772024","0","0","0","426183","3870","430053","5306","0","5306","3700227","929635","4629862","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"211486","0","0","0","0","0","0","0","19762","0","19762","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","19762","0","19762","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"211556","0","352662","352662","0","0","0","466919","5386647","0","5386647","17320","344255","361575","0","172624","172624","0","0","0","0","303916","303916","505526","972445","1038212","631278","1669490","0","0","0","1639341","0","1639341","0","0","0","25919","0","25919","0","0","0","8574358","2310261","10884619","0",10,10,10,10,10,10,10,10,10,13,13,13,10,10,10,10,10,10,13,13,13,10,10,10,10,10,10,13,13,13,10,10,10,13,13,13,10,10,10,13,13,13,10,10,10,13
"211583","0","289901","289901","0","0","0","1117182","5968287","0","5968287","0","0","0","0","0","0","0","0","0","0","423394","423394","138998","1256180","74632","95240","169872","0","0","0","1545748","0","1545748","0","0","0","338325","0","338325","0","0","0","9044174","947533","9991707","0",10,10,10,13,13,13,13,13,13,13,13,13,10,10,10,10,10,10,13,13,13,10,10,10,10,10,10,13,13,13,10,10,10,13,13,13,10,10,10,13,13,13,10,10,10,13
"211608","0","1520108","1520108","0","0","0","500","5012964","0","5012964","0","0","0","12762411","7793","12770204","0","0","0","0","2739824","2739824","168443","168943","0","0","0","0","0","0","2900516","0","2900516","0","0","0","236546","0","236546","0","0","0","20912937","4436168","25349105","0",10,10,10,11,10,11,11,10,11,13,13,13,10,10,10,10,10,10,13,13,13,10,10,10,13,13,13,13,13,13,10,10,10,13,13,13,10,10,10,13,13,13,10,10,10,13
"211617","0","403148","403148","0","0","0","0","2242505","0","2242505","0","0","0","0","0","0","0","0","0","0","526609","526609","0","0","0","0","0","1597","0","1597","369073","0","369073","0","0","0","24029","0","24029","0","0","0","2637204","929757","3566961","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"211644","74832","2600184","2675016","0","51832","51832","22906","18470256","0","18470256","0","0","0","25640056","94009","25734065","0","0","0","0","4173293","4173293","1577896","1600802","0","14338","14338","92088","0","92088","7091526","0","7091526","0","0","0","640950","167657","808607","0","0","0","52032614","8679209","60711823","0",10,10,10,13,13,13,10,10,10,13,13,13,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,13,13,13,10,10,10,13,13,13,10,10,10,13
"211671","","","","","","","","297928","","297928","","","","","","","","","","","43952","43952","","","","","","","","","","","","","","","","","","","","","297928","43952","341880","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"211893","0","0","0","0","0","0","2851520","108116","0","108116","0","0","0","0","0","0","0","0","0","0","2530","2530","197345","3048865","537540","201396","738936","0","0","0","0","0","0","0","0","0","66177","1062","67239","0","0","0","3563353","402333","3965686","0",10,10,10,13,13,13,13,13,13,13,13,13,13,16,16,13,13,13,13,13,13,10,10,10,10,10,10,13,13,13,13,13,13,13,13,13,10,10,10,13,13,13,11,11,11,13
"211909","0","43131","43131","0","0","0","4050","423915","0","423915","0","0","0","0","0","0","0","0","0","0","88780","88780","0","4050","0","0","0","100383","0","100383","0","0","0","0","0","0","0","0","0","0","0","0","528348","131911","660259","0",10,13,10,13,13,13,13,13,13,13,13,13,13,10,10,13,16,16,13,13,13,10,13,10,13,13,13,10,13,10,13,13,13,13,13,13,13,13,13,13,13,13,10,11,11,13
"211927","0","417283","417283","0","0","0","0","11252131","0","11252131","0","0","0","9883187","0","9883187","3734864","0","3734864","0","1972266","1972266","190270","190270","0","0","0","0","0","0","2241374","0","2241374","0","0","0","404637","21111","425748","0","0","0","27516193","2600930","30117123","0",10,10,10,13,13,13,10,10,10,10,10,10,10,10,10,10,10,10,13,13,13,10,10,10,13,13,13,13,13,13,10,10,10,13,13,13,10,10,10,13,13,13,10,10,10,13
"210906","278","75197","75475","556","834","1390","556","1079309","12092","1091401","695","2919","3614","556","0","556","417","0","417","834","144139","144973","139","695","0","0","0","2919","0","2919","49344","0","49344","0","0","0","18765","278","19043","139","0","139","1154368","235598","1389966","278",21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,10,21
"210942","","","","","","","","8333520","252569","8586089","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8333520","252569","8586089","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"210960","0","1833082","1833082","0","0","0","0","16164992","0","16164992","0","0","0","0","0","0","0","0","0","0","2496684","2496684","0","0","0","0","0","0","0","0","1858831","0","1858831","0","0","0","195696","0","195696","0","0","0","18219519","4329766","22549285","0",10,13,10,13,13,13,13,13,13,13,13,13,13,10,10,13,10,10,13,13,13,13,13,13,13,13,13,13,13,13,10,13,10,13,13,13,10,13,10,13,13,13,10,10,10,13
"211024","0","0","0","0","0","0","847355","3368048","0","3368048","0","0","0","0","0","0","0","0","0","0","505091","505091","271591","1118946","0","28705","28705","0","0","0","2108424","0","2108424","0","0","0","82103","0","82103","0","0","0","6405930","805387","7211317","0",10,10,10,13,13,13,13,13,13,13,13,13,10,10,10,13,13,13,13,13,13,10,10,10,10,10,10,13,13,13,10,10,10,13,13,13,10,10,10,13,13,13,10,10,10,13
"211079","0","379690","379690","0","0","0","0","4321259","0","4321259","0","0","0","3936173","0","3936173","931547","0","931547","0","2620882","2620882","25","25","0","0","0","0","0","0","0","655651","655651","0","0","0","113406","0","113406","0","0","0","9302385","3656248","12958633","0",10,10,10,13,13,13,10,10,10,10,10,10,10,10,10,10,11,11,13,13,13,10,10,10,13,13,13,13,13,13,10,10,10,13,13,13,10,10,10,13,13,13,10,11,11,13
"211088","268532","188390","456922","0","0","0","614486","12909313","0","12909313","0","0","0","0","0","0","0","0","0","0","508385","508385","490334","1104820","126529","23970","150499","0","0","0","2422363","0","2422363","0","0","0","310056","0","310056","11465941","0","11465941","28117220","1211079","29328299","0",10,10,10,13,13,13,13,13,13,13,13,13,10,10,10,10,10,10,13,13,13,10,10,10,10,10,10,13,13,13,10,10,10,13,13,13,10,10,10,10,10,10,10,10,10,13
"211112","","161845","161845","","","","","585929","","585929","","","","1186565","","1186565","","","","","320616","320616","","","","","","","","","","","","","","","17768","","17768","","","","1790262","482461","2272723","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"211130","0","0","0","0","0","0","590016","643704","0","643704","0","0","0","0","0","0","0","0","0","0","0","0","75191","665207","0","20007","20007","0","0","0","91830","0","91830","0","0","0","13111","276","13387","0","0","0","1338661","95474","1434135","0",10,10,10,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,10,10,10,10,10,10,13,13,13,10,10,10,13,13,13,10,10,10,13,13,13,10,10,10,13
"211158","79445","2184232","2263677","0","0","0","88209","22463651","0","22463651","0","0","0","28296605","74383","28370988","0","0","0","59507","3843103","3902610","258808","347017","0","204971","204971","0","0","0","8497769","0","8497769","0","0","0","2163296","0","2163296","0","0","0","61648482","6565497","68213979","0",10,10,10,13,13,13,10,10,10,13,13,13,10,10,10,10,10,10,13,13,13,10,10,10,10,10,10,13,13,13,10,10,10,13,13,13,10,10,10,13,13,13,10,10,10,13
"211200","13417","76030","89447","356","5401","5757","2184","3052684","0","3052684","0","34833","34833","525","0","525","","","","","459179","459179","127","2311","","","","11785","0","11785","240702","0","240702","","","","42324","128","42452","6772","0","6772","3370749","575698","3946447","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"211273","0","143219","143219","0","0","0","1928436","24777001","0","24777001","0","0","0","0","0","0","0","0","0","196870","1892114","2088984","3566126","5494562","4447645","2783850","7231495","0","0","0","9540785","0","9540785","0","0","0","4897165","1631952","6529117","0","0","0","45787902","10017261","55805163","0",10,10,10,13,13,13,13,13,13,13,13,13,10,10,10,10,10,10,13,13,13,10,10,10,10,10,10,13,13,13,10,10,10,13,13,13,10,10,10,13,13,13,10,10,10,13
