UNITID,XF2A01,F2A01,XF2A02,F2A02,XF2A03,F2A03,XF2A03A,F2A03A,XF2A04,F2A04,XF2A05,F2A05,XF2A05A,F2A05A,XF2A05B,F2A05B,XF2A06,F2A06,XF2A11,F2A11,XF2A12,F2A12,XF2A13,F2A13,XF2A14,F2A14,XF2A15,F2A15,XF2A16,F2A16,XF2A17,F2A17,XF2A18,F2A18,XF2A19,F2A19,XF2A20,F2A20,XF2B01,F2B01,XF2B02,F2B02,XF2B03,F2B03,XF2B04,F2B04,XF2B05,F2B05,XF2B06,F2B06,XF2B07,F2B07,XF2C01,F2C01,XF2C02,F2C02,XF2C03,F2C03,XF2C04,F2C04,XF2C05,F2C05,XF2C06,F2C06,XF2C07,F2C07,XF2C08,F2C08,XF2C09,F2C09,XF2D01,F2D01,XF2D012,F2D012,XF2D013,F2D013,XF2D014,F2D014,XF2D02,F2D02,XF2D022,F2D022,XF2D023,F2D023,XF2D024,F2D024,XF2D03,F2D03,XF2D032,F2D032,XF2D033,F2D033,XF2D034,F2D034,XF2D04,F2D04,XF2D042,F2D042,XF2D043,F2D043,XF2D044,F2D044,XF2D05,F2D05,XF2D052,F2D052,XF2D053,F2D053,XF2D054,F2D054,XF2D06,F2D06,XF2D062,F2D062,XF2D063,F2D063,XF2D064,F2D064,XF2D07,F2D07,XF2D072,F2D072,XF2D073,F2D073,XF2D074,F2D074,XF2D08,F2D08,XF2D082,F2D082,XF2D083,F2D083,XF2D084,F2D084,XF2D08A,F2D08A,XF2D082A,F2D082A,XF2D083A,F2D083A,XF2D084A,F2D084A,XF2D08B,F2D08B,XF2D082B,F2D082B,XF2D083B,F2D083B,XF2D084B,F2D084B,XF2D09,F2D09,XF2D092,F2D092,XF2D093,F2D093,XF2D094,F2D094,XF2D10,F2D10,XF2D102,F2D102,XF2D103,F2D103,XF2D104,F2D104,XF2D11,F2D11,XF2D112,F2D112,XF2D12,F2D12,XF2D122,F2D122,XF2D13,F2D13,XF2D132,F2D132,XF2D14,F2D14,XF2D142,F2D142,XF2D143,F2D143,XF2D144,F2D144,XF2D15,F2D15,XF2D152,F2D152,XF2D153,F2D153,XF2D154,F2D154,XF2D16,F2D16,XF2D162,F2D162,XF2D163,F2D163,XF2D164,F2D164,XF2D172,F2D172,XF2D173,F2D173,XF2D182,F2D182,XF2D183,F2D183,XF2D184,F2D184,XF2E011,F2E011,XF2E012,F2E012,XF2E013,F2E013,XF2E014,F2E014,XF2E015,F2E015,XF2E016,F2E016,XF2E017,F2E017,XF2E021,F2E021,XF2E022,F2E022,XF2E023,F2E023,XF2E024,F2E024,XF2E025,F2E025,XF2E026,F2E026,XF2E027,F2E027,XF2E031,F2E031,XF2E032,F2E032,XF2E033,F2E033,XF2E034,F2E034,XF2E035,F2E035,XF2E036,F2E036,XF2E037,F2E037,XF2E041,F2E041,XF2E042,F2E042,XF2E043,F2E043,XF2E044,F2E044,XF2E045,F2E045,XF2E046,F2E046,XF2E047,F2E047,XF2E051,F2E051,XF2E052,F2E052,XF2E053,F2E053,XF2E054,F2E054,XF2E055,F2E055,XF2E056,F2E056,XF2E057,F2E057,XF2E061,F2E061,XF2E062,F2E062,XF2E063,F2E063,XF2E064,F2E064,XF2E065,F2E065,XF2E066,F2E066,XF2E067,F2E067,XF2E071,F2E071,XF2E072,F2E072,XF2E073,F2E073,XF2E074,F2E074,XF2E075,F2E075,XF2E076,F2E076,XF2E077,F2E077,XF2E081,F2E081,XF2E082,F2E082,XF2E083,F2E083,XF2E084,F2E084,XF2E085,F2E085,XF2E086,F2E086,XF2E087,F2E087,XF2E091,F2E091,XF2E092,F2E092,XF2E093,F2E093,XF2E094,F2E094,XF2E095,F2E095,XF2E096,F2E096,XF2E097,F2E097,XF2E101,F2E101,XF2E102,F2E102,XF2E103,F2E103,XF2E104,F2E104,XF2E105,F2E105,XF2E106,F2E106,XF2E107,F2E107,XF2E111,F2E111,XF2E112,F2E112,XF2E113,F2E113,XF2E114,F2E114,XF2E115,F2E115,XF2E116,F2E116,XF2E117,F2E117,XF2E121,F2E121,XF2E122,F2E122,XF2E123,F2E123,XF2E124,F2E124,XF2E125,F2E125,XF2E126,F2E126,XF2E127,F2E127,XF2E131,F2E131,XF2E132,F2E132,XF2E133,F2E133,XF2E134,F2E134,XF2E135,F2E135,XF2E136,F2E136,XF2E137,F2E137,XF2H01,F2H01,XF2H02,F2H02,F2FHA   
102049,"R",354461465,"R",597531829,"R",201453249,"A",,"R",178034912,"R",218043668,"R",113428338,"A",,"R",396078580,"R",53012884,"R",223462965,"R",46869328,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"R",131740755,"R",117199761,"R",0,"R",14540994,"R",381537586,"R",0,"R",396078580,"R",920634,"R",468959,"R",63513,"R",0,"R",5329973,"R",14239845,"R",21022924,"R",19569818,"R",0,"R",64307953,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"R",94125,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"R",15889566,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",5008486,"A",,"A",,"A",,"R",25426348,"A",,"A",,"A",,"R",0,"A",,"R",14832827,"A",,"R",0,"A",,"R",0,"A",,"A",,"A",,"R",6181450,"A",,"A",,"A",,"R",131740755,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",55095761,"R",29768940,"R",9000695,"R",4313448,"R",3132733,"Z",0,"R",8879945,"R",20740,"R",17773,"R",1195,"R",0,"R",0,"Z",0,"R",1772,"R",2308342,"R",248526,"R",73307,"R",905232,"R",657444,"Z",0,"R",423833,"R",8781610,"R",4238806,"R",1196516,"R",1104649,"R",802274,"Z",0,"R",1439365,"R",17132889,"R",6491695,"R",2026275,"R",2322905,"R",1687059,"Z",0,"R",4604955,"R",21436956,"R",7351326,"R",3298656,"R",159533,"R",115865,"R",4934269,"R",5577307,"R",12423463,"R",1426694,"R",461666,"R",3280106,"R",2382247,"Z",0,"R",4872750,"R",0,"A",,"A",,"A",,"A",,"A",,"R",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"R",0,"R",0,"R",-12085873,"R",0,"Z",0,"R",12085873,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",117199761,"R",49543760,"R",16058310,"R",0,"R",8777622,"R",4934269,"R",37885800,"R",301044000,"R",313301992, 1
102058,"N",4360000,"N",4360000,"N",0,"A",,"N",3110000,"N",1250000,"N",0,"A",,"N",4360000,"N",170000,"N",4947000,"N",169950,"N",0,"A",,"A",,"A",,"A",,"A",,"A",,"N",1950189,"N",1892476,"N",0,"N",57713,"N",4050000,"N",252287,"N",4360000,"N",19245,"N",6668,"N",0,"N",0,"N",0,"N",0,"N",25913,"N",25913,"N",0,"N",1394283,"A",,"A",,"A",,"N",0,"A",,"A",,"A",,"N",0,"A",,"A",,"A",,"N",0,"A",,"A",,"A",,"N",25913,"A",,"A",,"A",,"N",0,"A",,"A",,"A",,"N",0,"A",,"A",,"A",,"N",486064,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"N",0,"A",,"A",,"A",,"N",10835,"A",,"A",,"A",,"N",0,"A",,"N",0,"A",,"N",0,"A",,"N",0,"A",,"A",,"A",,"N",33094,"A",,"A",,"A",,"N",1950189,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"N",428675,"N",333972,"N",94703,"N",0,"N",0,"N",0,"N",0,"N",71813,"N",56030,"N",15783,"N",0,"N",0,"N",0,"N",0,"N",0,"N",0,"N",0,"N",0,"N",0,"N",0,"N",0,"N",193288,"N",114859,"N",78429,"N",0,"N",0,"N",0,"N",0,"N",301631,"N",80635,"N",0,"N",220996,"N",0,"N",0,"N",0,"N",897069,"N",46364,"N",3546,"N",847159,"N",0,"N",0,"N",0,"N",0,"N",0,"N",0,"N",0,"N",0,"N",0,"N",0,"N",0,"N",,"N",,"N",,"N",,"N",,"N",0,"N",0,"N",0,"N",0,"N",0,"N",0,"N",0,"N",0,"N",0,"N",0,"N",0,"N",0,"N",0,"N",0,"N",0,"N",0,"N",0,"N",0,"N",-1068155,"N",0,"N",0,"N",1068155,"N",0,"N",0,"N",0,"N",0,"N",0,"N",0,"N",0,"N",1892476,"N",631860,"N",192461,"N",0,"N",0,"N",0,"N",1068155,"N",,"N",, 2
102234,"R",53864127,"R",194187607,"R",98382868,"A",,"R",22945349,"R",72859390,"R",30349946,"A",,"R",95804739,"R",2779805,"R",82933052,"R",5233403,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"R",38713176,"R",37500046,"R",3973141,"R",5186271,"R",90618468,"R",0,"R",95804739,"R",1147566,"R",508985,"R",8000,"R",0,"R",721093,"R",15823248,"R",18208892,"R",15823249,"R",0,"R",13333090,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"R",1280071,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"R",11927705,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"R",2385862,"A",,"A",,"A",,"R",0,"A",,"R",9665286,"A",,"R",0,"A",,"R",0,"A",,"A",,"A",,"R",121162,"A",,"A",,"A",,"R",38713176,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",9483962,"R",5563913,"R",872985,"R",939317,"R",682292,"R",596417,"R",829038,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",788535,"R",384393,"R",71145,"R",0,"R",0,"R",0,"R",332997,"R",3020881,"R",1202863,"R",224997,"R",459519,"R",333780,"R",291770,"R",507952,"R",6146708,"R",1947107,"R",384458,"R",741462,"R",538575,"R",470789,"R",2064317,"R",8278036,"R",3008335,"R",663068,"R",531736,"R",386236,"R",337624,"R",3351037,"R",9060831,"R",516462,"R",87130,"R",2274346,"R",1652014,"R",1444088,"R",3086791,"R",721093,"A",,"A",,"A",,"A",,"A",,"R",721093,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"R",0,"R",-4946380,"R",0,"R",0,"R",4946380,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",37500046,"R",12623073,"R",2303783,"R",0,"R",3592897,"R",3140688,"R",15839605,"R",32688024,"R",34645309, 1
102261,"R",1523761,"R",12544172,"R",2912473,"A",,"R",7980907,"R",1650792,"R",1481947,"A",,"R",9631699,"R",1742000,"R",8450105,"R",1784087,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"R",3474735,"R",2952397,"R",0,"R",522338,"R",9109361,"R",0,"R",9631699,"R",264685,"R",15165,"R",0,"R",0,"R",52837,"R",87243,"R",419930,"R",140080,"R",0,"R",1599421,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"R",1560292,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"R",58708,"A",,"A",,"A",,"R",0,"A",,"R",198394,"A",,"R",0,"A",,"R",0,"A",,"A",,"A",,"R",57920,"A",,"A",,"A",,"R",3474735,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",747357,"R",514111,"R",58622,"R",70818,"R",83198,"R",0,"R",20608,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",336757,"R",180693,"R",22847,"R",42491,"R",47024,"R",0,"R",43702,"R",655877,"R",256822,"R",26324,"R",84982,"R",101283,"R",0,"R",186466,"R",963244,"R",235941,"R",38846,"R",28327,"R",28938,"R",201835,"R",429357,"R",249162,"R",4800,"R",0,"R",56655,"R",101283,"R",0,"R",86424,"R",0,"A",,"A",,"A",,"A",,"A",,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",56823,"R",4140,"R",-283273,"R",0,"R",0,"R",222310,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",2952397,"R",1249190,"R",150779,"R",0,"R",361726,"R",201835,"R",988867,"R",1408041,"R",1538287, 1
102270,"R",19779083,"R",73037667,"R",48095024,"A",,"R",7088814,"R",17853829,"R",17847927,"A",,"R",24942643,"R",445872,"R",43028247,"R",20968800,"R",1268407,"A",,"A",,"A",,"A",,"A",,"A",,"R",16943798,"R",21382179,"R",0,"R",-4438381,"R",29381024,"R",0,"R",24942643,"R",2376445,"R",418065,"R",366039,"Z",0,"R",0,"R",3241644,"R",6402193,"R",2701132,"R",914626,"R",8167506,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"R",3767774,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"R",2438479,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"R",-280597,"A",,"A",,"A",,"R",0,"A",,"R",2765587,"A",,"R",0,"A",,"R",0,"A",,"A",,"A",,"R",85049,"A",,"A",,"A",,"R",16943798,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",4040936,"R",2483800,"R",438462,"R",364678,"R",428504,"Z",0,"R",325492,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",583585,"R",221160,"R",51127,"R",52666,"R",61884,"Z",0,"R",196748,"R",1347967,"R",671155,"R",129130,"R",121649,"R",142940,"Z",0,"R",283093,"R",4007539,"R",1490758,"R",262498,"R",361664,"R",424963,"Z",0,"R",1467656,"R",8470863,"R",1558175,"R",341074,"R",764460,"R",898258,"R",2393126,"R",2515770,"R",2931288,"R",506298,"R",63600,"R",264537,"R",310836,"Z",0,"R",1786017,"Z",0,"A",,"A",,"A",,"A",,"A",,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",433220,"R",126151,"R",-1929654,"Z",0,"Z",0,"R",1370283,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1,"R",21382179,"R",7364566,"R",1412042,"R",0,"R",2267385,"R",2393126,"R",7945060,"R",23868592,"R",18004643, 1
102298,"R",40500000,"R",59258765,"R",14080490,"A",,"R",40575936,"R",4602339,"R",4602339,"A",,"R",45178275,"R",74795,"R",14152964,"R",49209087,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"R",11698030,"R",10859736,"R",0,"R",838294,"R",44339981,"R",0,"R",45178275,"R",1035101,"R",1447542,"R",1101247,"R",0,"R",411330,"R",0,"R",3995220,"R",411330,"R",0,"R",2145370,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"R",1101247,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"R",3040960,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"R",1840558,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"R",1861987,"A",,"A",,"A",,"Z",0,"A",,"R",1470841,"A",,"Z",0,"A",,"Z",0,"A",,"A",,"A",,"R",237067,"A",,"A",,"A",,"R",11698030,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",2783396,"R",2099514,"R",204327,"R",275658,"R",189252,"R",0,"R",14645,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"R",249185,"R",185541,"R",11854,"R",24678,"R",16943,"R",0,"R",10169,"R",830723,"R",407151,"R",38860,"R",82271,"R",56483,"R",0,"R",245958,"R",1238362,"R",775605,"R",77674,"R",122643,"R",84200,"R",0,"R",178240,"R",4938077,"R",877198,"R",73244,"R",489052,"R",335756,"R",421813,"R",2741014,"R",819991,"R",199709,"R",19502,"R",81209,"R",55754,"R",0,"R",463817,"Z",0,"A",,"A",,"A",,"A",,"A",,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",476791,"R",42860,"R",-1075511,"R",0,"R",0,"R",555860,"R",2,"R",0,"R",0,"R",0,"R",0,"R",0,"R",2,"R",10859736,"R",5021509,"R",468321,"R",0,"R",738388,"R",421813,"R",4209705,"R",4602339,"R",4602339, 1
102377,"R",107782489,"R",299272633,"R",107088344,"A",,"R",107924930,"R",84259359,"Z",0,"A",,"R",192184289,"R",11820261,"R",217242848,"R",92413196,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"R",116304525,"R",109385376,"R",0,"R",6919149,"R",185265140,"R",0,"R",192184289,"R",4284119,"R",2574922,"R",235006,"R",9635,"R",1674191,"R",8825338,"R",17603211,"R",10744170,"R",0,"R",41845209,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"R",12721586,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"R",35695474,"A",,"A",,"A",,"R",4407464,"A",,"A",,"A",,"R",56920,"A",,"A",,"A",,"R",6809939,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"R",-3172826,"A",,"A",,"A",,"R",0,"A",,"R",13067376,"A",,"R",0,"A",,"R",2123752,"A",,"A",,"A",,"R",2749631,"A",,"A",,"A",,"R",116304525,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",35657412,"R",18434633,"R",3021320,"R",5629699,"R",2555377,"R",855248,"R",5161135,"R",18342613,"R",5039855,"R",649953,"R",1638110,"R",1428186,"R",477993,"R",9108516,"R",7924034,"R",2919515,"R",479113,"R",332662,"R",800664,"R",267971,"R",3124109,"R",3924251,"R",1285552,"R",216412,"R",509075,"R",309280,"R",103512,"R",1500420,"R",6424756,"R",2184829,"R",387907,"R",1108875,"R",443855,"R",148552,"R",2150738,"R",15947494,"R",6290790,"R",1279305,"R",1402894,"R",1189481,"R",398102,"R",5386922,"R",5452449,"R",423944,"R",69059,"R",955985,"R",380192,"R",127244,"R",3496025,"Z",0,"A",,"A",,"A",,"A",,"A",,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",3485851,"R",735678,"R",6573,"Z",0,"Z",0,"Z",0,"R",2743600,"R",0,"R",95184,"R",11403,"R",-11577300,"R",954318,"R",361251,"R",10155144,"R",12226516,"R",0,"R",0,"R",0,"R",0,"R",0,"R",12226516,"R",109385376,"R",37409980,"R",6121045,"R",0,"R",8061353,"R",2739873,"R",55053125,"R",88658902,"R",86815813, 1
102395,"R",8364408,"R",14061908,"R",462454,"A",,"R",13206601,"R",392853,"R",0,"A",,"R",13599454,"R",875000,"R",3463108,"R",4615543,"R",175879,"A",,"A",,"A",,"A",,"A",,"A",,"R",5551371,"R",5694808,"R",25104,"R",-118333,"R",13717787,"R",0,"R",13599454,"R",134478,"R",47258,"R",11404,"R",0,"R",40127,"R",67410,"R",300677,"R",107537,"Z",0,"R",5098915,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"R",25398,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",220507,"A",,"A",,"A",,"R",-184532,"A",,"A",,"A",,"R",0,"A",,"R",266533,"A",,"R",0,"A",,"R",0,"A",,"A",,"A",,"R",124550,"A",,"A",,"A",,"R",5551371,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",1532954,"R",842913,"R",134924,"R",0,"R",59324,"R",0,"R",495793,"R",164836,"R",131226,"R",30679,"R",0,"R",0,"R",0,"R",2931,"R",46919,"R",25255,"R",4293,"R",0,"R",0,"R",0,"R",17371,"R",172121,"R",78201,"R",13294,"R",0,"R",40590,"R",0,"R",40036,"R",760178,"R",444533,"R",75571,"R",0,"R",12489,"R",0,"R",227585,"R",2832545,"R",1304255,"R",221724,"R",0,"R",193583,"R",16007,"R",1096976,"R",185255,"R",29035,"R",4936,"R",0,"R",6245,"R",0,"R",145039,"R",0,"A",,"A",,"A",,"A",,"A",,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",5694808,"R",2855418,"R",485421,"R",0,"R",312231,"R",16007,"R",2025731,"R",1000000,"R",1000000, 1
102669,"R",55406045,"R",81028952,"R",35305076,"R",18866146,"R",26112706,"R",19611170,"R",7603055,"R",12008115,"R",45723876,"R",1135233,"R",29839847,"R",3381729,"A",,"R",853463,"Z",0,"R",35210272,"R",15385162,"R",19825110,"Z",0,"R",20426892,"R",15338274,"R",-219642,"R",4868976,"R",40854900,"R",0,"R",45723876,"R",308938,"R",98826,"R",43067,"Z",0,"R",341316,"R",1535284,"R",2327431,"R",1972142,"Z",0,"R",7034889,"R",7034889,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"R",903742,"R",903742,"Z",0,"Z",0,"R",87045,"R",87045,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"R",9261201,"R",6195372,"R",3063263,"R",2566,"R",9148943,"R",6083114,"R",3063263,"R",2566,"R",112258,"R",112258,"Z",0,"Z",0,"R",792788,"R",792788,"Z",0,"Z",0,"R",90259,"R",1243416,"R",-1200380,"R",47223,"R",0,"Z",0,"R",1546951,"R",1546951,"R",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"R",710017,"R",710017,"R",0,"R",0,"R",20426892,"R",18514220,"R",1862883,"R",49789,"R",1229967,"R",-1229967,"R",19744187,"R",632916,"R",49789,"R",5582903,"R",3440424,"R",864490,"R",306227,"R",326791,"Z",0,"R",644971,"R",321347,"R",144394,"R",8790,"Z",0,"Z",0,"Z",0,"R",168163,"R",246912,"R",145587,"R",47851,"Z",0,"Z",0,"Z",0,"R",53474,"R",340823,"R",84815,"R",14309,"R",52931,"R",44593,"Z",0,"R",144175,"R",3117254,"R",1366555,"R",450349,"R",183204,"R",229157,"Z",0,"R",887989,"R",3093685,"R",1398199,"R",488958,"R",91686,"R",113641,"Z",0,"R",1001201,"R",2046647,"R",280286,"R",71427,"R",259844,"R",560702,"Z",0,"R",874388,"Z",0,"A",,"A",,"A",,"A",,"A",,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",241942,"R",79948,"R",-893893,"Z",0,"Z",0,"R",572003,"R",588703,"R",0,"R",0,"R",1,"R",0,"Z",0,"R",588702,"R",15338274,"R",7102202,"R",2026122,"R",0,"R",1274884,"Z",0,"R",4935066,"R",46487861,"R",53168527, 1
103778,"R",21235086,"R",87341748,"R",52540200,"A",,"R",12183644,"R",22617904,"R",11812010,"A",,"R",34801548,"R",5925132,"R",51209900,"R",36269000,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"R",69673614,"R",69495922,"R",39694,"R",217386,"R",34584164,"R",-2,"R",34801548,"R",0,"R",75648,"R",0,"R",0,"R",659295,"R",3934202,"R",4669145,"R",4593498,"R",0,"R",64272225,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"R",860287,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"R",4003488,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"Z",0,"A",,"A",,"A",,"R",-1426810,"A",,"A",,"A",,"R",0,"A",,"R",1152760,"A",,"R",0,"A",,"R",0,"A",,"A",,"A",,"R",811664,"A",,"A",,"A",,"R",69673614,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",43277959,"R",17564711,"R",3168058,"Z",0,"R",2286285,"R",857074,"R",19401831,"R",2023115,"R",1857947,"R",9804,"Z",0,"R",82090,"R",40066,"R",33208,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",4930692,"R",1948922,"R",440563,"Z",0,"R",200068,"R",97647,"R",2243492,"R",2761354,"R",1436274,"R",320860,"Z",0,"R",112045,"R",54686,"R",837489,"R",15251939,"R",5159756,"R",1842041,"Z",0,"R",618862,"R",302048,"R",7329232,"R",1250863,"R",400640,"R",49943,"Z",0,"R",50755,"R",24772,"R",724753,"Z",0,"A",,"A",,"A",,"A",,"A",,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",69495922,"R",28368250,"R",5831269,"R",0,"R",3350105,"R",1376293,"R",30570005,"R",23334479,"R",21235086, 1
