UNITID,XF1A01,F1A01,XF1A31,F1A31,XF1A04,F1A04,XF1A05,F1A05,XF1A06,F1A06,XF1A19,F1A19,XF1A07,F1A07,XF1A08,F1A08,XF1A09,F1A09,XF1A10,F1A10,XF1A11,F1A11,XF1A12,F1A12,XF1A13,F1A13,XF1A20,F1A20,XF1A14,F1A14,XF1A15,F1A15,XF1A16,F1A16,XF1A17,F1A17,XF1A18,F1A18,XF1A214,F1A214,XF1A224,F1A224,XF1A234,F1A234,XF1A324,F1A324,XF1A274,F1A274,XF1A27T4,F1A27T4,XF1A284,F1A284,XF1A334,F1A334,XF1A344,F1A344,XF1D01,F1D01,XF1D02,F1D02,XF1D03,F1D03,XF1D04,F1D04,XF1D05,F1D05,XF1D06,F1D06,XF1B01,F1B01,XF1B02,F1B02,XF1B03,F1B03,XF1B04,F1B04,XF1B04A,F1B04A,XF1B04B,F1B04B,XF1B05,F1B05,XF1B06,F1B06,XF1B26,F1B26,XF1B07,F1B07,XF1B08,F1B08,XF1B09,F1B09,XF1B10,F1B10,XF1B11,F1B11,XF1B12,F1B12,XF1B13,F1B13,XF1B14,F1B14,XF1B15,F1B15,XF1B16,F1B16,XF1B17,F1B17,XF1B18,F1B18,XF1B19,F1B19,XF1B27,F1B27,XF1B20,F1B20,XF1B21,F1B21,XF1B22,F1B22,XF1B23,F1B23,XF1B24,F1B24,XF1B25,F1B25,XF1C011,F1C011,XF1C012,F1C012,XF1C021,F1C021,XF1C022,F1C022,XF1C031,F1C031,XF1C032,F1C032,XF1C051,F1C051,XF1C052,F1C052,XF1C061,F1C061,XF1C062,F1C062,XF1C071,F1C071,XF1C072,F1C072,XF1C101,F1C101,XF1C111,F1C111,XF1C112,F1C112,XF1C121,F1C121,XF1C122,F1C122,XF1C131,F1C131,XF1C132,F1C132,XF1C141,F1C141,XF1C142,F1C142,XF1C191,F1C191,XF1C192,F1C192,XF1C193,F1C193,XF1C19OM,F1C19OM,XF1C19DP,F1C19DP,XF1C19IN,F1C19IN,XF1C19OT,F1C19OT,F1MHP,XF1M01,F1M01,XF1M02,F1M02,XF1M03,F1M03,XF1M04,F1M04,XF1E01,F1E01,XF1E02,F1E02,XF1E03,F1E03,XF1E04,F1E04,XF1E05,F1E05,XF1E06,F1E06,XF1E07,F1E07,XF1E08,F1E08,XF1E09,F1E09,XF1E10,F1E10,XF1E11,F1E11,F1FHA,XF1H01,F1H01,XF1H02,F1H02   
231624,"R",71358220,"R",684434840,"R",264682507,"R",949117347,"R",1020475567,"R",30815483,"R",13942475,"R",73528138,"R",87470613,"R",204740405,"R",125395289,"R",330135694,"R",417606307,"R",4192347,"R",601077080,"R",37946369,"R",55774626,"R",-65305679,"R",629492396,"R",37955142,"R",75444052,"R",848212693,"R",224782227,"R",19945161,"R",1206339275,"R",401932486,"R",883414,"Z",0,"R",490341130,"R",450573932,"R",39767198,"R",589381074,"R",344124,"R",629492396,"R",180090456,"R",35883252,"R",3535522,"R",6816374,"R",275759,"R",6540615,"R",89609767,"R",0,"R",0,"R",0,"R",6006308,"R",321941679,"R",0,"R",69724302,"R",0,"R",3176452,"R",0,"R",0,"R",39431724,"R",9961929,"R",4231376,"R",126525783,"R",448467462,"R",27872861,"R",14000807,"R",0,"R",0,"R",41873668,"R",490341130,"R",130040528,"R",83731655,"R",62392466,"R",28544003,"R",314088,"R",7500,"R",43120911,"R",19262143,"R",17205162,"R",5825356,"R",43988210,"R",24416990,"R",32439298,"R",112027337,"R",15515724,"R",0,"R",0,"R",0,"R",0,"R",9045932,"R",1889828,"R",450573932,"R",179193199,"R",65890387,"R",25040761,"R",29936553,"R",5362672,"R",145150360,1 ,"R",13236000,"R",121816000,"R",3525000,"R",24412666,"R",3176452,"R",106960,"R",42317119,"Z",0,"R",24788337,"R",11535730,"R",81924598,"R",34653342,"R",14831958,"R",49485300,"R",32439298,1 ,"R",803697524,"R",874080692
231688,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",155000,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"A",,"R",0,"A",,"R",0,"R",155000,"R",0,"R",27245,"R",14000,"R",129299,"R",0,"R",0,"R",0,"R",0,"R",30456,"R",201000,"R",356000,"A",,"A",,"A",,"A",,"R",0,"R",356000,"R",102000,"R",102000,"Z",0,"Z",0,"Z",0,"Z",0,"R",108803,"R",108803,"R",50000,"R",50000,"R",47987,"R",47987,"R",73699,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"R",0,"R",382489,"R",308790,"R",0,"R",0,"R",0,"R",0,"R",73699,2 ,"A",,"A",,"A",,"A",,"R",129299,"R",3200,"R",0,"R",0,"R",0,"R",0,"R",132499,"R",58800,"R",0,"R",58800,"R",73699,-2 ,"A",,"A",
231697,"R",4538257,"R",14796260,"R",562610,"R",15358870,"R",19897127,"R",1843411,"Z",0,"R",2565195,"R",2565195,"R",241323,"R",12108141,"R",12349464,"R",14914659,"R",806000,"R",15117547,"R",17800,"Z",0,"R",-9115468,"R",6019879,"R",1920748,"R",1090612,"R",21143286,"R",7568047,"R",11766,"R",31734459,"R",16375589,"Z",0,"Z",0,"R",24345585,"R",23832830,"R",512755,"R",5507124,"R",0,"R",6019879,"R",7968717,"R",398196,"R",109042,"R",26287,"Z",0,"R",26287,"R",93230,"A",,"Z",0,"A",,"R",196733,"R",8792205,"Z",0,"R",9795848,"R",8883,"R",4698149,"Z",0,"Z",0,"R",72893,"R",2255,"R",802181,"R",15380209,"R",24172414,"Z",0,"R",173171,"Z",0,"R",0,"R",173171,"R",24345585,"R",12870144,"R",6893167,"Z",0,"Z",0,"R",0,"Z",0,"R",2135382,"R",1361444,"R",2251464,"R",1117203,"R",4427030,"R",1753644,"R",2068248,"R",80562,"Z",0,"A",,"A",,"A",,"A",,"R",0,"R",0,"R",23832830,"R",11125458,"R",3219105,"R",2735727,"R",890122,"R",8073,"R",5854345,1 ,"R",779000,"R",11817000,"R",806000,"R",1843411,"R",4685424,"R",143047,"R",1038093,"Z",0,"Z",0,"R",149477,"R",6016041,"R",3935477,"R",12316,"R",3947793,"R",2068248,1 ,"R",1115755,"R",1303709
231712,"R",40301344,"R",474814927,"R",50541161,"R",525356088,"R",565657432,"R",13660296,"R",13697901,"R",26162674,"R",39860575,"R",156618696,"R",47266393,"R",203885089,"R",243745664,"R",2697955,"R",353289018,"R",0,"R",0,"R",-20414909,"R",332874109,"R",52344796,"R",14092557,"R",543782628,"R",33820231,"R",22622666,"R",666662878,"R",154286903,"R",0,"R",5099845,"R",167045059,"R",152306811,"R",14738248,"R",318135861,"R",0,"R",332874109,"R",38512479,"R",1412258,"R",234588,"R",78177,"R",0,"R",78177,"R",70252796,"R",0,"R",0,"R",0,"R",4115481,"R",114605779,"R",0,"R",33191138,"R",0,"R",3038043,"R",0,"R",0,"R",1986353,"R",291338,"R",1303021,"R",39809893,"R",154415672,"R",11469616,"R",1159771,"R",0,"R",0,"R",12629387,"R",167045059,"R",44552109,"R",23759676,"R",2168526,"R",552007,"R",0,"R",0,"R",11462068,"R",4065458,"R",9204178,"R",3920420,"R",12386265,"R",4607528,"R",1678798,"R",70828779,"R",13681647,"R",0,"R",0,"R",0,"R",0,"R",26088,"R",0,"R",152306811,"R",50586736,"R",20313708,"R",9103014,"R",16969430,"R",4525710,"R",50808213,1 ,"R",-5163000,"R",46826000,"R",1219000,"R",9224358,"R",3038043,"R",118843,"R",7191763,"R",0,"R",2989604,"R",440197,"R",13778450,"R",5666669,"R",6432983,"R",12099652,"R",1678798,1 ,"R",24101387,"R",28634830
231873,"R",1456233,"R",10773074,"R",309236,"R",11082310,"R",12538543,"R",845493,"Z",0,"R",927575,"R",927575,"Z",0,"R",5544145,"R",5544145,"R",6471720,"R",300000,"R",11082310,"R",-553413,"Z",0,"R",-3916581,"R",6612316,"R",493510,"R",889245,"R",14554907,"R",4204839,"Z",0,"R",20142501,"R",9060192,"Z",0,"Z",0,"R",10453783,"R",10502251,"R",-48468,"R",6660784,"R",0,"R",6612316,"R",2244993,"R",949672,"R",1250,"R",892355,"Z",0,"R",892355,"R",25882,"A",,"R",6667,"A",,"R",79739,"R",4200558,"Z",0,"R",4286874,"R",121264,"R",1463760,"Z",0,"Z",0,"R",229639,"R",30456,"R",104093,"R",6236086,"R",10436644,"Z",0,"R",17139,"Z",0,"R",0,"R",17139,"R",10453783,"R",4506387,"R",2680859,"Z",0,"Z",0,"R",51878,"R",18915,"R",566069,"R",358444,"R",2470722,"R",1184470,"R",2016935,"R",946583,"R",873889,"R",16371,"R",4000,"A",,"A",,"A",,"A",,"R",0,"R",0,"R",10502251,"R",5193271,"R",1736662,"R",943361,"R",545167,"R",0,"R",2083790,1 ,"R",414000,"R",5467000,"R",300000,"R",845493,"R",1461630,"R",82177,"R",356725,"Z",0,"R",263846,"R",20755,"R",2185133,"R",1307067,"R",4177,"R",1311244,"R",873889,1 ,"R",5201100,"R",5757294
231882,"R",6519665,"R",19275050,"R",10412474,"R",29687524,"R",36207189,"R",1870897,"Z",0,"R",4553077,"R",4553077,"Z",0,"R",12608548,"R",12608548,"R",17161625,"R",462000,"R",25536434,"R",1645032,"Z",0,"R",-6727005,"R",20454461,"R",2593517,"R",1382088,"R",26928395,"R",11248419,"R",5459535,"R",47611954,"R",22114547,"R",39026,"Z",0,"R",30699203,"R",25070359,"R",5628844,"R",14825617,"R",0,"R",20454461,"R",4575761,"R",1983936,"R",204557,"R",918390,"R",198627,"R",719763,"R",447679,"A",,"Z",0,"A",,"R",488466,"R",8618789,"Z",0,"R",9483808,"R",27000,"R",4876185,"Z",0,"Z",0,"R",105523,"R",8895,"R",516323,"R",15017734,"R",23636523,"R",6824278,"R",238402,"Z",0,"R",0,"R",7062680,"R",30699203,"R",12251978,"R",5994716,"Z",0,"Z",0,"R",1454569,"R",483483,"R",1857685,"R",717911,"R",3079388,"R",1143553,"R",3553135,"R",1578144,"R",1767377,"R",1105894,"R",116549,"A",,"A",,"A",,"A",,"R",333,"R",0,"R",25070359,"R",10034356,"R",3669799,"R",2096913,"R",1569430,"R",0,"R",7699861,1 ,"R",998000,"R",12394000,"R",462000,"R",1870897,"R",4875225,"R",47122,"R",810011,"Z",0,"R",555667,"R",266670,"R",6554695,"R",4232188,"R",555130,"R",4787318,"R",1767377,1 ,"R",6994397,"R",7739345
232052,"R",1876281,"R",6332517,"R",2225390,"R",8557907,"R",10434188,"R",878259,"Z",0,"R",709178,"R",709178,"Z",0,"R",4353871,"R",4353871,"R",5063049,"R",394000,"R",8551058,"R",38944,"Z",0,"R",-2734604,"R",5855398,"R",1887726,"R",879174,"R",7044089,"R",2608660,"R",1398639,"R",13818288,"R",5287842,"R",20611,"Z",0,"R",6885017,"R",6873991,"R",11026,"R",5844372,"R",0,"R",5855398,"R",915483,"R",517729,"R",46765,"R",131627,"R",50756,"R",80871,"R",22421,"A",,"Z",0,"A",,"R",71078,"R",1705103,"Z",0,"R",3827714,"R",39745,"R",964667,"R",14807,"Z",0,"R",133394,"R",4922,"R",82665,"R",5067914,"R",6773017,"R",112000,"Z",0,"Z",0,"R",0,"R",112000,"R",6885017,"R",3620806,"R",1883699,"Z",0,"Z",0,"R",34860,"R",5586,"R",275499,"R",180503,"R",734753,"R",424294,"R",1678258,"R",916334,"R",522843,"R",6153,"Z",0,"A",,"A",,"A",,"A",,"R",819,"R",0,"R",6873991,"R",3410416,"R",1144213,"R",586658,"R",373157,"R",0,"R",1359547,1 ,"R",196000,"R",4290000,"R",394000,"R",878259,"R",963265,"R",86546,"R",363299,"Z",0,"R",48391,"R",3836,"R",1465337,"R",939473,"R",3021,"R",942494,"R",522843,1 ,"R",774396,"R",863287
232186,"R",394612439,"R",1110289290,"R",126627367,"R",1236916657,"R",1631529096,"R",51854257,"R",40641870,"R",126013707,"R",166655577,"R",558191015,"R",234369430,"R",792560445,"R",959216022,"R",11773596,"R",640430364,"R",6539695,"R",7165041,"R",58258635,"R",712393735,"R",58317147,"R",70876513,"R",1435050650,"R",233181533,"R",89356078,"R",1886781921,"R",662634604,"R",354333,"R",0,"R",925328653,"R",800066813,"R",125261840,"R",587453345,"R",-321450,"R",712393735,"R",341058838,"R",77543184,"R",1395993,"R",29545264,"R",1530885,"R",28014379,"R",194633729,"R",0,"R",19745594,"R",0,"R",0,"R",663922602,"R",0,"R",135810991,"R",0,"R",30167020,"R",25544722,"R",0,"R",1704572,"R",2362187,"R",1353812,"R",196943304,"R",860865906,"R",43837883,"R",20623864,"R",1000,"R",0,"R",64462747,"R",925328653,"R",355611980,"R",196599040,"R",82670440,"R",41198959,"R",22265193,"R",8188178,"R",75857577,"R",36565540,"R",35659070,"R",17260841,"R",59245393,"R",31499062,"R",27813656,"R",140943504,"R",38836074,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",800066813,"R",370147694,"R",110755630,"R",43695434,"R",62372010,"R",21374605,"R",191721440,1 ,"R",-5151835,"R",220270000,"R",7588000,"R",33256619,"R",30167020,"R",643509,"R",23561525,"R",0,"R",0,"R",63277262,"R",117649316,"R",67437825,"R",22397835,"R",89835660,"R",27813656,1 ,"R",71566373,"R",77692437
232195,"R",8563301,"R",45033079,"R",6735076,"R",51768155,"R",60331456,"R",3574615,"R",277553,"R",5565706,"R",5843259,"R",5053307,"R",18537910,"R",23591217,"R",29434476,"R",491000,"R",42712794,"R",1768635,"R",4000,"R",-10504834,"R",33980595,"R",6322699,"R",5586355,"R",47002935,"R",8010514,"Z",0,"R",66922503,"R",18878848,"Z",0,"Z",0,"R",41179948,"R",39716877,"R",1463071,"R",32517524,"R",0,"R",33980595,"R",14483798,"R",591891,"R",1232,"R",1156557,"R",54145,"R",1102412,"R",851808,"A",,"Z",0,"A",,"R",514519,"R",17599805,"Z",0,"R",15597701,"R",112224,"R",5890048,"Z",0,"Z",0,"R",233196,"R",25605,"R",770941,"R",22629715,"R",40229520,"R",434028,"R",516400,"Z",0,"R",0,"R",950428,"R",41179948,"R",19201313,"R",9845838,"Z",0,"Z",0,"R",660471,"R",382763,"R",6101926,"R",3173523,"R",5620042,"R",2911535,"R",5311699,"R",2085830,"R",2547348,"R",190962,"R",18159,"A",,"A",,"A",,"A",,"R",83116,"R",18336,"R",39716877,"R",18435984,"R",5932914,"R",4042710,"R",1747940,"R",181674,"R",9375655,1 ,"R",2020000,"R",18352000,"R",491000,"R",3574615,"R",5880068,"R",131871,"R",1947271,"Z",0,"R",817439,"R",255139,"R",9031788,"R",6463818,"R",20622,"R",6484440,"R",2547348,1 ,"R",2723322,"R",2859541
232414,"R",18585024,"R",66627225,"R",21924095,"R",88551320,"R",107136344,"R",6470140,"R",295000,"R",11142705,"R",11437705,"R",3518331,"R",40238602,"R",43756933,"R",55194638,"R",1260000,"R",82412111,"R",1354143,"Z",0,"R",-26614408,"R",57151846,"R",8292041,"R",3184881,"R",87683293,"R",10137163,"R",15542415,"R",124839793,"R",38770576,"R",18738,"Z",0,"R",75766248,"R",72194067,"R",3572181,"R",53579665,"R",0,"R",57151846,"R",24072535,"R",2103102,"R",1668,"R",714831,"R",54982,"R",659849,"R",1268056,"A",,"R",20692,"A",,"R",840218,"R",29021102,"Z",0,"R",25203878,"R",196901,"R",13607619,"Z",0,"Z",0,"R",373047,"R",54726,"R",2120454,"R",41556625,"R",70577727,"R",5151415,"R",37106,"Z",0,"R",0,"R",5188521,"R",75766248,"R",37606952,"R",19602124,"Z",0,"Z",0,"R",1294863,"R",576168,"R",6719782,"R",3708140,"R",5194731,"R",3141304,"R",11680805,"R",5412301,"R",8731061,"R",942373,"R",225916,"A",,"A",,"A",,"A",,"R",23500,"R",0,"R",72194067,"R",32665953,"R",10914791,"R",8447912,"R",2991208,"R",144016,"R",17030187,1 ,"R",3738000,"R",39595000,"R",1260000,"R",6332653,"R",13607619,"R",303890,"R",3743334,"Z",0,"R",525368,"R",410615,"R",18590826,"R",9828198,"R",31567,"R",9859765,"R",8731061,1 ,"R",6901699,"R",7379147
232423,"R",217809023,"R",932746183,"R",180209860,"R",1112956043,"R",1330765066,"R",45406978,"R",20929845,"R",78429806,"R",99359651,"R",323541703,"R",178337674,"R",501879377,"R",601239028,"R",4595510,"R",773660854,"R",6799889,"R",0,"R",-10123237,"R",770337506,"R",148771250,"R",94439105,"R",1087853052,"R",145023401,"R",59114222,"R",1535201030,"R",467121566,"R",1826501,"R",0,"R",546641879,"R",523580162,"R",23061717,"R",748418059,"R",-1142270,"R",770337506,"R",207013768,"R",12818803,"R",8514500,"R",4909152,"R",0,"R",4909152,"R",182511536,"R",0,"R",2051558,"R",0,"R",1848324,"R",419667641,"R",0,"R",91680650,"R",0,"R",12489535,"R",0,"R",0,"R",7006,"R",1594586,"R",2552171,"R",108323948,"R",527991589,"R",14425600,"R",4224690,"R",0,"R",0,"R",18650290,"R",546641879,"R",197103700,"R",109083278,"R",4515938,"R",1976695,"R",18932850,"R",8061519,"R",57024079,"R",21963153,"R",22717947,"R",10940122,"R",41323592,"R",15655067,"R",9479895,"R",172482161,"R",30511149,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",523580162,"R",198190983,"R",77498293,"R",44345268,"R",41921323,"R",7962653,"R",153661642,1 ,"R",17959000,"R",166981000,"R",4529000,"R",34516381,"R",12073631,"R",209890,"R",9003393,"R",0,"R",0,"R",20851180,"R",42138094,"R",19038129,"R",13620070,"R",32658199,"R",9479895,1 ,"R",79977146,"R",93160366
232450,"R",8423793,"R",74326772,"R",11591755,"R",85918527,"R",94342320,"R",3845175,"R",240000,"R",4262006,"R",4502006,"R",5819474,"R",24329240,"R",30148714,"R",34650720,"R",733000,"R",79049658,"R",280255,"Z",0,"R",-16526138,"R",62803775,"R",16528379,"R",5703688,"R",85061010,"R",8710727,"R",907629,"R",116911433,"R",32024996,"Z",0,"Z",0,"R",49063564,"R",48764856,"R",298708,"R",62505067,"R",0,"R",62803775,"R",15426655,"R",527405,"R",76393,"R",474465,"R",408661,"R",65804,"R",712873,"A",,"Z",0,"A",,"R",656014,"R",17873805,"Z",0,"R",18938474,"R",58086,"R",8952818,"Z",0,"Z",0,"R",351231,"R",10747,"R",1403342,"R",29714698,"R",47588503,"R",1429086,"R",45975,"Z",0,"R",0,"R",1475061,"R",49063564,"R",25807594,"R",14711778,"Z",0,"Z",0,"Z",0,"Z",0,"R",3745805,"R",2046448,"R",5753370,"R",3330557,"R",8783281,"R",3299800,"R",4554476,"R",94057,"Z",0,"A",,"A",,"A",,"A",,"R",26273,"R",0,"R",48764856,"R",23388583,"R",6984593,"R",6498050,"R",2757449,"R",173649,"R",8962532,1 ,"R",2100000,"R",23972000,"R",733000,"R",3845175,"R",8944233,"R",193635,"R",2279283,"Z",0,"R",82940,"R",0,"R",11500091,"R",6923142,"R",22473,"R",6945615,"R",4554476,1 ,"R",5273029,"R",6469494
232566,"R",27663806,"R",209644535,"R",57504571,"R",267149106,"R",294812912,"R",9529976,"R",5949420,"R",14087767,"R",20037187,"R",96266778,"R",8412976,"R",104679754,"R",124716941,"R",1117000,"R",193652971,"R",5537670,"R",0,"R",-20681694,"R",178508947,"R",5031120,"R",50111988,"R",271431762,"R",32398601,"R",26804328,"R",385777799,"R",144567899,"R",258703,"R",0,"R",139678338,"R",150819214,"R",-11140876,"R",188314907,"R",1334916,"R",178508947,"R",35403099,"R",1765936,"R",1342063,"R",3654506,"R",102983,"R",3551523,"R",48775944,"R",0,"R",0,"R",0,"R",384207,"R",91325755,"R",0,"R",32319800,"R",0,"R",4322213,"R",0,"R",0,"R",0,"R",383762,"R",1033000,"R",38058775,"R",129384530,"R",10188360,"R",0,"R",0,"R",105448,"R",10293808,"R",139678338,"R",40315828,"R",24422035,"R",62288,"R",9616,"R",1976656,"R",786542,"R",8522987,"R",3871306,"R",5145962,"R",2563053,"R",13031663,"R",5667310,"R",12481881,"R",68065436,"R",12655614,"R",0,"R",0,"R",0,"R",0,"R",1216513,"R",0,"R",150819214,"R",49975476,"R",19363331,"R",9076642,"R",9882329,"R",2256549,"R",60264887,1 ,"R",846168,"R",3112000,"R",1117000,"R",6703784,"R",4322213,"R",1765936,"R",6131084,"R",102983,"R",5422152,"R",0,"R",17744368,"R",3476849,"R",1785638,"R",5262487,"R",12481881,1 ,"R",51801831,"R",75895127
232575,"R",8039039,"R",41909481,"R",4291317,"R",46200798,"R",54239837,"R",3934143,"Z",0,"R",4116256,"R",4116256,"Z",0,"R",18980755,"R",18980755,"R",23097011,"R",503000,"R",45372756,"R",305059,"Z",0,"R",-11103846,"R",34573969,"R",4701466,"R",3330986,"R",48144050,"R",7087346,"R",1327162,"R",64591010,"R",19218254,"Z",0,"Z",0,"R",44998334,"R",41306527,"R",3691807,"R",30882162,"R",0,"R",34573969,"R",16202670,"R",2073287,"Z",0,"R",550138,"R",76464,"R",473674,"R",315432,"A",,"Z",0,"A",,"R",399705,"R",19541232,"Z",0,"R",14608423,"R",331946,"R",5395466,"Z",0,"R",267358,"R",129322,"R",18792,"R",662268,"R",21413575,"R",40954807,"R",3066224,"R",977303,"Z",0,"R",0,"R",4043527,"R",44998334,"R",22273939,"R",10520403,"Z",0,"Z",0,"R",1458387,"R",628644,"R",4261075,"R",2038236,"R",2746150,"R",1665986,"R",6840405,"R",2750978,"R",3489204,"R",237367,"R",88384,"A",,"A",,"A",,"A",,"R",0,"R",0,"R",41306527,"R",17692631,"R",6245378,"R",3724682,"R",1567846,"R",0,"R",12075990,1 ,"R",2048000,"R",18769000,"R",503000,"R",3934143,"R",4994041,"R",130867,"R",1687932,"Z",0,"R",354395,"R",322791,"R",7490026,"R",3988251,"R",12571,"R",4000822,"R",3489204,1 ,"R",8695025,"R",9654260
232681,"R",20446856,"R",303163686,"R",16278827,"R",319442513,"R",339889369,"R",6826922,"R",4757445,"R",17228919,"R",21986364,"R",122542976,"R",41309808,"R",163852784,"R",185839148,"R",4179133,"R",188366983,"R",618394,"Z",0,"R",-32287367,"R",156698010,"R",5039599,"R",34672096,"R",358083123,"R",32647286,"R",3667012,"R",434109116,"R",134453789,"R",195962,"R",12019008,"R",114166743,"R",111845706,"R",2321037,"R",154376973,"R",0,"R",156698010,"R",29116170,"R",862597,"R",34207,"R",853383,"Z",0,"R",853383,"R",39667064,"Z",0,"Z",0,"R",1601678,"R",0,"R",72135099,"Z",0,"R",30845875,"Z",0,"R",4106516,"Z",0,"Z",0,"Z",0,"R",104837,"R",669921,"R",35727149,"R",107862248,"R",5941120,"R",363375,"R",0,"R",0,"R",6304495,"R",114166743,"R",34837502,"R",23370538,"R",379279,"R",156874,"R",711778,"R",258573,"R",13881341,"R",5794652,"R",9977222,"R",4511824,"R",13630842,"R",5261426,"R",0,"R",36863575,"R",7729776,"Z",0,"Z",0,"R",1300106,"R",825121,"R",264061,"R",0,"R",111845706,"R",47908784,"R",13910908,"R",4865250,"R",9611959,"R",4673919,"R",30874886,1 ,"R",2341112,"R",40483000,"R",2569000,"R",6125435,"R",3532292,"R",72638,"R",3380941,"Z",0,"Z",0,"R",8193700,"R",15179571,"R",14572616,"R",606955,"R",15179571,"R",0,1 ,"R",40082763,"R",47956882
232788,"R",5155883,"R",20290689,"R",1365796,"R",21656485,"R",26812368,"R",1485347,"Z",0,"R",1607137,"R",1607137,"Z",0,"R",9729275,"R",9729275,"R",11336412,"R",613000,"R",21656485,"R",-246192,"Z",0,"R",-5061990,"R",16348303,"R",2799809,"R",2810536,"R",26751764,"R",5451640,"R",137246,"R",37950995,"R",16294510,"Z",0,"Z",0,"R",19277363,"R",19522292,"R",-244929,"R",16593232,"R",0,"R",16348303,"R",2717794,"R",1564161,"R",78404,"R",698673,"R",28347,"R",670326,"R",369315,"A",,"Z",0,"A",,"R",5947,"R",5434294,"Z",0,"R",8196024,"R",112499,"R",4958000,"Z",0,"Z",0,"R",326209,"R",19191,"R",230695,"R",13842618,"R",19276912,"Z",0,"R",451,"Z",0,"R",0,"R",451,"R",19277363,"R",10078886,"R",4356599,"Z",0,"Z",0,"R",136764,"R",43325,"R",1604581,"R",894208,"R",2340148,"R",1379887,"R",2625763,"R",1273912,"R",1686125,"R",1049225,"R",164669,"A",,"A",,"A",,"A",,"R",800,"R",0,"R",19522292,"R",8112600,"R",2586983,"R",1565752,"R",1094739,"R",0,"R",6162218,1 ,"R",551000,"R",9624000,"R",613000,"R",1485347,"R",4950385,"R",195874,"R",853019,"Z",0,"R",574515,"R",90101,"R",6663894,"R",4325383,"R",652386,"R",4977769,"R",1686125,1 ,"R",20599018,"R",22154063
232867,"R",9903570,"R",14956134,"R",1367687,"R",16323821,"R",26227391,"R",1704062,"Z",0,"R",2990815,"R",2990815,"Z",0,"R",11800798,"R",11800798,"R",14791613,"R",598000,"R",16323821,"R",267396,"Z",0,"R",-4049377,"R",12541840,"R",2019542,"R",1977329,"R",19109078,"R",13183120,"R",580764,"R",36869833,"R",20546011,"Z",0,"Z",0,"R",28418921,"R",26846442,"R",1572479,"R",10969361,"R",0,"R",12541840,"R",10437756,"R",1210695,"R",159279,"R",18607,"Z",0,"R",18607,"R",189712,"A",,"Z",0,"A",,"R",209165,"R",12225214,"Z",0,"R",10123198,"R",71634,"R",4917903,"Z",0,"Z",0,"R",116971,"R",85896,"R",715697,"R",16031299,"R",28256513,"Z",0,"R",162408,"Z",0,"R",0,"R",162408,"R",28418921,"R",14447524,"R",9298261,"Z",0,"Z",0,"R",188889,"R",96526,"R",2629052,"R",1442216,"R",1722221,"R",1088247,"R",4436672,"R",1952761,"R",3376824,"R",43409,"Z",0,"A",,"A",,"A",,"A",,"R",1851,"R",0,"R",26846442,"R",13878011,"R",3308263,"R",2080620,"R",1206470,"R",0,"R",6373078,1 ,"R",754000,"R",11511000,"R",598000,"R",1704062,"R",4910283,"R",242905,"R",1068871,"Z",0,"Z",0,"R",56770,"R",6278829,"R",2892739,"R",9266,"R",2902005,"R",3376824,1 ,"R",6185868,"R",8958181
232937,"R",25975773,"R",211642157,"R",81775959,"R",293418116,"R",319393889,"R",8730644,"R",3162260,"R",23944750,"R",27107010,"R",43448719,"R",61963912,"R",105412631,"R",132519641,"R",6641835,"R",239198603,"R",0,"R",0,"R",-50235546,"R",188963057,"R",5941099,"R",7638020,"R",323309136,"R",48009338,"R",60625951,"R",445523544,"R",184071693,"R",611112,"R",14941554,"R",180862420,"R",146626158,"R",34236262,"R",154991833,"R",-265038,"R",188963057,"R",25585999,"R",17994288,"R",357451,"R",1050284,"Z",0,"R",1050284,"R",23473176,"Z",0,"Z",0,"Z",0,"R",689201,"R",69150399,"Z",0,"R",57166283,"Z",0,"R",14014038,"Z",0,"Z",0,"R",807325,"R",71949,"R",23954,"R",72083549,"R",141233948,"Z",0,"R",804030,"Z",0,"R",38824442,"R",39628472,"R",180862420,"R",45291528,"R",23216235,"R",10513265,"R",1477797,"R",653961,"R",258859,"R",15196056,"R",7498037,"R",6301174,"R",3133670,"R",16526937,"R",10710771,"R",10588775,"R",39002461,"R",6385943,"Z",0,"Z",0,"Z",0,"Z",0,"R",2552001,"R",0,"R",146626158,"R",52681312,"R",19197101,"R",10376095,"R",14564032,"R",1517886,"R",48289732,1 ,"R",2552000,"R",58965000,"R",6574000,"R",8730644,"R",14005156,"R",1743136,"R",18493386,"Z",0,"R",299358,"R",5386699,"R",39927735,"R",15801674,"R",13537286,"R",29338960,"R",10588775,1 ,"R",21653541,"R",19543109
