UNITID,XF2A01,F2A01,XF2A19,F2A19,XF2A20,F2A20,XF2A02,F2A02,XF2A03,F2A03,XF2A03A,F2A03A,XF2A04,F2A04,XF2A05,F2A05,XF2A05A,F2A05A,XF2A05B,F2A05B,XF2A06,F2A06,XF2A11,F2A11,XF2A12,F2A12,XF2A13,F2A13,XF2A15,F2A15,XF2A16,F2A16,XF2A17,F2A17,XF2A18,F2A18,XF2B01,F2B01,XF2B02,F2B02,XF2B03,F2B03,XF2B04,F2B04,XF2B05,F2B05,XF2B06,F2B06,XF2B07,F2B07,XF2C01,F2C01,XF2C02,F2C02,XF2C03,F2C03,XF2C04,F2C04,XF2C05,F2C05,XF2C06,F2C06,XF2C07,F2C07,XF2C08,F2C08,XF2C09,F2C09,XF2C10,F2C10,XF2D01,F2D01,XF2D012,F2D012,XF2D013,F2D013,XF2D014,F2D014,XF2D02,F2D02,XF2D022,F2D022,XF2D023,F2D023,XF2D024,F2D024,XF2D03,F2D03,XF2D032,F2D032,XF2D033,F2D033,XF2D034,F2D034,XF2D04,F2D04,XF2D042,F2D042,XF2D043,F2D043,XF2D044,F2D044,XF2D05,F2D05,XF2D052,F2D052,XF2D053,F2D053,XF2D054,F2D054,XF2D06,F2D06,XF2D062,F2D062,XF2D063,F2D063,XF2D064,F2D064,XF2D07,F2D07,XF2D072,F2D072,XF2D073,F2D073,XF2D074,F2D074,XF2D08,F2D08,XF2D082,F2D082,XF2D083,F2D083,XF2D084,F2D084,XF2D08A,F2D08A,XF2D082A,F2D082A,XF2D083A,F2D083A,XF2D084A,F2D084A,XF2D08B,F2D08B,XF2D082B,F2D082B,XF2D083B,F2D083B,XF2D084B,F2D084B,XF2D09,F2D09,XF2D092,F2D092,XF2D093,F2D093,XF2D094,F2D094,XF2D10,F2D10,XF2D102,F2D102,XF2D103,F2D103,XF2D104,F2D104,XF2D11,F2D11,XF2D112,F2D112,XF2D12,F2D12,XF2D122,F2D122,XF2D13,F2D13,XF2D132,F2D132,XF2D14,F2D14,XF2D142,F2D142,XF2D143,F2D143,XF2D144,F2D144,XF2D15,F2D15,XF2D152,F2D152,XF2D153,F2D153,XF2D154,F2D154,XF2D16,F2D16,XF2D162,F2D162,XF2D163,F2D163,XF2D164,F2D164,XF2D17,F2D17,XF2D172,F2D172,XF2D173,F2D173,XF2D174,F2D174,XF2D18,F2D18,XF2D182,F2D182,XF2D183,F2D183,XF2D184,F2D184,XF2E011,F2E011,XF2E012,F2E012,XF2E021,F2E021,XF2E022,F2E022,XF2E031,F2E031,XF2E032,F2E032,XF2E041,F2E041,XF2E042,F2E042,XF2E051,F2E051,XF2E052,F2E052,XF2E061,F2E061,XF2E062,F2E062,XF2E071,F2E071,XF2E072,F2E072,XF2E081,F2E081,XF2E091,F2E091,XF2E092,F2E092,XF2E101,F2E101,XF2E102,F2E102,XF2E121,F2E121,XF2E122,F2E122,XF2E131,F2E131,XF2E132,F2E132,XF2E133,F2E133,XF2E134,F2E134,XF2E135,F2E135,XF2E136,F2E136,XF2E137,F2E137,F2FHA,XF2H01,F2H01,XF2H02,F2H02   
101912,"R",20496779,"R",47311114,"R",0,"R",97726924,"R",17085268,"R",9965555,"R",55655978,"R",24985678,"R",3786861,"R",21198817,"R",80641656,"R",4614049,"R",67328936,"R",28832156,"R",0,"R",961250,"R",101736391,"R",54425277,"R",55721197,"R",51255099,"R",0,"R",4466098,"R",76175558,"R",0,"R",80641656,"R",4164455,"R",421055,"R",68612,"R",0,"R",7680213,"R",126960,"R",12461295,"R",7177379,"R",5283916,"R",12461295,"R",20447514,"R",20447514,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",6512689,"R",0,"R",6512689,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",6291142,"R",1167326,"R",5019697,"R",104119,"R",1807972,"R",1167326,"R",536527,"R",104119,"R",4483170,"R",0,"R",4483170,"R",0,"R",7397151,"R",7397151,"R",0,"R",0,"R",2272427,"R",704562,"R",1233882,"R",333983,"R",278716,"R",278716,"R",9060644,"R",9060644,"R",0,"R",0,"R",671124,"R",671124,"R",0,"R",0,"R",2789790,"R",2401064,"R",335001,"R",53725,"R",55721197,"R",42128101,"R",13101269,"R",491827,"R",0,"R",11180760,"R",-11180760,"R",0,"R",55721197,"R",53308861,"R",1920509,"R",491827,"R",11210666,"R",7120891,"R",861463,"R",334563,"R",113013,"R",31199,"R",3524702,"R",1472930,"R",4202011,"R",1614247,"R",11941430,"R",4431138,"R",5757976,"R",592302,"R",0,"R",0,"R",0,"R",741753,"R",237100,"R",12902085,"R",0,"R",51255099,"R",15834370,"R",7028836,"R",3529813,"R",3694235,"R",394121,"R",20773724, 1,"R",13228594,"R",15646791
102049,"R",300774222,"R",317245330,"R",0,"R",695296431,"R",384493211,"R",250547546,"R",72457028,"R",238346192,"R",150891982,"R",87454210,"R",310803220,"R",80933416,"R",362663211,"R",80905657,"R",35196122,"R",0,"R",559698406,"R",242453076,"R",188308548,"R",172665969,"R",12736291,"R",28378870,"R",282424350,"R",0,"R",310803220,"R",1617048,"R",171587,"R",0,"R",0,"R",5200000,"R",42800000,"R",49788635,"R",48000000,"R",0,"R",48000000,"R",107049659,"R",107049659,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",983287,"R",40525,"R",942762,"R",0,"R",149299,"R",0,"R",149299,"R",0,"R",0,"R",0,"R",0,"R",0,"R",12227711,"R",6265905,"R",4068962,"R",1892844,"R",11140283,"R",6012237,"R",3235202,"R",1892844,"R",1087428,"R",253668,"R",833760,"R",0,"R",3676829,"R",3676829,"R",0,"R",0,"R",29092121,"R",13152160,"R",15839258,"R",100703,"R",0,"R",0,"R",25843664,"R",25843664,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",9285978,"R",8893215,"R",392763,"R",0,"R",188308548,"R",164921957,"R",21393044,"R",1993547,"R",0,"R",11153811,"R",-11153811,"R",0,"R",188308548,"R",176075768,"R",10239233,"R",1993547,"R",85597417,"R",47340987,"R",0,"R",0,"R",3616670,"R",573559,"R",12232861,"R",5075303,"R",26543950,"R",8844637,"R",25432525,"R",10754846,"R",19242546,"R",1314708,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",172665969,"R",73904040,"R",29083942,"R",15445464,"R",13179315,"R",4968475,"R",36084733, 1,"R",316689684,"R",335023718
102058,"R",0,"R",991856,"R",0,"R",1106179,"R",334534,"R",20600,"R",715997,"R",55648,"R",55648,"R",0,"R",771645,"R",224537,"R",5174814,"R",20718,"R",0,"R",0,"R",5420069,"R",4428213,"R",4781223,"R",4077700,"R",-918295,"R",-214772,"R",986417,"R",0,"R",771645,"R",1170110,"R",0,"R",0,"R",0,"R",0,"R",442622,"R",1612732,"R",1170110,"R",0,"R",1170110,"R",3409538,"R",3409538,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1170110,"R",1170110,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",201575,"R",201575,"R",0,"R",0,"R",4781223,"R",4781223,"R",0,"R",0,"R",0,"R",0,"Z",0,"Z",0,"R",4781223,"R",4781223,"R",0,"R",0,"R",1551751,"R",1123130,"R",0,"Z",0,"R",0,"Z",0,"R",48035,"R",40100,"R",133232,"R",103067,"R",459394,"R",200279,"R",0,"Z",0,"R",86408,"R",0,"Z",0,"R",0,"Z",0,"R",1798880,"R",0,"R",4077700,"R",1466576,"R",212426,"R",180356,"R",55703,"R",14368,"R",2148271, 1,"R",249611,"R",55648
102234,"R",48621757,"R",95849265,"R",0,"R",165904217,"R",78712142,"R",64534799,"R",45393874,"R",41798201,"R",35652873,"R",6145328,"R",87192075,"R",2474376,"R",134821401,"R",26661532,"R",77903,"R",0,"R",164035212,"R",68185947,"R",45882225,"R",44559266,"R",0,"R",1322959,"R",69317934,"R",16551182,"R",87192075,"R",2075853,"R",281092,"R",0,"R",0,"R",1593913,"R",31145398,"R",35096256,"R",31145398,"R",0,"R",31145398,"R",18517122,"R",18517122,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",103167,"R",33664,"R",69503,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",6063422,"R",9195527,"R",-3324563,"R",192458,"R",6063422,"R",9195527,"R",-3324563,"R",192458,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",3901257,"R",2246797,"R",1464837,"R",189623,"R",0,"R",0,"R",14099083,"R",14099083,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",3198174,"R",3182998,"R",15176,"R",0,"R",45882225,"R",47275191,"R",-1775047,"R",382081,"R",0,"R",-4140286,"R",4140286,"R",0,"R",45882225,"R",43134905,"R",2365239,"R",382081,"R",11215305,"R",6466362,"R",0,"R",0,"R",0,"R",0,"R",3325829,"R",1305898,"R",8775520,"R",2817043,"R",9234467,"R",4826128,"R",10414232,"R",716451,"R",1593913,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",44559266,"R",16131882,"R",3434819,"R",4894954,"R",3720151,"R",3767877,"R",12609583, 1,"R",19709547,"R",19718042
102270,"R",18503841,"R",39284254,"R",0,"R",63567182,"R",43122928,"R",0,"R",2596327,"R",17847927,"R",17847927,"R",0,"R",20444254,"R",567325,"R",50288653,"R",27596699,"R",0,"R",0,"R",78452677,"R",39168423,"R",14358703,"R",13888623,"R",0,"R",470080,"R",19974174,"R",0,"R",20444254,"R",2658544,"R",317916,"R",0,"R",0,"R",0,"R",1142496,"R",4118956,"R",1142496,"R",0,"R",1142496,"R",5479153,"R",5479153,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",3368052,"R",29575,"R",3338477,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1488402,"R",856270,"R",632132,"R",0,"R",1488402,"R",856270,"R",632132,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1148373,"R",1148373,"R",0,"R",0,"R",0,"R",0,"R",2762267,"R",2762267,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",112456,"R",112456,"R",0,"R",0,"R",14358703,"R",10388094,"R",3970609,"R",0,"R",0,"R",3970609,"R",-3970609,"R",0,"R",14358703,"R",14358703,"R",0,"R",0,"R",2821679,"R",2555320,"R",0,"R",0,"R",0,"R",0,"R",1145902,"R",431046,"R",2739652,"R",1084123,"R",5207238,"R",765821,"R",1974152,"R",226938,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",13888623,"R",5063248,"R",649061,"R",1340339,"R",1170425,"R",1751394,"R",3914156, 1,"R",17944045,"R",17847927
102298,"R",53418879,"R",12938144,"R",184000,"R",69313553,"R",12326582,"R",10415567,"R",54563708,"R",2423263,"R",2423263,"R",0,"R",56986971,"R",144788,"R",18949337,"R",12334255,"R",3129029,"R",0,"R",34557409,"R",21619265,"R",16128034,"R",15616205,"R",0,"R",511829,"R",56475142,"R",0,"R",56986971,"R",3123140,"R",457361,"R",1012432,"R",0,"R",0,"R",2436205,"R",7029138,"R",2436205,"R",0,"R",2436205,"R",6177433,"R",6177433,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1012432,"R",1012432,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1438359,"R",1438359,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",3818935,"R",3096090,"R",681157,"R",41688,"R",0,"R",0,"R",0,"R",0,"R",3818935,"R",3096090,"R",681157,"R",41688,"R",0,"R",0,"R",0,"R",0,"R",120075,"R",120075,"R",0,"R",0,"R",0,"R",0,"R",3144764,"R",3144764,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",416036,"R",416036,"R",0,"R",0,"R",16128034,"R",15405189,"R",681157,"R",41688,"R",0,"R",681157,"R",-681157,"Z",0,"R",16128034,"R",16086346,"R",0,"R",41688,"R",4052199,"R",2505551,"R",0,"R",0,"R",293668,"R",161250,"R",474974,"R",250977,"R",3873377,"R",1685949,"R",5484034,"R",1180064,"R",1437953,"R",175923,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",15616205,"R",5959714,"R",503100,"R",1931888,"R",789956,"R",715973,"R",5715574, 1,"R",2381575,"R",2423263
102377,"R",154917426,"R",228527472,"R",0,"R",408788791,"R",168535697,"R",133887851,"R",104002926,"R",136250168,"R",84939571,"R",51310597,"R",240253094,"R",16381411,"R",359077195,"R",93262320,"R",2932981,"R",0,"R",471653907,"R",243126435,"R",138564022,"R",124883720,"R",0,"R",13680302,"R",226572792,"R",0,"R",240253094,"R",6647340,"R",2024355,"R",324575,"R",0,"R",3690915,"R",17181112,"R",29868297,"R",21105178,"Z",0,"R",21105178,"R",46858463,"R",46858463,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",10426892,"R",10426892,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",30248715,"R",30248715,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",9939760,"R",5034900,"R",3442838,"R",1462022,"R",0,"R",0,"R",0,"R",0,"R",9939760,"R",5034900,"R",3442838,"R",1462022,"R",0,"R",0,"R",0,"R",0,"R",14069230,"R",-903768,"R",14972998,"R",0,"R",0,"R",0,"R",16316864,"R",16316864,"R",0,"R",0,"R",1146787,"R",1146787,"R",0,"R",0,"R",9557311,"R",12831129,"R",-3273818,"R",0,"R",138564022,"R",121959982,"R",15142018,"R",1462022,"R",0,"R",9686002,"R",-9686002,"R",0,"R",138564022,"R",131645984,"R",5456016,"R",1462022,"R",38331333,"R",20140454,"R",20667070,"R",7365548,"R",9421848,"R",3487719,"R",4949619,"R",2342850,"R",10149968,"R",3495405,"R",22155745,"R",4821413,"R",8394717,"R",215066,"R",0,"R",0,"R",0,"R",3835359,"R",0,"R",6978061,"R",821010,"R",124883720,"R",42689465,"R",6468349,"R",12817189,"R",9821439,"R",5042368,"R",48044910, 1,"R",112034863,"R",121999014
102395,"R",17045813,"R",4932563,"R",1123901,"R",23102277,"R",416606,"Z",0,"R",22555543,"R",130128,"Z",0,"R",130128,"R",22685671,"R",875000,"R",3863335,"R",6223815,"Z",0,"Z",0,"R",10962150,"R",6029587,"R",5017371,"R",5050458,"R",341953,"R",308866,"R",22376805,"R",0,"R",22685671,"R",309284,"R",27000,"R",10300,"R",0,"R",0,"R",65385,"R",411969,"R",102685,"R",0,"R",102685,"R",3307945,"R",3307945,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",336284,"R",336284,"R",0,"R",0,"R",10300,"R",10300,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",132046,"R",132046,"R",0,"R",0,"R",132046,"R",132046,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1076605,"R",1076605,"R",0,"R",0,"R",0,"R",0,"R",6539,"R",6539,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",147652,"R",147652,"R",0,"R",0,"R",5017371,"R",5017371,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",5017371,"R",5017371,"R",0,"R",0,"R",1061023,"R",468187,"R",302647,"R",258932,"R",96382,"R",45530,"R",115190,"R",49151,"R",866287,"R",470600,"R",2601959,"R",1105035,"R",6970,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",5050458,"R",2397435,"R",562199,"R",240353,"R",196401,"Z",0,"R",1654070, 1,"R",1000000,"R",1000000
102580,"R",24920,"R",2519139,"R",0,"R",2600329,"R",433189,"R",373494,"R",2120307,"R",46833,"R",46833,"R",0,"R",2167140,"R",354499,"R",3687072,"R",755601,"R",670,"R",0,"R",4797842,"R",2278703,"R",774042,"R",889555,"R",0,"R",-115513,"R",2282653,"R",0,"R",2167140,"R",63570,"R",5000,"R",22389,"R",0,"R",0,"R",1250,"R",92209,"R",92209,"R",0,"R",92209,"R",251075,"R",251075,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",298263,"R",170709,"R",127554,"R",0,"R",298263,"R",170709,"R",127554,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"Z",0,"R",0,"R",0,"R",3153,"R",2808,"R",345,"R",0,"R",0,"R",0,"R",220400,"R",220400,"R",0,"R",0,"R",1151,"R",1151,"R",0,"R",0,"R",0,"R",176266,"R",-176266,"R",0,"R",774042,"R",822409,"R",-48367,"R",0,"R",0,"R",176266,"R",-176266,"R",0,"R",774042,"R",998675,"R",-224633,"R",0,"R",158221,"R",154405,"R",0,"R",0,"R",0,"R",0,"R",5267,"R",0,"R",100754,"R",66000,"R",230357,"R",25600,"R",190997,"R",64000,"R",0,"R",0,"R",0,"R",0,"R",0,"R",203959,"R",0,"R",889555,"R",310005,"R",0,"R",203959,"R",121945,"R",88674,"R",164972, 1,"R",46833,"R",46833
102669,"R",84763279,"R",19118112,"R",0,"R",116406712,"R",32926854,"R",8645241,"R",60803751,"R",22676107,"R",15229239,"R",7446868,"R",83479858,"R",1469173,"R",40394003,"R",4096813,"R",179678,"R",0,"R",46139667,"R",27021555,"R",16639559,"R",17132419,"R",-2398520,"R",-2891380,"R",86371238,"R",0,"R",83479858,"R",404887,"R",35000,"R",65250,"R",0,"R",539672,"R",1433915,"R",2478724,"R",1973587,"R",0,"R",1973587,"R",5585150,"R",5585150,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",780754,"R",780754,"R",0,"R",0,"R",38670,"R",38670,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",5183023,"R",3430504,"R",1749612,"R",2907,"R",5136075,"R",3383556,"R",1749612,"R",2907,"R",46948,"R",46948,"R",0,"R",0,"R",711150,"R",532161,"R",178989,"R",0,"R",2250066,"R",2511913,"R",-303847,"R",42000,"R",0,"R",0,"R",1269700,"R",1269700,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",821046,"R",731315,"R",89731,"R",0,"R",16639559,"R",14880167,"R",1714485,"R",44907,"R",0,"R",1846995,"R",-1846995,"R",0,"R",16639559,"R",16727162,"R",-132510,"R",44907,"R",4536670,"R",2373318,"R",1750511,"R",1015775,"R",342410,"R",137332,"R",734927,"R",393166,"R",3566655,"R",1413909,"R",3608311,"R",1713841,"R",2203442,"R",383007,"R",0,"R",0,"R",0,"R",0,"Z",0,"R",389493,"R",0,"R",17132419,"R",7430348,"R",2256103,"R",1371283,"R",1672813,"R",389493,"R",4012379, 1,"R",88442076,"R",84763279
103945,"R",0,"R",0,"R",0,"R",1158607,"R",212401,"R",0,"R",946206,"R",0,"R",0,"R",0,"R",946206,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",2153850,"R",2996397,"R",28462,"R",-814085,"R",1851817,"R",-91526,"R",946206,"R",436707,"R",10485,"R",0,"R",0,"R",162871,"R",0,"R",610063,"R",162871,"R",0,"R",162871,"R",2153850,"R",2153850,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"R",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"R",0,"R",0,"R",2153850,"R",2153850,"Z",0,"Z",0,"R",0,"R",0,"Z",0,"Z",0,"R",2153850,"R",2153850,"R",0,"R",0,"R",673161,"R",492827,"R",0,"R",0,"R",0,"R",0,"R",774412,"R",61506,"R",774412,"R",61506,"R",774412,"R",61506,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"R",2996397,"R",677345,"R",0,"R",0,"R",0,"R",0,"R",2319052, 2,"A",,"A",
104586,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",2662760,"R",286254,"R",98782,"R",0,"R",27335000,"R",355000,"R",30737796,"R",27335000,"R",0,"R",27335000,"R",62251000,"R",62251000,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1016000,"R",1016000,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1984000,"R",215000,"R",821000,"R",948000,"R",1924000,"R",155000,"R",821000,"R",948000,"R",60000,"R",60000,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",3681000,"R",2504000,"R",1177000,"R",0,"R",78000,"R",78000,"R",7307000,"R",7307000,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",76317000,"R",73371000,"R",1998000,"R",948000,"R",0,"R",474000,"R",-474000,"R",0,"R",76317000,"R",73845000,"R",1524000,"R",948000,"R",30969000,"R",16701534,"R",609000,"R",407102,"R",0,"R",0,"R",3160000,"R",1260737,"R",12697000,"R",4700709,"R",13252000,"R",6285322,"R",6741000,"R",686095,"R",355000,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",67783000,"R",30041499,"R",9624742,"R",3762000,"R",7532000,"R",1673000,"R",15149759, 1,"R",30186000,"R",37359164
104665,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"R",0,"R",0,"R",0,"R",0,"R",59400,"R",59400,"R",59400,"R",0,"R",59400,"R",560261,"R",560261,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"R",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",153256,"R",143256,"R",10000,"R",0,"R",123156,"R",113156,"R",10000,"R",0,"R",30100,"R",30100,"R",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",22832,"Z",0,"R",9892,"R",12940,"Z",0,"Z",0,"R",8319,"R",8319,"R",0,"R",0,"R",42754,"R",42754,"Z",0,"Z",0,"R",17390,"R",17390,"R",0,"R",0,"R",804812,"R",771980,"R",19892,"R",12940,"R",0,"R",827518,"R",-827518,"Z",0,"R",804812,"R",1599498,"R",-807626,"R",12940,"R",387887,"R",301428,"R",0,"R",0,"R",135654,"R",27025,"R",18195,"R",3625,"R",272372,"R",97624,"R",790899,"R",157565,"R",217649,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1822656,"R",587267,"R",56363,"R",62477,"R",0,"R",0,"R",1116549, 2,"A",,"A",
105589,"R",1980486,"R",18387662,"R",107690,"R",25703697,"R",11912787,"R",9558518,"R",10925345,"R",2865565,"R",1519602,"R",1345963,"R",13790910,"R",2104080,"R",20508134,"R",4288931,"R",0,"R",355001,"R",27256146,"R",8868484,"R",14113305,"R",13544010,"R",-23333,"R",545962,"R",13244948,"R",0,"R",13790910,"R",723358,"R",130953,"R",0,"R",0,"R",54950,"R",3050256,"R",3959517,"R",3451352,"R",0,"R",3451352,"R",10300928,"R",10300928,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1725267,"R",1725267,"R",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",867792,"R",300000,"R",567792,"R",0,"R",0,"R",0,"R",0,"R",0,"R",867792,"R",300000,"R",567792,"R",0,"R",0,"R",0,"R",0,"R",0,"R",373006,"R",139693,"R",233313,"Z",0,"R",0,"R",0,"R",846312,"R",846312,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",14113305,"R",13312200,"R",801105,"Z",0,"R",0,"R",0,"Z",0,"Z",0,"R",14113305,"R",13312200,"R",801105,"R",0,"R",4247766,"R",2727176,"R",0,"R",0,"R",0,"R",0,"R",1265365,"R",596703,"R",2362979,"R",986615,"R",2914269,"R",1130319,"R",1324839,"R",274411,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1428792,"R",0,"R",13544010,"R",5715224,"R",1288302,"R",862998,"R",816710,"R",343057,"R",4517719, 1,"R",1504882,"R",1519602
105899,"R",1013684,"R",15097697,"R",0,"R",27296747,"R",14892817,"R",8163682,"R",6321800,"R",6082130,"R",1054850,"R",5027280,"R",12403930,"R",3560033,"R",14765439,"R",3307437,"R",0,"R",116872,"R",21749781,"R",6652084,"R",14837618,"R",14519641,"R",0,"R",317977,"R",12831161,"R",-745208,"R",12403930,"R",1372006,"R",99947,"R",0,"R",0,"R",20052,"R",6895783,"R",8387788,"R",6956609,"R",0,"R",6956609,"R",7493016,"R",7493016,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",60826,"R",60826,"R",0,"R",0,"R",0,"Z",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",2489492,"R",831792,"R",1688696,"R",-30996,"R",2489492,"R",831792,"R",1688696,"R",-30996,"R",0,"R",0,"R",0,"R",0,"R",2991614,"R",87414,"R",2904200,"Z",0,"R",61736,"R",6,"R",61730,"Z",0,"R",0,"R",0,"R",1688541,"R",1688541,"R",0,"R",0,"R",52393,"R",52393,"Z",0,"Z",0,"R",0,"R",0,"R",0,"R",0,"R",14837618,"R",10213988,"R",4654626,"R",-30996,"R",0,"R",3174630,"R",-3174630,"R",0,"R",14837618,"R",13388618,"R",1479996,"R",-30996,"R",2901618,"R",2193772,"Z",0,"R",0,"Z",0,"R",0,"R",215179,"R",122006,"R",3650312,"R",1702566,"R",7013525,"R",1075393,"R",739007,"R",62202,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",14519641,"R",5155939,"R",435943,"R",1384698,"R",858429,"R",487392,"R",6197240, 1,"R",1900778,"R",1054850
