UNITID,XF2A01,F2A01,XF2A02,F2A02,XF2A03,F2A03,XF2A04,F2A04,XF2A05,F2A05,XF2A05A,F2A05A,XF2A06,F2A06,XF2A11,F2A11,XF2A12,F2A12,XF2A13,F2A13,XF2A14,F2A14,XF2B01,F2B01,XF2B02,F2B02,XF2B03,F2B03,XF2B04,F2B04,XF2B05,F2B05,XF2B06,F2B06,XF2B07,F2B07,XF2C01,F2C01,XF2C02,F2C02,XF2C03,F2C03,XF2C04,F2C04,XF2C05,F2C05,XF2C06,F2C06,XF2C07,F2C07,XF2C08,F2C08,XF2C09,F2C09,XF2D01,F2D01,XF2D02,F2D02,XF2D03,F2D03,XF2D04,F2D04,XF2D05,F2D05,XF2D06,F2D06,XF2D07,F2D07,XF2D08,F2D08,XF2D09,F2D09,XF2D10,F2D10,XF2D11,F2D11,XF2D12,F2D12,XF2D13,F2D13,XF2D14,F2D14,XF2D15,F2D15,XF2D16,F2D16,XF2E011,F2E011,XF2E012,F2E012,XF2E013,F2E013,XF2E014,F2E014,XF2E015,F2E015,XF2E016,F2E016,XF2E017,F2E017,XF2E021,F2E021,XF2E022,F2E022,XF2E023,F2E023,XF2E024,F2E024,XF2E025,F2E025,XF2E026,F2E026,XF2E027,F2E027,XF2E031,F2E031,XF2E032,F2E032,XF2E033,F2E033,XF2E034,F2E034,XF2E035,F2E035,XF2E036,F2E036,XF2E037,F2E037,XF2E041,F2E041,XF2E042,F2E042,XF2E043,F2E043,XF2E044,F2E044,XF2E045,F2E045,XF2E046,F2E046,XF2E047,F2E047,XF2E051,F2E051,XF2E052,F2E052,XF2E053,F2E053,XF2E054,F2E054,XF2E055,F2E055,XF2E056,F2E056,XF2E057,F2E057,XF2E061,F2E061,XF2E062,F2E062,XF2E063,F2E063,XF2E064,F2E064,XF2E065,F2E065,XF2E066,F2E066,XF2E067,F2E067,XF2E071,F2E071,XF2E072,F2E072,XF2E073,F2E073,XF2E074,F2E074,XF2E075,F2E075,XF2E076,F2E076,XF2E077,F2E077,XF2E081,F2E081,XF2E082,F2E082,XF2E083,F2E083,XF2E084,F2E084,XF2E085,F2E085,XF2E086,F2E086,XF2E087,F2E087,XF2E091,F2E091,XF2E092,F2E092,XF2E093,F2E093,XF2E094,F2E094,XF2E095,F2E095,XF2E096,F2E096,XF2E097,F2E097,XF2E101,F2E101,XF2E102,F2E102,XF2E103,F2E103,XF2E104,F2E104,XF2E105,F2E105,XF2E106,F2E106,XF2E107,F2E107,XF2E111,F2E111,XF2E112,F2E112,XF2E113,F2E113,XF2E114,F2E114,XF2E115,F2E115,XF2E116,F2E116,XF2E117,F2E117,XF2E121,F2E121,XF2E122,F2E122,XF2E123,F2E123,XF2E124,F2E124,XF2E125,F2E125,XF2E126,F2E126,XF2E127,F2E127,XF2E131,F2E131,XF2E132,F2E132,XF2E133,F2E133,XF2E134,F2E134,XF2E135,F2E135,XF2E136,F2E136,XF2E137,F2E137,XF2H01,F2H01,XF2H02,F2H02,F2FHA   
242699,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",9543812,"R",9063335,"R",-480477,"A",,"A",,"A",,"A",,"R",6891331,"R",472526,"R",6041,"R",0,"R",7996,"R",0,"R",7377894,"R",585211,"R",0,"R",8983302,"R",0,"R",0,"R",0,"R",305741,"R",72875,"R",0,"R",83739,"R",0,"R",0,"R",0,"R",80648,"R",0,"R",0,"R",17507,"R",9543812,"R",5247859,"R",3605009,"R",487963,"R",676256,"R",122472,"R",0,"R",356159,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",783238,"R",424644,"R",73620,"R",104828,"R",92606,"R",0,"R",87540,"R",1835820,"R",539634,"R",100761,"R",88930,"R",297296,"R",541481,"R",267718,"R",1000361,"R",525808,"R",195709,"R",113957,"R",31167,"R",0,"R",133720,"R",196057,"R",0,"R",0,"R",41747,"R",0,"R",0,"R",154310,"R",0,"A",,"A",,"A",,"A",,"A",,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",214408,"R",42570,"R",-1025718,"R",44870,"R",0,"R",723870,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",9063335,"R",5309503,"R",900623,"R",0,"R",588411,"R",541481,"R",1723317,"R",0,"R",0, 1
242705,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",25735582,"R",23856787,"R",-1878795,"A",,"A",,"A",,"A",,"R",13427586,"R",1017882,"R",15345,"R",0,"R",19168,"R",0,"R",14479981,"R",1870343,"R",0,"R",21636814,"R",0,"R",0,"R",0,"R",788578,"R",1976570,"R",0,"R",163387,"R",0,"R",0,"R",0,"R",722662,"R",0,"R",0,"R",447571,"R",25735582,"R",15387776,"R",8441359,"R",1140072,"R",2399541,"R",860581,"R",624592,"R",1921631,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",2926707,"R",1074727,"R",201873,"R",371960,"R",613905,"R",191744,"R",472498,"R",2117700,"R",834637,"R",157286,"R",315547,"R",169231,"R",180787,"R",460212,"R",2849466,"R",845969,"R",320434,"R",404352,"R",162409,"R",175309,"R",940993,"R",575138,"R",57320,"R",7679,"R",148129,"R",52150,"R",32196,"R",277664,"R",0,"A",,"A",,"A",,"A",,"A",,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",545118,"R",127542,"R",-3639529,"R",41537,"R",178564,"R",2746768,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",23856787,"R",11799130,"R",1954886,"R",0,"R",1899813,"R",1383192,"R",6819766,"R",0,"R",0, 1
242723,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",10853011,"R",9432908,"R",-1420103,"A",,"A",,"A",,"A",,"R",0,"R",0,"R",0,"R",0,"R",52810,"R",0,"R",52810,"R",52810,"R",0,"R",9849052,"R",0,"R",0,"R",0,"R",0,"R",524494,"R",0,"R",7381,"R",200000,"R",0,"R",0,"R",102158,"R",0,"R",0,"R",169926,"R",10853011,"R",4682666,"R",2536214,"R",346023,"R",893891,"R",42798,"R",64291,"R",799449,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",58201,"R",18105,"R",2461,"R",0,"R",428,"R",30002,"R",7205,"R",2350419,"R",1055987,"R",188367,"R",138565,"R",570772,"R",77150,"R",319578,"R",819469,"R",401240,"R",74371,"R",117549,"R",36663,"R",30003,"R",159643,"R",1455351,"R",551251,"R",148538,"R",150631,"R",46253,"R",36432,"R",522246,"R",66802,"R",8391,"R",1030,"R",55182,"R",742,"R",0,"R",1457,"R",0,"A",,"A",,"A",,"A",,"A",,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",262230,"R",59649,"R",-1355818,"R",38973,"R",30003,"R",964963,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",9432908,"R",4833418,"R",820439,"R",0,"R",736629,"R",267881,"R",2774541,"R",0,"R",0, 1
242820,"R",6480755,"R",9971075,"R",2703538,"R",7267537,"R",0,"R",0,"R",7267537,"R",722210,"R",0,"R",1202623,"R",0,"R",5675448,"R",4935614,"R",0,"R",739834,"R",6527703,"R",0,"R",7267537,"R",3425057,"R",196323,"R",186550,"R",0,"R",0,"R",0,"R",3807930,"R",3807930,"R",0,"R",5220964,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",341871,"R",0,"R",0,"A",,"A",,"R",112613,"R",5675448,"R",2462288,"R",623172,"R",78320,"R",0,"R",0,"R",0,"R",1760796,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",702650,"R",426747,"R",55799,"R",0,"R",0,"R",0,"R",220104,"R",1770676,"R",453405,"R",83102,"R",370907,"R",308090,"R",206,"R",554966,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"A",,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"R",228196,"R",40100,"R",-370907,"R",0,"R",0,"R",102611,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",4935614,"R",1731520,"R",257321,"R",0,"R",308090,"R",206,"R",2638477,"A",,"A",, 2
243081,"R",154209,"R",23331445,"R",18410752,"R",4860164,"R",60529,"Z",0,"R",4920693,"R",4187198,"R",16051241,"R",11787710,"R",311493,"R",25887907,"R",25846771,"R",58000,"R",99136,"R",4539942,"R",281615,"R",4920693,"R",0,"R",0,"R",0,"R",1645186,"R",0,"R",0,"R",1645186,"R",56093,"R",0,"R",7912996,"Z",0,"Z",0,"Z",0,"R",8049246,"Z",0,"Z",0,"R",1645186,"Z",0,"R",19597,"Z",0,"Z",0,"Z",0,"R",8260882,"R",0,"R",25887907,"R",6089719,"R",3726653,"R",645067,"R",1717999,"R",0,"R",0,"R",0,"R",6703167,"R",3371363,"R",581114,"R",2227244,"R",523446,"R",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1569816,"R",691993,"R",124559,"R",753264,"R",0,"R",0,"R",0,"R",544137,"R",287681,"R",51783,"R",204673,"R",0,"R",0,"R",0,"R",10939932,"R",2832443,"R",509840,"R",5940524,"R",1102424,"R",554701,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"A",,"A",,"A",,"A",,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",-10843704,"Z",0,"Z",0,"R",10843704,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",25846771,"R",10910133,"R",1912363,"R",0,"R",1625870,"R",554701,"R",10843704,"R",0,"R",0, 1
243346,"R",10740389,"R",72740510,"R",38392881,"R",30781289,"R",3566340,"R",1554613,"R",34347629,"R",8638987,"R",51153821,"R",15543164,"Z",0,"R",48621586,"R",46406322,"R",0,"R",2215264,"R",32132365,"R",0,"R",34347629,"R",31336265,"R",20536876,"R",41370,"Z",0,"R",97891,"R",842607,"R",52855009,"R",3765635,"Z",0,"R",39329779,"Z",0,"Z",0,"Z",0,"R",4059271,"R",2125612,"Z",0,"R",166722,"Z",0,"R",1114370,"Z",0,"R",710398,"Z",0,"Z",0,"R",1115434,"R",48621586,"R",22305419,"R",12887284,"R",2835202,"R",3097888,"R",1580371,"R",1275570,"R",629104,"R",631973,"R",233154,"R",51294,"R",28559,"R",186792,"R",0,"R",132174,"R",1035287,"R",69439,"R",15277,"R",0,"R",302858,"R",8910,"R",638803,"R",4292450,"R",1622317,"R",356910,"R",508155,"R",1142992,"R",235470,"R",426606,"R",4611975,"R",2226757,"R",489886,"R",507288,"R",329048,"R",172765,"R",886231,"R",10919085,"R",2680409,"R",589690,"R",434216,"R",1094701,"R",598578,"R",5521491,"R",1173470,"R",341698,"R",75174,"R",0,"R",13102,"R",0,"R",743496,"R",727266,"A",,"A",,"A",,"A",,"A",,"R",727266,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",545150,"R",119933,"R",-4576106,"Z",0,"Z",0,"R",3911023,"R",709397,"R",0,"R",0,"R",0,"R",0,"R",0,"R",709397,"R",46406322,"R",20606208,"R",4533366,"R",0,"R",4649864,"R",2291293,"R",14325591,"R",11796076,"R",13151770, 1
243407,"R",63614,"R",63614,"R",1266712,"R",-1203098,"R",0,"R",0,"R",-1203098,"R",0,"R",266219,"R",137976,"R",0,"R",74966,"R",245436,"R",0,"R",-170470,"R",-1032628,"R",0,"R",-1203098,"R",48619,"R",19740,"R",0,"R",0,"R",6456,"R",0,"R",74815,"R",6456,"R",0,"R",6607,"R",0,"R",0,"R",0,"R",68359,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"A",,"R",0,"R",74966,"R",71518,"R",39430,"R",5735,"Z",0,"R",26353,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",45608,"R",14504,"R",2151,"Z",0,"R",9883,"Z",0,"R",19070,"R",36222,"R",16521,"R",2355,"Z",0,"R",10824,"Z",0,"R",6522,"R",92088,"Z",0,"Z",0,"R",86181,"Z",0,"Z",0,"R",5907,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"A",,"A",,"A",,"A",,"A",,"Z",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"Z",0,"Z",0,"R",-86181,"Z",0,"Z",0,"R",86181,"R",0,"R",0,"R",0,"R",0,"R",0,"Z",0,"R",0,"R",245436,"R",70455,"R",10241,"R",0,"R",47060,"Z",0,"R",117680,"A",,"A",, 2
243443,"R",18932288,"R",66541994,"R",32979568,"R",23177517,"R",10384909,"R",1159151,"R",33562426,"R",4668986,"R",45471204,"R",8794830,"R",0,"R",35233779,"R",32158333,"R",0,"R",3075446,"R",30486980,"R",0,"R",33562426,"R",10322624,"R",1918446,"R",859965,"R",0,"R",599859,"R",0,"R",13700894,"R",1526222,"R",0,"R",24092599,"R",0,"R",0,"R",0,"R",3755914,"R",15136,"R",0,"R",1611022,"R",0,"R",2582865,"R",330554,"R",1357768,"R",0,"R",0,"R",1487921,"R",35233779,"R",12072844,"R",7704820,"R",1050220,"R",1753187,"R",665830,"R",0,"R",898787,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",4597874,"R",2258120,"R",342250,"R",751385,"R",285365,"R",0,"R",960754,"R",4087928,"R",2245353,"R",354367,"R",615970,"R",233940,"R",0,"R",638298,"R",7059267,"R",2702459,"R",546070,"R",617029,"R",232818,"R",0,"R",2960891,"R",1558148,"R",264306,"R",20627,"R",652660,"R",522587,"R",0,"R",97968,"R",1550778,"A",,"A",,"A",,"A",,"A",,"R",1550778,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",-4390231,"Z",0,"Z",0,"R",4390231,"R",1231494,"R",0,"R",0,"R",0,"R",0,"R",1231494,"R",0,"R",32158333,"R",15175058,"R",2313534,"R",0,"R",1940540,"R",1231494,"R",11497707,"R",17742061,"R",18545083, 1
243498,"R",1697337,"R",4315470,"R",1354390,"R",1637355,"R",1323725,"R",0,"R",2961080,"R",2922148,"R",0,"R",866034,"R",12321,"R",1244425,"R",1186297,"R",0,"R",58128,"R",2902952,"R",0,"R",2961080,"R",0,"R",0,"R",0,"R",0,"R",579093,"R",0,"R",579093,"R",579093,"R",0,"R",579093,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",272677,"R",75576,"R",162177,"R",0,"R",14554,"R",0,"R",0,"R",140348,"R",1244425,"R",455468,"R",282036,"R",58759,"R",39582,"Z",0,"Z",0,"R",75091,"R",99056,"R",64500,"R",25244,"R",7916,"Z",0,"Z",0,"R",1396,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",174905,"R",83256,"R",25762,"R",3959,"R",34000,"Z",0,"R",27928,"R",55353,"R",41460,"R",7893,"Z",0,"Z",0,"Z",0,"R",6000,"R",260536,"R",104257,"R",36355,"R",23748,"Z",0,"Z",0,"R",96176,"R",140979,"R",42706,"R",13211,"R",2459,"R",82603,"Z",0,"R",0,"Z",0,"A",,"A",,"A",,"A",,"A",,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",-77664,"Z",0,"Z",0,"R",77664,"R",0,"R",0,"R",0,"R",0,"R",0,"Z",0,"R",0,"R",1186297,"R",618215,"R",167224,"R",0,"R",116603,"Z",0,"R",284255,"A",,"A",, 2
243568,"R",5376648,"R",23291056,"R",6073933,"R",16887789,"R",329334,"R",71080,"R",17217123,"R",70500,"R",4587083,"R",11696999,"Z",0,"R",22989568,"R",22189250,"R",0,"R",800318,"R",16416805,"R",0,"R",17217123,"R",286340,"R",7850,"R",45321,"R",0,"R",15500,"R",0,"R",355011,"R",14879,"Z",0,"R",6678510,"R",0,"R",0,"R",0,"R",9981674,"R",460331,"R",21500,"R",0,"R",0,"R",361947,"R",2778447,"R",0,"Z",0,"R",2108013,"R",599146,"R",22989568,"R",2926914,"R",1545926,"R",373721,"R",120784,"R",33826,"R",0,"R",852657,"R",10313505,"R",3747990,"R",544422,"R",414478,"R",385712,"R",3085,"R",5217818,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",1997519,"R",1035108,"R",195446,"R",71582,"R",282951,"R",566,"R",411866,"R",400435,"R",244852,"R",49290,"R",16618,"R",2391,"R",0,"R",87284,"R",3384399,"R",1095762,"R",221659,"R",132489,"R",210947,"R",34275,"R",1689267,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"A",,"A",,"A",,"A",,"A",,"R",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",1453201,"R",169137,"R",36642,"R",0,"R",0,"R",0,"R",1247422,"R",0,"R",0,"R",0,"R",-761589,"R",0,"R",0,"R",761589,"R",1713277,"R",182141,"R",24658,"R",5638,"R",58068,"R",7360,"R",1435412,"R",22189250,"R",8020916,"R",1445838,"R",0,"R",973895,"R",45286,"R",11703315,"R",1338215,"R",1537425, 1
243577,"R",11490186,"R",75088769,"R",45779450,"R",26351441,"R",2957878,"Z",0,"R",29309319,"R",9788667,"R",42303395,"R",14012960,"R",240485,"R",36331859,"R",35179868,"R",0,"R",1151991,"R",28157328,"R",0,"R",29309319,"R",7983192,"R",1458824,"R",891857,"Z",0,"R",16000,"R",791335,"R",11141208,"R",108743,"Z",0,"R",31905052,"Z",0,"Z",0,"Z",0,"R",1969975,"R",260148,"Z",0,"Z",0,"Z",0,"R",1582283,"Z",0,"R",470638,"Z",0,"Z",0,"R",143763,"R",36331859,"R",12073570,"R",10082382,"R",1512357,"Z",0,"Z",0,"Z",0,"R",478831,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",3426177,"R",120302,"R",180454,"Z",0,"Z",0,"Z",0,"R",3125421,"R",2130602,"R",1463898,"R",219585,"Z",0,"Z",0,"Z",0,"R",447119,"R",10344674,"R",3727261,"R",559089,"Z",0,"Z",0,"Z",0,"R",6058324,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"A",,"A",,"A",,"A",,"A",,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",7204845,"R",1082725,"R",0,"R",0,"Z",0,"Z",0,"R",6122120,"R",35179868,"R",16476568,"R",2471485,"R",0,"Z",0,"Z",0,"R",16231815,"R",10895554,"R",11490186, 1
243601,"R",17814889,"R",98714030,"R",31131272,"R",61015927,"R",6566831,"R",1481013,"R",67582758,"R",5905287,"R",74386630,"R",18251281,"Z",0,"R",70584224,"R",64520456,"R",0,"R",6063768,"R",61518990,"R",0,"R",67582758,"R",38336842,"R",29785818,"R",83885,"Z",0,"R",292510,"R",2202930,"R",70701985,"R",7969746,"Z",0,"R",52847508,"Z",0,"Z",0,"Z",0,"R",7219113,"R",4560916,"Z",0,"R",910946,"Z",0,"R",2183065,"Z",0,"R",1052209,"Z",0,"Z",0,"R",1810467,"R",70584224,"R",34637298,"R",19500850,"R",4290188,"R",6456844,"R",1938492,"R",1124976,"R",1325948,"R",557005,"R",169519,"R",37294,"R",14937,"R",229121,"R",0,"R",106134,"R",3324625,"R",417657,"R",91884,"R",117255,"R",367842,"R",6206,"R",2323781,"R",4602819,"R",1346070,"R",296135,"R",1075533,"R",1402001,"R",207670,"R",275410,"R",7156336,"R",3231192,"R",710862,"R",982118,"R",403612,"R",152369,"R",1676183,"R",11199004,"R",3368918,"R",741162,"R",717077,"R",1329592,"R",416935,"R",4625320,"R",1548924,"R",356820,"R",78500,"R",0,"R",15913,"R",0,"R",1097691,"R",860585,"A",,"A",,"A",,"A",,"A",,"R",860585,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",887698,"R",195294,"R",-9363764,"Z",0,"Z",0,"R",8280772,"R",633860,"R",0,"R",0,"R",0,"R",0,"R",0,"R",633860,"R",64520456,"R",29278724,"R",6441319,"R",0,"R",5686573,"R",1908156,"R",21205684,"R",15526365,"R",17538541, 1
243744,"R",21167073000,"R",25887632000,"R",3930203000,"R",16407029000,"R",5550400000,"R",4449365000,"R",21957429000,"R",352419000,"R",2902464000,"R",1338461000,"R",0,"R",3155080000,"R",2904705000,"R",3306206000,"R",3556581000,"R",18400848000,"R",0,"R",21957429000,"R",2299000,"R",33413000,"R",0,"R",0,"R",121831000,"R",76235000,"R",233778000,"R",156062000,"R",0,"R",294155000,"Z",0,"Z",0,"Z",0,"R",918967000,"R",8639000,"Z",0,"R",424690000,"Z",0,"R",709549000,"R",228510000,"R",204092000,"R",366478000,"R",0,"R",0,"R",3155080000,"R",943744000,"R",388682000,"R",182738000,"R",28400000,"R",67416000,"R",22689000,"R",253819000,"R",900023000,"R",370675000,"R",174273000,"R",27085000,"R",64293000,"R",21638000,"R",242059000,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",136362000,"R",56161000,"R",26404000,"R",4104000,"R",9741000,"R",3278000,"R",36674000,"R",105698000,"R",43532000,"R",20467000,"R",3181000,"R",7550000,"R",2541000,"R",28427000,"R",252658000,"R",104057000,"R",48923000,"R",7603000,"R",18048000,"R",6074000,"R",67953000,"R",488504000,"R",201190000,"R",94590000,"R",14701000,"R",34896000,"R",11744000,"R",131383000,"R",77716000,"A",,"A",,"A",,"A",,"A",,"R",77716000,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",-85074000,"Z",0,"Z",0,"R",85074000,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",2904705000,"R",1164297000,"R",547395000,"R",0,"R",201944000,"R",67964000,"R",923105000,"R",14084676000,"R",17164836000, 1
243823,"R",22060416,"R",41946713,"R",9965558,"R",29637926,"R",2343229,"R",242670,"R",31981155,"R",1294500,"R",19989266,"R",10545608,"R",621047,"R",35144703,"R",31519569,"R",0,"R",3625134,"R",28356021,"R",0,"R",31981155,"R",84633,"R",176633,"R",9502,"Z",0,"R",2500,"R",366303,"R",639571,"R",366303,"Z",0,"R",23339176,"Z",0,"Z",0,"Z",0,"R",146321,"Z",0,"Z",0,"R",1573208,"Z",0,"R",1891297,"R",1776431,"R",6294177,"Z",0,"Z",0,"R",124093,"R",35144703,"R",13919998,"R",6784718,"R",1047735,"R",1516843,"R",1112889,"Z",0,"R",3457813,"R",1041640,"R",591143,"R",90948,"R",89147,"R",65406,"Z",0,"R",204996,"R",98104,"R",760,"Z",0,"Z",0,"Z",0,"Z",0,"R",97344,"R",1792174,"R",419947,"R",62455,"R",137482,"R",100869,"Z",0,"R",1071421,"R",2301445,"R",1162352,"R",178106,"R",205147,"R",150514,"Z",0,"R",605326,"R",7805410,"R",4470778,"R",467214,"R",293560,"R",215381,"Z",0,"R",2358477,"R",4457363,"R",230142,"R",35592,"R",150111,"R",110135,"Z",0,"R",3931383,"R",103435,"A",,"A",,"A",,"A",,"A",,"R",103435,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",995360,"R",148946,"R",-2392290,"R",242745,"Z",0,"R",1005239,"R",0,"R",0,"R",0,"R",0,"R",0,"Z",0,"R",0,"R",31519569,"R",14655200,"R",2030996,"R",0,"R",1997939,"Z",0,"R",12835434,"R",1600281,"R",2343229, 1
244233,"R",3310553,"R",24852368,"R",15134934,"R",9676354,"R",41080,"R",41080,"R",9717434,"R",4079189,"R",10135883,"R",5338865,"R",0,"R",12939136,"R",13766854,"R",0,"R",-827718,"R",10545152,"R",0,"R",9717434,"R",2802839,"R",345395,"R",348105,"R",0,"R",0,"R",0,"R",3496339,"R",3496339,"R",0,"R",6452005,"R",0,"R",0,"R",0,"R",3148234,"R",348105,"R",0,"R",27662,"R",0,"R",394005,"R",242750,"R",1007635,"R",0,"R",981605,"R",337135,"R",12939136,"R",5203145,"R",2508485,"R",120002,"R",0,"R",350136,"R",0,"R",2224522,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",847314,"R",623183,"R",0,"R",0,"R",51285,"R",0,"R",172846,"R",3981545,"R",1484179,"R",0,"R",0,"R",42792,"R",0,"R",2454574,"R",2932826,"R",850771,"R",15398,"R",0,"R",291729,"R",451563,"R",1323365,"R",802022,"R",0,"R",0,"R",0,"R",0,"R",0,"R",802022,"R",0,"A",,"A",,"A",,"A",,"A",,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",2,"R",0,"R",0,"R",0,"R",0,"R",0,"R",2,"R",13766854,"R",5466618,"R",135400,"R",0,"R",735942,"R",451563,"R",6977331,"A",,"A",, 2
