unitid,a011,a012,a013,a021,a022,a023,a041,a042,a043,a051,a052,a053,a061,a062,a063,a071,a072,a073,a081,a082,a083,a091,a092,a093,a101,a102,a103,a111,a112,a113,a121,a122,a123,a131,a132,a133,a141,a142,a143,a151,a152,a153,a161,a162,a163,part,aline03,"xa011","xa012","xa013","xa021","xa022","xa023","xa041","xa042","xa043","xa051","xa052","xa053","xa061","xa062","xa063","xa071","xa072","xa073","xa081","xa082","xa083","xa091","xa092","xa093","xa101","xa102","xa103","xa111","xa112","xa113","xa121","xa122","xa123","xa131","xa132","xa133","xa141","xa142","xa143","xa151","xa152","xa153","xa161","xa162","xa163","xaline03"
"208822","15191912","0","15191912","0","0","0","0","0","0","0","0","0","0","1054602","1054602","0","0","0","0","0","0","623813","191516","815329","44584","322329","366913","0","0","0","4406212","0","4406212","0","0","0","106267","0","106267","0","0","0","20372788","1568447","21941235","A","0",10,31,10,31,31,31,31,31,31,31,31,31,31,10,10,31,31,31,31,31,31,10,10,10,10,10,10,31,31,31,10,31,10,31,31,31,10,31,10,31,31,31,10,10,10,31
"208965","4793819","0","4793819","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","191124","0","191124","0","0","0","4984943","0","4984943","A","0",10,31,10,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,10,31,10,31,31,31,10,31,10,31
"209038","12425344","124011","12549355","0","0","0","17385947","0","17385947","14708631","10282","14718913","32636","8012316","8044952","0","2961080","2961080","474254","0","474254","173735","933667","1107402","0","4504","4504","197633","149763","347396","4741062","1216","4742278","0","0","0","1463624","1692037","3155661","0","0","0","51602866","13888876","65491742","A","0",10,10,18,31,31,31,10,31,10,10,10,10,10,10,10,31,10,10,10,31,10,10,10,10,31,10,10,10,10,18,10,10,10,31,31,31,10,10,10,31,31,31,18,10,18,31
"209056","40305988","0","40305988","0","0","0","0","0","0","0","0","0","251847","2144914","2396761","46636","425854","472490","0","0","0","1296229","1052584","2348813","318979","1066099","1385078","27189","0","27189","5614300","0","5614300","0","0","0","1001125","220002","1221127","0","0","0","48862293","4909453","53771746","A","0",10,31,10,31,31,31,31,31,31,31,31,31,10,10,10,10,10,10,31,31,31,10,10,10,10,10,10,10,31,10,10,31,10,31,31,31,10,10,10,31,31,31,10,10,10,31
"209065","24916202","0","24916202","0","0","0","0","0","0","0","0","0","0","1872719","1872719","1094","626957","628051","0","0","0","740952","864594","1605546","36189","778222","814411","0","0","0","5070442","0","5070442","0","0","0","763064","260678","1023742","0","0","0","31527943","4403170","35931113","A","0",10,31,10,31,31,31,31,31,31,31,31,31,10,10,10,10,10,10,31,31,31,10,10,10,10,10,10,31,31,31,10,31,10,31,31,31,10,10,10,31,31,31,10,10,10,31
"209074","5294074","45221","5339295","0","0","0","8362124","0","8362124","6195848","0","6195848","79120","5133496","5212616","0","1066520","1066520","0","331443","331443","0","710788","710788","0","0","0","176396","0","176396","2577338","0","2577338","0","0","0","626291","234539","860830","0","0","0","23311191","7522007","30833198","A","0",10,10,10,31,31,31,10,31,10,10,31,10,10,10,10,31,10,10,31,10,10,31,10,10,31,31,31,10,31,10,10,31,10,31,31,31,10,10,10,31,31,31,10,10,10,31
"209108","5668462","9899","5678361","0","0","0","0","0","0","0","0","0","11280","397336","408616","0","195475","195475","0","6200","6200","231260","770645","1001905","0","13201","13201","0","0","0","1308148","0","1308148","0","0","0","112259","82583","194842","0","0","0","7331409","1475339","8806748","A","0",10,10,10,31,31,31,31,31,31,31,31,31,10,10,10,31,11,11,31,10,10,10,11,18,31,10,10,31,31,31,10,31,10,31,31,31,10,10,10,31,31,31,10,10,18,31
"209241","480588","0","480588","0","0","0","0","0","0","0","0","0","0","13600","13600","0","0","0","0","0","0","1320459","318527","1638986","40462","0","40462","0","0","0","293714","0","293714","0","0","0","89635","0","89635","0","0","0","2224858","332127","2556985","A","0",10,10,10,10,31,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"209250","7818651","0","7818651","0","0","0","10875982","0","10875982","8611795","0","8611795","0","11264571","11264571","0","2063269","2063269","0","334073","334073","0","0","0","0","0","0","0","0","0","4688445","0","4688445","0","0","0","2087887","631546","2719433","0","0","0","34082760","14293459","48376219","A","0",10,31,10,31,31,31,10,31,10,10,31,10,31,10,10,31,10,10,31,10,10,31,31,31,31,31,31,31,31,31,10,31,10,31,31,31,10,10,10,31,31,31,10,10,10,31
"209296","1832435","0","1832435","0","0","0","0","0","0","0","0","0","0","15391","15391","0","0","0","0","0","0","33900","5299","39199","0","0","0","707767","0","707767","155884","0","155884","0","0","0","35794","0","35794","0","0","0","2765780","20690","2786470","A","0",10,31,10,31,31,31,31,31,31,31,31,31,31,10,10,31,31,31,31,31,31,10,10,10,31,31,31,10,31,10,10,31,10,31,31,31,10,31,10,31,31,31,10,10,10,31
"209409","1834326","0","1834326","0","0","0","0","0","0","0","0","0","0","213608","213608","0","64242","64242","0","0","0","699237","281099","980336","0","193293","193293","0","0","0","405208","0","405208","0","0","0","140102","0","140102","0","0","0","3078873","752242","3831115","A","0",10,31,10,31,31,31,31,31,31,31,31,31,31,16,16,31,16,16,31,31,31,10,10,10,31,10,10,31,31,31,10,31,10,31,31,31,10,31,10,31,31,31,10,10,10,31
"209445","0","0","0","0","0","0","15791191","0","15791191","0","0","0","0","575022","575022","0","69710","69710","0","0","0","0","52395","52395","0","179076","179076","59222","0","59222","381","0","381","0","0","0","2001857","0","2001857","0","0","0","17852651","876203","18728854","A","0",31,31,31,31,31,31,10,31,10,31,31,31,31,10,10,31,10,10,31,31,31,31,10,10,31,10,10,10,31,10,10,31,10,31,31,31,11,31,10,31,31,31,10,10,10,31
"209472","3764364","8212","3772576","0","0","0","0","0","0","0","0","0","3916330","7364232","11280562","93578","845194","938772","0","0","0","1730338","2404941","4135279","1718093","21907","1740000","562951","0","562951","115047","0","115047","0","0","0","697192","38849","736041","0","0","0","12597893","10683335","23281228","A","0",10,10,10,31,31,31,31,31,31,31,31,31,10,10,10,10,10,10,31,31,31,10,10,10,10,10,10,10,31,10,10,31,10,31,31,31,10,10,10,31,31,31,10,10,10,31
"209490","10228869","0","10228869","2311608","0","2311608","42185072","0","42185072","0","0","0","11998911","41798888","53797799","318","1612128","1612446","11695","1109994","1121689","1452802","32530536","33983338","65495","1100538","1166033","8940255","0","8940255","6312504","0","6312504","277225716","4243950","281469666","7304785","0","7304785","0","0","0","368038030","82396034","450434064","A","2301608",10,31,10,10,31,10,10,31,10,31,31,31,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,31,10,10,31,10,10,10,10,10,31,10,31,31,31,10,10,10,10
"209506","5753230","0","5753230","0","0","0","12515345","0","12515345","0","0","0","71504","2758256","2829760","36109","797207","833316","0","0","0","24744","499245","523989","0","0","0","78187","0","78187","4131935","0","4131935","0","0","0","173688","0","173688","0","0","0","22784742","4054708","26839450","A","0",10,31,10,31,31,31,10,31,10,31,31,31,10,10,10,10,10,10,31,31,31,10,10,10,31,31,31,10,31,10,10,31,10,31,31,31,10,31,10,31,31,31,10,10,10,31
"209524","0","1181017","1181017","0","0","0","0","0","0","0","0","0","0","300000","300000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","82340","82340","0","0","0","0","1563357","1563357","A","0",31,10,10,31,31,31,31,31,31,31,31,31,31,10,10,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,10,10,31,31,31,31,10,10,31
"209542","50213116","0","50213116","7465614","0","7465614","101184793","0","101184793","3199195","0","3199195","12859422","73085430","85944852","398228","4811922","5210150","66089","637823","703912","1526337","16934975","18461312","162868","3290532","3453400","10069853","0","10069853","32695560","0","32695560","0","0","0","16551586","0","16551586","0","0","0","236392661","98760682","335153343","A","0",10,31,10,10,31,10,10,31,10,10,31,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,31,10,10,31,10,31,31,31,10,31,10,31,31,31,10,10,10,31
"209551","76885926","0","76885926","0","0","0","49732661","0","49732661","0","0","0","7533868","33653018","41186886","189757","2705543","2895300","142008","2787982","2929990","837400","9052420","9889820","60628","334830","395458","2624829","0","2624829","48526869","0","48526869","0","0","0","2258988","0","2258988","0","0","0","188792934","48533793","237326727","A","0",10,31,10,31,31,31,10,31,10,31,31,31,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,31,10,10,31,10,31,31,31,10,31,10,31,31,31,10,10,10,31
"209603","2221202","105122","2326324","0","0","0","0","0","0","0","0","0","0","200130","200130","0","82682","82682","0","0","0","90556","6068","96624","23639","0","23639","0","0","0","0","0","0","0","0","0","8234","219","8453","0","0","0","2343631","394221","2737852","A","0",10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,18,10,10,10,10,10,18,10
"209612","21781882","0","21781882","0","0","0","0","0","0","0","0","0","0","1222750","1222750","385","393781","394166","0","0","0","700863","964598","1665461","226238","250087","476325","812161","0","812161","3663333","0","3663333","0","0","0","85750","602009","687759","0","0","0","27270612","3433225","30703837","A","0",10,10,10,31,31,31,31,10,31,31,31,31,10,11,11,11,11,18,31,31,31,10,10,10,10,10,10,10,10,10,10,10,10,31,31,31,10,10,10,31,31,31,10,10,10,10
"209746","17123059","0","17123059","0","0","0","25191748","0","25191748","22382178","0","22382178","58642","13550714","13609356","0","2351478","2351478","0","839352","839352","0","2809092","2809092","0","0","0","37779","0","37779","7126723","0","7126723","0","0","0","3015156","0","3015156","0","0","0","74935285","19550636","94485921","A","0",10,31,10,31,31,31,10,31,10,10,31,10,10,10,10,31,10,10,31,10,10,31,10,10,31,31,31,10,31,10,10,31,10,31,31,31,10,31,10,31,31,31,10,10,10,31
"209807","39320922","0","39320922","0","0","0","43971461","0","43971461","0","0","0","1280566","13011555","14292121","48722","1528391","1577113","81767","615334","697101","141114","2654897","2796011","0","22705","22705","1232221","0","1232221","13851902","0","13851902","0","0","0","1341548","0","1341548","0","0","0","101270223","17832882","119103105","A","0",10,31,10,31,31,31,10,31,10,31,31,31,10,10,10,10,10,10,10,10,10,10,10,10,31,10,10,10,31,10,10,31,10,31,31,31,10,31,10,31,31,31,10,10,10,31
"209825","29015000","0","29015000","0","0","0","0","0","0","0","0","0","28000","1250000","1278000","0","0","0","0","0","0","808000","841000","1649000","660000","465000","1125000","621000","21000","642000","5531000","125000","5656000","0","0","0","232000","2000","234000","0","0","0","36895000","2704000","39599000","A","0",10,31,10,31,31,31,31,31,31,31,31,31,10,10,10,31,31,31,31,31,31,10,10,10,10,10,10,10,10,10,16,16,16,31,31,31,10,10,10,31,31,31,11,11,10,31
"209922","22494790","0","22494790","0","0","0","0","0","0","0","0","0","235608","1067284","1302892","0","130557","130557","0","0","0","2098840","1179135","3277975","709509","760664","1470173","0","0","0","3357932","0","3357932","0","0","0","188040","596914","784954","0","0","0","29084719","3734554","32819273","A","0",10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"209940","2528877","737665","3266542","0","0","0","2905390","429514","3334904","3296700","0","3296700","0","3576919","3576919","0","927173","927173","0","97582","97582","0","80208","80208","0","0","0","0","0","0","1174206","0","1174206","0","0","0","197656","409500","607156","0","0","0","10102829","6258561","16361390","A","0",10,10,10,31,31,31,10,10,10,10,31,10,31,10,10,31,10,10,31,10,10,31,10,10,31,31,31,31,31,31,10,31,10,31,31,31,10,10,10,31,31,31,10,10,10,31
"210146","13186331","0","13186331","0","0","0","13822870","0","13822870","0","0","0","35621","4123930","4159551","7683","719410","727093","0","4429","4429","394199","1220833","1615032","0","0","0","231333","0","231333","11005376","0","11005376","0","0","0","1051074","0","1051074","0","0","0","39734487","6068602","45803089","A","0",10,31,10,31,31,31,10,31,10,31,31,31,10,10,10,10,10,10,31,10,10,10,10,10,31,31,31,10,31,10,10,31,10,31,31,31,10,31,10,31,31,31,10,10,10,31
"210155","1767032","85783","1852815","0","0","0","3768587","0","3768587","3478566","335381","3813947","41958","3138904","3180862","0","824380","824380","0","100399","100399","28816","39577","68393","0","0","0","0","0","0","625360","0","625360","0","0","0","1521792","263742","1785534","0","0","0","11232111","4788166","16020277","A","0",10,10,10,31,31,31,10,31,10,10,10,10,10,10,10,31,10,10,31,10,10,10,10,10,31,31,31,31,31,31,10,31,10,31,31,31,10,10,10,31,31,31,10,10,10,31
"210234","1590211","80902","1671113","0","0","0","3941152","74751","4015903","1776852","0","1776852","0","1221365","1221365","0","617582","617582","0","5199","5199","0","13622","13622","0","0","0","0","0","0","757697","0","757697","0","0","0","297282","54289","351571","0","0","0","8363194","2067710","10430904","A","0",10,10,10,31,31,31,10,10,10,10,31,10,31,10,10,31,10,10,31,10,10,31,10,10,31,31,31,31,31,31,10,31,10,31,31,31,10,10,10,31,31,31,10,10,10,31
"210270","1982949","0","1982949","0","0","0","4141702","0","4141702","2747092","0","2747092","0","2158044","2158044","0","496748","496748","0","0","0","0","0","0","0","0","0","0","0","0","0","937264","937264","0","0","0","270015","2028909","2298924","0","0","0","9141758","5620965","14762723","A","0",10,31,10,31,31,31,10,31,10,10,31,10,31,10,10,31,10,10,31,31,31,31,31,31,31,31,31,31,31,31,31,10,10,31,31,31,10,10,10,31,31,31,10,10,10,31
"210304","3971564","0","3971564","0","0","0","0","0","0","0","0","0","0","570797","570797","0","93992","93992","0","0","0","915557","178077","1093634","264531","20152","284683","0","0","0","59677","0","59677","0","0","0","128471","0","128471","0","0","0","5339800","863018","6202818","A","0",10,31,10,31,31,31,31,31,31,31,31,31,31,10,10,31,10,10,31,31,31,10,10,10,10,10,10,31,31,31,10,31,10,31,31,31,10,31,10,31,31,31,10,10,10,31
"210331","4293392","0","4293392","0","0","0","0","0","0","0","0","0","0","362169","362169","0","129060","129060","0","0","0","0","581208","581208","0","0","0","2980","0","2980","1125448","0","1125448","0","0","0","432447","0","432447","0","0","0","5854267","1072437","6926704","A","0",10,31,10,31,31,31,31,31,31,31,31,31,31,10,10,31,10,10,31,31,31,31,10,10,31,31,31,10,31,10,10,31,10,31,31,31,10,31,10,31,31,31,10,10,10,31
"210368","1681328","0","1681328","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1240228","104550","1344778","68","5242","5310","2424","0","2424","164787","0","164787","0","0","0","90214","66762","156976","0","0","0","3179049","176554","3355603","A","0",10,31,10,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,10,10,10,10,10,10,10,31,10,10,31,10,31,31,31,10,10,10,31,31,31,10,10,10,31
"210401","30082000","0","30082000","0","0","0","0","0","0","0","0","0","51000","1390000","1441000","0","461000","461000","0","0","0","1381000","997000","2378000","2299000","2055000","4354000","0","0","0","6287000","23000","6310000","0","0","0","415000","20000","435000","0","0","0","40515000","4946000","45461000","A","0",10,31,10,31,31,31,31,31,31,31,31,31,10,10,10,31,10,10,31,31,31,10,10,10,10,10,10,31,31,31,10,10,10,31,31,31,10,10,10,31,31,31,10,10,10,31
"210410","711991","0","711991","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1035409","8014","1043423","124597","0","124597","0","0","0","75461","0","75461","0","0","0","109856","0","109856","0","0","0","2057314","8014","2065328","A","0",10,31,10,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,10,10,10,10,31,10,31,31,31,10,31,10,31,31,31,10,31,10,31,31,31,10,10,10,31
"210429","10154862","0","10154862","0","0","0","13386546","0","13386546","0","0","0","542711","5698107","6240818","30230","1209721","1239951","62380","1319310","1381690","249889","518710","768599","0","0","0","365815","0","365815","8981033","0","8981033","0","0","0","389502","0","389502","0","0","0","34162968","8745848","42908816","A","0",10,31,10,31,31,31,10,31,10,31,31,31,10,10,10,10,10,10,10,10,10,10,10,10,31,31,31,10,31,10,10,31,10,31,31,31,10,31,10,31,31,31,10,10,10,31
"210438","5026946","0","5026946","0","0","0","0","0","0","0","0","0","45711","25164","70875","0","2307","2307","0","0","0","219666","107147","326813","0","0","0","396626","0","396626","426746","0","426746","0","0","0","66662","0","66662","0","0","0","6182357","134618","6316975","A","0",10,31,10,31,31,31,31,31,31,31,31,31,10,10,10,31,10,10,31,31,31,10,10,10,31,31,31,10,31,10,10,31,10,31,31,31,10,31,10,31,31,31,10,10,10,31
"210492","447741","0","447741","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","173219","187634","360853","1840149","0","1840149","0","26918","26918","315906","0","315906","0","0","0","698022","116740","814762","0","0","0","3475037","331292","3806329","A","0",10,10,10,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,10,10,10,10,10,10,10,10,10,10,10,10,31,31,31,10,10,10,31,31,31,10,10,10,31
"210562","0","23625","23625","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3000","3000","0","0","0","0","0","0","0","0","0","0","0","0","0","139000","139000","0","0","0","0","165625","165625","A","0",21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21
"210571","15222791","0","15222791","0","0","0","0","0","0","0","0","0","0","701494","701494","278726","815497","1094223","0","0","0","1428756","10045","1438801","1485825","288560","1774385","0","0","0","5074484","0","5074484","0","0","0","438205","0","438205","0","0","0","23928787","1815596","25744383","A","0",10,10,10,31,31,31,31,31,31,31,31,31,10,10,10,10,10,10,31,31,31,10,10,10,10,10,10,31,31,31,10,10,10,31,31,31,10,10,10,31,31,31,10,10,10,31
